number,state,created_at,merged_at,closed_at,title
8309,closed,2023-02-18 08:41:32+00:00,2023-02-19 00:48:23+00:00,2023-02-19 00:48:23+00:00,ClientServerConnectEvent
8308,open,2023-02-17 18:32:36+00:00,,,Add spaces between settings
8307,closed,2023-02-16 11:42:27+00:00,2023-02-17 14:03:44+00:00,2023-02-17 14:03:44+00:00,Update servers_v7.json
8306,closed,2023-02-16 03:04:54+00:00,2023-02-16 04:22:06+00:00,2023-02-16 04:22:06+00:00,`connectedPower` similar to `conductivePower`
8303,closed,2023-02-15 00:29:18+00:00,,2023-02-15 13:37:46+00:00,Fixed issue with Blocks scaledHealth
8301,open,2023-02-14 18:00:47+00:00,,,Dynamic planet selection list in rules.
8300,closed,2023-02-14 15:05:38+00:00,2023-02-15 14:00:10+00:00,2023-02-15 14:00:10+00:00,Update bundle_ja.properties
8296,closed,2023-02-14 04:01:48+00:00,2023-02-15 13:59:57+00:00,2023-02-15 13:59:57+00:00,Cleaner ItemTurret ammo bar
8294,closed,2023-02-13 20:31:40+00:00,2023-02-15 14:02:46+00:00,2023-02-15 14:02:46+00:00,Update servers_v7.json
8293,closed,2023-02-13 19:40:48+00:00,2023-02-15 15:38:44+00:00,2023-02-15 15:38:44+00:00,Update servers_v7.json
8292,closed,2023-02-13 12:08:44+00:00,2023-02-15 13:58:10+00:00,2023-02-15 13:58:10+00:00,Changed Darkdustry domain to direct IP address
8291,closed,2023-02-12 12:26:34+00:00,2023-02-15 14:02:33+00:00,2023-02-15 14:02:33+00:00,Fix turret when cheating
8290,closed,2023-02-11 14:52:22+00:00,2023-02-15 14:34:38+00:00,2023-02-15 14:34:38+00:00,Update servers_v7.json
8289,closed,2023-02-11 14:47:28+00:00,,2023-02-11 14:48:45+00:00,update servers_v7.json
8285,closed,2023-02-10 19:43:37+00:00,,2023-02-11 06:57:36+00:00,Update servers_v7.json
8284,closed,2023-02-10 12:10:48+00:00,,2023-02-15 15:38:26+00:00,Update servers_v7.json
8283,closed,2023-02-10 10:11:06+00:00,,2023-02-13 14:56:15+00:00,Update servers_v7.json
8281,closed,2023-02-10 09:50:47+00:00,2023-02-17 14:13:59+00:00,2023-02-17 14:13:59+00:00,Add window size parameter
8280,closed,2023-02-10 04:37:17+00:00,,2023-03-21 15:27:52+00:00,Add forcible move
8279,closed,2023-02-10 01:12:19+00:00,2023-02-15 14:00:34+00:00,2023-02-15 14:00:34+00:00,Update Team.java to increase dynamic range of team colors
8278,closed,2023-02-10 00:34:21+00:00,2023-02-15 14:01:03+00:00,2023-02-15 14:01:03+00:00,Return salvo and swarmer to how they were before shoot changes
8276,closed,2023-02-09 22:05:44+00:00,2023-02-09 22:43:11+00:00,2023-02-09 22:43:11+00:00,Update servers_v7.json
8274,closed,2023-02-09 09:53:43+00:00,,2023-02-09 14:19:03+00:00,No random based on hashcode.
8273,closed,2023-02-09 09:44:03+00:00,2023-02-09 14:20:06+00:00,2023-02-09 14:20:06+00:00,Fix Turret bug when `cheat`
8271,closed,2023-02-09 07:22:03+00:00,2023-02-09 14:22:58+00:00,2023-02-09 14:22:58+00:00,Update servers_v7.json
8268,closed,2023-02-08 03:24:25+00:00,,2023-02-09 14:20:43+00:00,Add forcible move
8266,closed,2023-02-07 23:43:40+00:00,2023-02-09 03:28:45+00:00,2023-02-09 03:28:45+00:00,Fix modded payload conveyor icons
8263,closed,2023-02-06 14:40:07+00:00,,2023-02-06 16:43:52+00:00,Remove omnidustry from serverlist
8262,closed,2023-02-06 02:36:37+00:00,2023-02-09 03:50:21+00:00,2023-02-09 03:50:21+00:00,Remove dead servers v6
8261,closed,2023-02-06 02:29:56+00:00,,2023-02-09 06:43:00+00:00,Remove dead servers v7
8260,closed,2023-02-05 19:47:48+00:00,2023-02-09 03:54:18+00:00,2023-02-09 03:54:18+00:00,Update servers_v7.json
8258,closed,2023-02-05 10:18:59+00:00,,2023-03-08 14:18:34+00:00,Update servers_v7.json
8257,closed,2023-02-04 20:37:46+00:00,2023-02-09 03:35:14+00:00,2023-02-09 03:35:14+00:00,Make `type` optional for units if the `template` already provides a type.
8256,closed,2023-02-04 13:13:08+00:00,2023-02-09 03:54:45+00:00,2023-02-09 03:54:45+00:00,Update servers_v7.json
8254,closed,2023-02-03 23:04:43+00:00,,2023-02-05 19:43:08+00:00,Update servers_v7.json
8253,closed,2023-02-03 20:42:23+00:00,2024-03-29 19:17:19+00:00,2024-03-29 19:17:19+00:00,Make payload blocks run `onDestroyed()` of the block payload it carries when destroyed.
8252,closed,2023-02-03 14:23:58+00:00,2023-02-09 03:51:25+00:00,2023-02-09 03:51:25+00:00,Add info section about SRV records in SERVERLIST.md
8250,closed,2023-02-03 11:40:19+00:00,,2023-02-03 22:58:51+00:00,"Change static ip v4 to DNSv4/v6, rename themselves"
8249,closed,2023-02-03 11:10:58+00:00,2023-02-09 03:44:08+00:00,2023-02-09 03:44:08+00:00,Add pvpAutoPause rule
8246,closed,2023-02-01 18:59:10+00:00,,2023-02-01 20:20:24+00:00,Random servers order + refactoring
8243,closed,2023-01-31 19:44:26+00:00,,2023-02-01 16:28:55+00:00,Ukr translation
8242,closed,2023-01-31 19:07:43+00:00,2023-02-01 18:09:46+00:00,2023-02-01 18:09:46+00:00,[XCore] Hexed server
8240,closed,2023-01-31 06:27:35+00:00,2023-02-01 19:45:28+00:00,2023-02-01 19:45:28+00:00,Update servers_v7.json
8238,closed,2023-01-30 15:40:41+00:00,2023-02-01 19:55:40+00:00,2023-02-01 19:55:40+00:00,Update servers_v7.json
8237,closed,2023-01-30 13:08:40+00:00,2023-02-01 19:45:01+00:00,2023-02-01 19:45:01+00:00,It doesn't work
8234,closed,2023-01-29 12:04:06+00:00,2023-02-01 19:55:52+00:00,2023-02-01 19:55:53+00:00,Update servers_v7.json
8229,closed,2023-01-28 07:22:52+00:00,,2023-02-02 17:15:36+00:00,Added gameData folder detection.
8227,closed,2023-01-27 09:55:16+00:00,,2023-02-15 21:04:22+00:00,Bad drawArrow for mobile
8225,closed,2023-01-27 02:00:07+00:00,2023-02-01 19:57:09+00:00,2023-02-01 19:57:09+00:00,Update vi translation
8224,closed,2023-01-26 23:38:32+00:00,2023-02-01 19:45:56+00:00,2023-02-01 19:45:56+00:00,Strip colors from mod name as well
8222,closed,2023-01-26 05:32:10+00:00,2023-02-01 19:51:48+00:00,2023-02-01 19:51:48+00:00,Added nuclear pvp server
8220,closed,2023-01-25 21:04:43+00:00,2023-02-09 14:21:55+00:00,2023-02-09 14:21:55+00:00,Fix server auto pause when gameover
8219,closed,2023-01-24 22:29:55+00:00,2024-03-29 19:07:48+00:00,2024-03-29 19:07:48+00:00,feat: update the pt_BR translation
8215,closed,2023-01-24 07:07:31+00:00,2023-02-01 19:48:26+00:00,2023-02-01 19:48:27+00:00,Update servers_v7.json
8214,closed,2023-01-24 04:12:14+00:00,2023-02-01 19:51:36+00:00,2023-02-01 19:51:36+00:00,Update servers_v7.json
8210,open,2023-01-23 18:06:31+00:00,,,More useful methods
8206,closed,2023-01-22 16:24:02+00:00,,2023-02-25 18:34:04+00:00,Removal of OmniDustry from servers_v7.json
8205,closed,2023-01-22 14:50:19+00:00,2023-01-22 16:04:00+00:00,2023-01-22 16:04:00+00:00,Update SERVERLIST.md
8204,closed,2023-01-22 14:44:36+00:00,2023-01-22 14:54:39+00:00,2023-01-22 14:54:39+00:00,Banned logic displays on sandbox
8203,closed,2023-01-22 11:57:57+00:00,,2023-01-22 14:29:38+00:00,Rename omnidustry server to ohiodustry
8201,closed,2023-01-21 14:13:07+00:00,2023-01-21 14:40:26+00:00,2023-01-21 14:40:26+00:00,Update servers_v7.json
8199,closed,2023-01-19 16:01:36+00:00,,2023-02-09 14:21:02+00:00,Add hiddenMods in ConnectPacket event
8198,open,2023-01-19 03:50:14+00:00,,,Segment Cells
8197,closed,2023-01-19 03:35:15+00:00,,2023-09-20 03:50:09+00:00,Adds control groups
8190,closed,2023-01-17 12:50:46+00:00,2023-01-17 23:49:21+00:00,2023-01-17 23:49:21+00:00,Update bundle_ca.properties
8189,closed,2023-01-17 05:08:19+00:00,2023-01-17 05:18:09+00:00,2023-01-17 05:18:09+00:00,Update servers_v7.json
8186,closed,2023-01-15 23:51:25+00:00,2023-01-16 16:07:00+00:00,2023-01-16 16:07:00+00:00,Revert #8176
8183,closed,2023-01-15 13:17:30+00:00,2023-01-15 13:42:59+00:00,2023-01-15 13:43:00+00:00,Update servers_v7.json
8182,open,2023-01-14 21:30:10+00:00,,,Split weapon update into separate methods
8179,closed,2023-01-14 17:43:20+00:00,2023-01-14 19:41:14+00:00,2023-01-14 19:41:14+00:00,Never use „tun“ in German language
8176,closed,2023-01-13 21:26:08+00:00,2023-01-13 21:51:37+00:00,2023-01-13 21:51:37+00:00,Fix cheaty item and liquid turrets
8175,closed,2023-01-13 19:39:18+00:00,2023-01-14 15:05:30+00:00,2023-01-14 15:05:30+00:00,Hitscan fix 2
8171,closed,2023-01-13 08:55:10+00:00,2023-01-13 14:44:08+00:00,2023-01-13 14:44:08+00:00,Update bundle_ko.properties
8167,closed,2023-01-12 20:23:34+00:00,2023-01-12 21:24:52+00:00,2023-01-12 21:24:52+00:00,Administration improvements
8160,closed,2023-01-12 18:17:48+00:00,2024-02-03 17:17:07+00:00,2024-02-03 17:17:07+00:00,targetUnderBlocks for units
8158,closed,2023-01-11 18:15:13+00:00,2023-01-12 01:01:44+00:00,2023-01-12 01:01:44+00:00,XCore server 
8151,closed,2023-01-11 05:46:48+00:00,2023-01-11 13:56:29+00:00,2023-01-11 13:56:29+00:00,Make crash damage a multiplier instead of a toggle
8150,closed,2023-01-11 05:23:49+00:00,2023-01-11 14:06:44+00:00,2023-01-11 14:06:44+00:00,Fix armor piercing not working against buildings
8147,closed,2023-01-10 09:34:19+00:00,2023-01-18 16:49:23+00:00,2023-01-18 16:49:23+00:00,add tendhost(not running) [reopened]
8146,closed,2023-01-10 09:06:37+00:00,2023-01-10 13:45:57+00:00,2023-01-10 13:45:57+00:00,Update servers_v7.json
8145,closed,2023-01-10 07:34:11+00:00,2023-01-19 05:34:14+00:00,2023-01-19 05:34:14+00:00,Update servers_v7.json
8143,closed,2023-01-10 05:45:07+00:00,,2023-01-10 07:27:47+00:00,Update servers_v7.json
8142,closed,2023-01-10 03:09:04+00:00,2023-01-10 03:11:33+00:00,2023-01-10 03:11:33+00:00,Thanks Anuken!
8139,closed,2023-01-10 01:24:47+00:00,2023-01-10 02:11:26+00:00,2023-01-10 02:11:26+00:00,Add v7 Serv
8138,closed,2023-01-09 21:19:58+00:00,2023-01-10 02:11:15+00:00,2023-01-10 02:11:15+00:00,Update servers_v7.json
8137,closed,2023-01-09 16:08:18+00:00,2023-01-09 17:48:04+00:00,2023-01-09 17:48:04+00:00,Add RCR (REOPENING)
8136,closed,2023-01-09 07:40:28+00:00,,2023-01-10 07:04:42+00:00,my server
8135,closed,2023-01-09 07:07:43+00:00,2023-01-09 17:49:21+00:00,2023-01-09 17:49:21+00:00,Update servers_v7.json
8134,closed,2023-01-08 23:51:37+00:00,2023-01-09 03:55:08+00:00,2023-01-09 03:55:08+00:00,Ukr translation v7 
8133,closed,2023-01-08 20:53:05+00:00,2023-01-09 03:54:30+00:00,2023-01-09 03:54:30+00:00,Update servers_v7.json
8130,closed,2023-01-08 07:50:04+00:00,,2023-01-14 00:14:42+00:00,erekir T4s' price rebalanced
8129,closed,2023-01-08 03:49:29+00:00,2023-01-08 03:58:42+00:00,2023-01-08 03:58:42+00:00,The Devil add one new server
8128,closed,2023-01-08 00:02:48+00:00,2023-01-08 02:44:56+00:00,2023-01-08 02:44:56+00:00,Update servers_v7.json
8127,closed,2023-01-07 17:40:32+00:00,2023-01-07 21:20:18+00:00,2023-01-07 21:20:18+00:00,Update servers_v7.json
8124,closed,2023-01-07 10:57:02+00:00,2023-01-07 16:30:49+00:00,2023-01-07 16:30:49+00:00,Fixes the damage modifier not working sometimes
8121,closed,2023-01-06 18:17:03+00:00,,2023-06-27 20:02:27+00:00,"Removed comma in ""the game will now exit"" dialogue"
8118,closed,2023-01-03 17:05:15+00:00,2023-01-07 23:40:41+00:00,2023-01-07 23:40:41+00:00,Update servers_v7.json
8113,closed,2023-01-02 06:50:31+00:00,,2023-01-15 13:14:50+00:00,Update servers_v7.json
8112,closed,2023-01-02 05:54:50+00:00,2023-01-07 17:54:27+00:00,2023-01-07 17:54:27+00:00,Fixes Tanks rotating needlessly after attack commands
8109,open,2023-01-02 01:30:50+00:00,,,Update bundle_it.properties
8108,closed,2023-01-01 13:22:22+00:00,,2023-01-07 17:55:04+00:00,Descriptions for editor blocks
8106,closed,2022-12-31 21:38:16+00:00,2023-01-07 20:30:51+00:00,2023-01-07 20:30:51+00:00,"add new server, servers_v7,json"
8101,closed,2022-12-30 08:26:56+00:00,,2023-01-08 03:36:01+00:00,server_v7.json
8097,closed,2022-12-29 20:21:46+00:00,,2023-01-08 05:19:49+00:00,Add RCR
8096,closed,2022-12-29 19:01:11+00:00,,2023-01-07 17:39:03+00:00,Update servers_v7.json
8090,closed,2022-12-26 16:33:59+00:00,2023-01-07 21:14:04+00:00,2023-01-07 21:14:04+00:00,Fixes typo on Payload Mass Drivers
8089,closed,2022-12-26 15:53:59+00:00,,2022-12-26 16:01:27+00:00,CRASH FIX: logic + payload router
8087,closed,2022-12-26 06:01:24+00:00,,2023-01-07 21:21:58+00:00,Fixed Payload Conveyor caused crash
8085,closed,2022-12-25 09:29:56+00:00,2022-12-29 06:08:02+00:00,2022-12-29 06:08:02+00:00,Update v7 Server list // server lists cleaned up
8083,closed,2022-12-24 08:52:53+00:00,,2023-01-08 00:01:21+00:00,Update servers_v7.json
8082,closed,2022-12-24 08:51:55+00:00,2023-01-07 23:49:20+00:00,2023-01-07 23:49:20+00:00,Update servers_v6.json
8081,closed,2022-12-22 07:06:49+00:00,,2022-12-23 22:35:43+00:00,Delist omega for spoofing player count
8079,closed,2022-12-22 05:22:30+00:00,,2022-12-22 06:55:35+00:00,Delist fish for spoofing player counts
8077,closed,2022-12-21 18:09:43+00:00,,2023-01-07 16:29:04+00:00,Hides canvases if logic displays are disabled in the settings
8074,closed,2022-12-19 21:00:11+00:00,2023-01-08 04:41:28+00:00,2023-01-08 04:41:28+00:00,Update servers_v7.json
8070,closed,2022-12-19 08:12:10+00:00,,2023-06-23 10:00:47+00:00,Bug fix from MindustryX
8067,closed,2022-12-18 02:58:21+00:00,2023-01-07 16:28:01+00:00,2023-01-07 16:28:01+00:00,Fix crash when toString returns null value
8064,closed,2022-12-17 06:48:01+00:00,2023-01-07 21:16:34+00:00,2023-01-07 21:16:34+00:00,SMoA come back
8063,closed,2022-12-16 19:50:17+00:00,,2023-01-04 12:32:03+00:00,Update servers_v7.json
8059,closed,2022-12-15 05:57:30+00:00,2023-01-07 21:22:55+00:00,2023-01-07 21:22:55+00:00,updates to GMS server network
8058,closed,2022-12-13 18:25:33+00:00,2023-01-08 04:38:13+00:00,2023-01-08 04:38:13+00:00,Fixed sand-floor translation in Dutch
8057,closed,2022-12-13 18:10:07+00:00,2023-01-08 04:34:19+00:00,2023-01-08 04:34:19+00:00,Update bundle_pl.properties
8056,closed,2022-12-12 06:28:09+00:00,2023-01-07 16:29:46+00:00,2023-01-07 16:29:46+00:00,Fixes polies helping the enemy team in pvp
8055,closed,2022-12-11 22:39:41+00:00,2023-02-15 17:16:51+00:00,2023-02-15 17:16:52+00:00,Move core launch/landing to CoreBlock
8054,open,2022-12-11 20:52:41+00:00,,,add tendhost v7(not running)
8053,closed,2022-12-11 12:28:15+00:00,,2023-01-08 06:24:06+00:00,updated dutch translations
8045,closed,2022-12-09 15:18:34+00:00,2023-01-12 13:51:28+00:00,2023-01-12 13:51:28+00:00,Fixed russian translate
8041,closed,2022-12-08 21:35:13+00:00,2023-01-07 16:44:08+00:00,2023-01-07 16:44:08+00:00,Fixed boolean setters for Structs
8040,closed,2022-12-08 16:08:25+00:00,,2023-01-07 16:37:08+00:00,Speed.
8039,open,2022-12-08 02:25:40+00:00,,,block.deconstructable  for whether a building is breakable
8038,closed,2022-12-08 00:47:26+00:00,2023-01-10 17:11:38+00:00,2023-01-10 17:11:38+00:00,Proper trails for point lasers
8037,closed,2022-12-07 20:52:12+00:00,2023-01-07 19:46:19+00:00,2023-01-07 19:46:20+00:00,Fix Damage#collideLine pierce order
8035,closed,2022-12-07 15:09:08+00:00,,2023-02-09 03:49:33+00:00,Update bundle_ja.properties
8034,open,2022-12-07 03:57:27+00:00,,,Fix loop sound persisting after the payload carrier is removed.
8033,closed,2022-12-07 02:45:35+00:00,2023-01-07 17:55:19+00:00,2023-01-07 17:55:19+00:00,Fix cargo units targeting unload points in payloads.
8032,closed,2022-12-07 00:08:07+00:00,2023-01-07 16:39:06+00:00,2023-01-07 16:39:06+00:00,fix potential logic bug
8029,closed,2022-12-06 09:54:16+00:00,,2023-02-01 16:41:43+00:00,Update servers_v7.json
8027,open,2022-12-05 19:20:53+00:00,,,hideDatabase
8023,open,2022-12-04 06:15:25+00:00,,,Steam achievement translation zh-TW. Update achievements.vdf
8021,closed,2022-12-03 20:29:23+00:00,2023-01-07 16:38:12+00:00,2023-01-07 16:38:12+00:00,yay more hardcoded regions
8020,closed,2022-12-03 19:27:37+00:00,2023-01-07 16:37:40+00:00,2023-01-07 16:37:40+00:00,Fix only 1 ammoType displaying with missile units
8019,closed,2022-12-03 15:55:05+00:00,2023-01-07 18:48:28+00:00,2023-01-07 18:48:28+00:00,Make custom Env flag reliably possible
8018,closed,2022-12-03 06:14:47+00:00,,2022-12-25 09:29:19+00:00,one of the The Devil's server has been replaced by a new server
8017,open,2022-12-02 18:25:45+00:00,,,Update servers_v7.json
8009,closed,2022-11-29 14:25:35+00:00,2023-01-08 04:42:28+00:00,2023-01-08 04:42:28+00:00,Add server to list
8006,closed,2022-11-28 20:36:53+00:00,2023-01-07 16:39:31+00:00,2023-01-07 16:39:32+00:00,Update bundle_ja.properties
8004,closed,2022-11-28 04:23:13+00:00,2023-01-07 16:43:07+00:00,2023-01-07 16:43:07+00:00,Move beam drill facing update (Fix minor graphical glitch)
8003,closed,2022-11-27 19:54:57+00:00,2023-01-07 20:20:27+00:00,2023-01-07 20:20:27+00:00,Add more ports to cn
8002,closed,2022-11-27 19:53:51+00:00,2023-01-07 20:20:11+00:00,2023-01-07 20:20:11+00:00,Remove ports from cn
7993,closed,2022-11-25 15:37:51+00:00,2023-01-07 16:43:23+00:00,2023-01-07 16:43:23+00:00,Additional block build over options
7992,closed,2022-11-25 00:48:32+00:00,2023-01-07 16:44:25+00:00,2023-01-07 16:44:26+00:00,Update bundle_ko.properties
7991,closed,2022-11-24 17:48:19+00:00,2022-12-22 07:35:43+00:00,2022-12-22 07:35:43+00:00,darkdustry.tk -> darkdustry.net
7990,closed,2022-11-23 22:15:21+00:00,2023-01-08 04:38:27+00:00,2023-01-08 04:38:27+00:00,Update servers_v6.json
7989,closed,2022-11-23 22:14:28+00:00,2023-01-08 04:40:42+00:00,2023-01-08 04:40:42+00:00,Update servers_v7.json
7988,closed,2022-11-23 20:27:15+00:00,,2023-10-01 18:37:11+00:00,Update to bundle.pl
7987,closed,2022-11-23 16:31:00+00:00,,2023-01-08 05:17:06+00:00,Update bundle_es.properties
7985,closed,2022-11-22 23:32:51+00:00,,2022-12-29 18:59:58+00:00,Update servers_v7.json
7984,closed,2022-11-22 22:31:44+00:00,,2022-12-30 17:16:11+00:00,Update Polish translation (bundle_pl.properties)
7981,closed,2022-11-22 17:41:43+00:00,,2022-11-23 04:44:42+00:00,Update servers_v7.json
7980,closed,2022-11-22 17:17:43+00:00,,2023-01-08 05:14:48+00:00,Update v7 server list
7977,closed,2022-11-22 01:20:58+00:00,2023-01-07 19:54:35+00:00,2023-01-07 19:54:35+00:00,Update Xpdustry V7 servers
7976,closed,2022-11-21 23:46:13+00:00,,2023-09-09 17:00:25+00:00,Update bundle_pl.properties
7974,closed,2022-11-21 21:07:06+00:00,,2022-11-22 17:20:05+00:00,Removal of servers doing ilegal actions + affecting community
7973,closed,2022-11-21 16:32:40+00:00,2023-01-07 19:00:33+00:00,2023-01-07 19:00:33+00:00,A small Russian translation update (Also fix #7970)
7972,closed,2022-11-21 14:44:57+00:00,2023-02-01 20:21:43+00:00,2023-02-01 20:21:43+00:00,Mod dependency resolution improvements
7971,open,2022-11-21 13:19:25+00:00,,,Update bundle_id_ID.properties
7969,closed,2022-11-21 09:41:26+00:00,,2023-01-08 04:35:09+00:00,Added VanillaDustry
7968,closed,2022-11-21 05:05:13+00:00,2023-01-07 16:46:15+00:00,2023-01-07 16:46:15+00:00,placeEffect
7966,closed,2022-11-20 14:55:22+00:00,,2023-04-22 01:54:47+00:00,let (Burst-)Drills and Mend-/OverdriveProjectors use drawers (broken icongen)
7960,closed,2022-11-20 01:44:18+00:00,,2022-11-20 01:44:34+00:00,flatten branches
7957,closed,2022-11-19 18:08:40+00:00,2022-12-23 23:51:01+00:00,2022-12-23 23:51:01+00:00,Update v7 Server list | changed hosts for one of my servers
7956,closed,2022-11-19 16:59:34+00:00,,2022-11-20 01:27:15+00:00,let Drills/BurstDrills use drawers
7954,closed,2022-11-19 15:41:23+00:00,,2023-07-26 06:06:15+00:00,add new v7 server for ALEX
7953,closed,2022-11-19 10:05:52+00:00,,2022-11-20 00:18:46+00:00,Increase max zoom
7950,closed,2022-11-19 04:49:32+00:00,2023-01-07 16:45:33+00:00,2023-01-07 16:45:33+00:00,Added angleOffset to DrawPistons
7947,closed,2022-11-18 16:23:32+00:00,2023-01-08 06:22:32+00:00,2023-01-08 06:22:33+00:00,Update bundle_ca.properties
7942,closed,2022-11-18 05:49:55+00:00,2023-01-07 16:45:25+00:00,2023-01-07 16:45:25+00:00,Updates android Readme and Gradle
7937,closed,2022-11-17 18:09:19+00:00,,2022-11-22 00:02:59+00:00,"make ""fixName"" method public"
7935,closed,2022-11-17 11:21:34+00:00,,2022-11-22 00:02:59+00:00,Add Hex-Industry to global list
7934,open,2022-11-17 10:11:33+00:00,,,Update bundle_zh_CN.properties
7933,closed,2022-11-17 07:01:09+00:00,,2023-01-07 16:49:24+00:00,Selecting only 1 block as a schematic picks it instead
7928,closed,2022-11-16 17:13:13+00:00,2023-01-08 05:15:55+00:00,2023-01-08 05:15:55+00:00,Updated spanish translation
7927,closed,2022-11-16 16:33:34+00:00,,2023-02-24 19:07:03+00:00,Translation of NEW achievements to Spanish
7925,open,2022-11-16 11:20:58+00:00,,,Add new group server
7924,closed,2022-11-16 08:09:40+00:00,,2022-12-17 07:06:29+00:00,Patch 9
7921,open,2022-11-15 02:32:17+00:00,,,StateValues-ammo should not repeatly indent
7920,closed,2022-11-14 20:43:15+00:00,,2022-11-22 00:02:59+00:00,"added ""loadColors"" method"
7918,closed,2022-11-14 10:45:01+00:00,2023-01-07 18:22:58+00:00,2023-01-07 18:22:58+00:00,Update bundle_fr.properties (reopen of  #7883)
