sha,date,author,message,files_changed
90ed5f27505d9f801f8ed988f3811eccd9eec807,2023-09-02 15:59:23+00:00,HamzaGSopp,Update servers_v7.json (#8996),1
e07ab5cef69a4d42cbd23d38b21851d2041d2e81,2023-09-02 15:49:41+00:00,Anuken,Merge remote-tracking branch 'origin/master',49
2e1b4934adc317a04aa3548e493010dee5108ca9,2023-09-02 15:49:34+00:00,Anuken,Added setting to disable lighting,4
91964da0881c9557e93d114ef6fbccfa807bb2e4,2023-09-02 13:20:23+00:00,unknown,Automatic bundle update,5
cc66ccb49fc93e27ea3f3522c2d6bfca601394d2,2023-09-02 13:19:32+00:00,stacktrace-error,"most ability displays (#8981)

* works

* why not

* idk if that changes it but

* json

* destringening

* automatic imports and leftover marker

* uirfirf",49
bff4097c88d8c53796fdd9b859d1b5abb6c92ba9,2023-09-01 18:24:17+00:00,Anuken,Merge remote-tracking branch 'origin/master',36
996cbefb4f1d2e9a7ac7b6d7d1ac6d3fd75cf7ce,2023-09-01 18:24:11+00:00,Anuken,Fixed #8993,1
579d63ac23377c0ca7db2497a15b5f3c9bbc219e,2023-08-31 21:23:23+00:00,Darkness6030,Update TraceDialog.java (#8992),1
6a53a0e7be89e660b0d879aea21f08fac2457ac5,2023-08-30 13:06:00+00:00,unknown,Automatic bundle update,34
4edf4cac25b3fd1934df341ec98994fd9d713463,2023-08-30 13:05:05+00:00,Darkness6030,"Add language to trace info (#8990)

* Update Administration.java

* im stoopid

* Update TraceDialog.java

* Update bundle.properties",2
68141798d3e31021f97f6a687d14a5611ca64dc8,2023-08-29 21:51:53+00:00,Anuken,Merge remote-tracking branch 'origin/master',36
e3b815a4c646e61722f0309bc857ca997eb3bcae,2023-08-29 21:51:45+00:00,Anuken,Possible corner death fix,6
57d000f767527795ac484dc0c3c78a8bf388944f,2023-08-29 13:10:46+00:00,zeutd,"let DrawRegion drawer can draw regions rotate with building rotation (#8987)

* let DrawRegion drawer can draw regions that rotate with building rotation

create a variable buildingRotate that can select whether the region will rotate with building rotation or not

* let DrawRegion drawer can draw regions rotate with building rotation

create a variable buildingRotate that can select whether the region will rotate with building rotation or not
make modders needn't to use DrawSideRegion to make this effect

* Update DrawRegion.java",1
3ac9ae29ee5df39fe974b824dd3409b5c1dd46a0,2023-08-28 16:20:18+00:00,alexpvpmindustry,"removal of alex V6 servers (#8983)

V6 servers no longer functioning :(",1
3942445d1f1a613bc547244a97e4a15c8d09e2c0,2023-08-27 15:39:50+00:00,unknown,Automatic bundle update,34
16223af87dfa225b2474ce99edaa180821c69409,2023-08-27 15:39:05+00:00,Anuken,Fixed #8978,2
109ba8462595a15f5f4c270f122a4dd86485096f,2023-08-27 02:32:43+00:00,Anuken,Don't allow loaders to accept items/liquids from unloaders,1
ec80fe9aadcfbc203bd606cdcf14ae5c7b66547e,2023-08-26 02:48:22+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
680fc34ac336ebb2032e757e761c3bd05b2ca1bf,2023-08-26 02:48:16+00:00,Anuken,Reverted building explosion nerf completely,2
d35acefcd021ad0d44d5bf81e1dc683c5996ecab,2023-08-25 21:14:27+00:00,NazrinNya,Update servers_v7.json (#8974),1
c52b966deadf592c05113df7c0246f6481bf5e43,2023-08-24 19:26:02+00:00,Anuken,Different block explosion damage formula,3
c829f32efa9e722e6c495e95b0c76c0e3eb00ace,2023-08-23 15:05:09+00:00,Anuken,Capped explosive damage of blocks,1
beeeee9169e4df14ad58e1d542033d6a632acfab,2023-08-22 14:10:15+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
207806440babb041d5b3a932c5ad87b9b905bc72,2023-08-22 14:10:08+00:00,Anuken,Fixed #8967,4
d60d3d78ea5b1575d8bc910182608f385c937dfe,2023-08-21 23:58:18+00:00,stacktrace-error,"tree shadows (I'm sorry) (#8966)

* Update TreeBlock.java

* hgmjjjjjjjjjjjjjjjjjjjjjkhvgcfxchjk

* ig",1
490b281c438debf9f905c266e8f3027d9eefecd2,2023-08-21 19:43:10+00:00,stacktrace-error,Update TreeBlock.java (#8965),1
53cb0d4c89572940ee16bb54c6032f4606944e3c,2023-08-20 14:09:30+00:00,alexpvpmindustry,add alex servers (#8962),1
d787b4353baaae855b77b1de811c1b5d381ca153,2023-08-20 14:08:56+00:00,xem8k5,add a new server (#8960),1
9d21c0173d176fb7e0f6ce5dd9efd4fb98a01a7d,2023-08-20 14:08:45+00:00,SITUVNgcd,"Update Vietnamese translation (#8959)

- Translated new strings.
- Fixed gammar issue/typo.
- Fixed strings format form (`{0}`).",1
56f29e1cd5080af3abdf5798d7e151c0fa4789d7,2023-08-20 14:08:33+00:00,lemon3357,Update servers_v7.json (#8958),1
e6aa87ed719edf58e2aaec6469f223cff5b79788,2023-08-20 08:26:14+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
480b68f8cca549555464e1cd08d86a44840f474a,2023-08-20 08:26:08+00:00,Anuken,Fixed #8957,3
3650589a597533c9507815a0f6afd7bd10ec19a8,2023-08-20 01:11:50+00:00,abcxyzDustry,Update servers_v7.json (#8955),1
e3d0734790f2c9f2a1ae5f335395febcf874f786,2023-08-19 02:40:53+00:00,MaxSMokeSkaarj,Update servers_v7.json (#8950),1
c45f3d2253bb585ca59286dc333e2a800e080b0d,2023-08-18 13:33:47+00:00,Anuken,#8897,1
8e418915d487071c94427155ddf26a1e7d06b2b2,2023-08-17 13:17:54+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
2715d4954f5008b966f5942a8fce8e9d6e53955e,2023-08-17 13:17:47+00:00,Anuken,Ignore ratelimit for local,2
6e3382757640b8d6f3257a5ef6296bb18dbb8fe8,2023-08-17 13:15:37+00:00,nanmenyangde,Don't stop mining when planning (#8945),1
63d036d6edc7a55132d2955c3a08a65bc126d30b,2023-08-16 20:32:11+00:00,Anuken,Cleanup,2
5487dad75eee125216481f8e7334144efbd9b896,2023-08-15 17:10:03+00:00,Anuken,Merge remote-tracking branch 'origin/master',4
06edce3535f149fa6d83300d6e042e63e61c66ad,2023-08-15 17:09:57+00:00,Anuken,Fixed #8939,1
23cf1a7afa4b562f21a98474174cd06b6b4d3be9,2023-08-15 13:52:03+00:00,a-big-fish-fish,Update servers_v7.json (#8938),1
6566f1c5547e4ccd1e808ab92e5fb6d9bf5d9f16,2023-08-15 13:51:52+00:00,Darkness6030,"ServerControl improvements (#8928)

* Update ServerControl.java

* Update Administration.java

* Update Maps.java

* Update ServerControl.java

* Update ServerControl.java

* Update Administration.java

* Update ServerControl.java

* Update Maps.java",3
1d4084c387cccafa880fa79f1043f1618d08b5b4,2023-08-14 17:33:42+00:00,tech3mi,Update servers_v7.json (#8936),1
8efed88669caf9976992556e55e0de6ef4a89281,2023-08-14 15:50:43+00:00,Anuken,Merge remote-tracking branch 'origin/master',37
11cd27fe1d80b9f80f59ec3b53dcf356a630e16d,2023-08-14 15:50:37+00:00,Anuken,Fixed #8935,2
855789ec17aaf3fbc080d1c8e2de2745d2d464fc,2023-08-14 15:20:28+00:00,phinner,chore: Update chaotic neutral servers (#8934),2
f8dac91cd977d9f9befa627153a4603865d64e33,2023-08-14 13:40:57+00:00,nanmenyangde,Precept revert and buff (#8930),1
161be3e8d310b6789f1c9c4069dd2528611db60d,2023-08-13 15:06:41+00:00,unknown,Automatic bundle update,34
ae6e74c24de345a5faf7475d3709dab50a254102,2023-08-13 15:05:49+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
2f991a85afd5244e30af2283ab69eeb39347afe9,2023-08-13 15:05:43+00:00,Anuken,Added logic autoPathfind command,6
f2c476a71640cbbac4ba14c4c9edb37112ef219a,2023-08-13 14:18:06+00:00,MinRi2,Fixed: Units lose LogicAI after reading. (#8920),1
2b05264093856ec633212bc8d2fde89530b8cde5,2023-08-12 17:09:21+00:00,Anuken,Fixed #8921,1
7de33b335abc3672c84626fe8ceb41c7d20aec9f,2023-08-12 16:44:33+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
b47a1b6d0dce91efe217e859ec717bcbb4f35beb,2023-08-12 16:44:28+00:00,Anuken,Fixed #8924,1
a7e8dd126edf2a3e40358582d5a4cc52f61657d9,2023-08-12 15:40:25+00:00,nanmenyangde,Fix point defense weapons ignore damage multiplier (#8922),2
7999eb4c4d4be54964e381efe296acfb1f5726d1,2023-08-12 14:47:40+00:00,Anuken,Merge remote-tracking branch 'origin/master',35
45d205f0ef0407a915997d5987f06c142e94c7d1,2023-08-12 14:47:34+00:00,Anuken,Fixed #8923,1
585104a7f72d166896c80148f10c1b0a44cf5a59,2023-08-12 02:16:58+00:00,Zerenta,Scathe buff (#8919),1
a3f7203993e4408049c5df99eea4fe0da30b911d,2023-08-11 16:17:29+00:00,unknown,Automatic bundle update,34
fb4787ba5279a1ce6ba95710def2a02b2b7d0b84,2023-08-11 16:16:40+00:00,Anuken,Closes Anuken/Mindustry-Suggestions/issues/4608,8
398a6f6a42dba11692262daab4798734b9ae6b2e,2023-08-11 15:54:26+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
bdbb2de61a03768d53e89a358c2a219d4c5ce0c7,2023-08-11 15:54:20+00:00,Anuken,Closes Anuken/Mindustry-Suggestions/issues/4607,2
c5a53f119b2efdc000cc8c74ae33e675d8f692b0,2023-08-11 14:23:02+00:00,IqKero,"add new ips and change old one (#8918)

(im Taras4k, but with new account)",1
e17d89e5a8329c7cdc039804bb42aba56e1f809a,2023-08-10 17:26:58+00:00,SatoshiSasaki,Fixed that the description of mech and ship was reversed (#8914),1
0119e71677906f0456249fa1084a3e9cdd85012c,2023-08-10 15:15:26+00:00,a-big-fish-fish,Update servers_v7.json (#8913),1
aa026b8b41ecea9196c54e427483c99490bd4292,2023-08-10 14:10:08+00:00,a-big-fish-fish,Update servers_v7.json (#8912),1
933e4e84e02af3f0d23c4e5d68fc7266db5ae845,2023-08-10 13:58:42+00:00,a-big-fish-fish,Update servers_v7.json (#8911),1
73a7772eeb55a2950e1d8c8eeae9c7f0bf456e3a,2023-08-09 21:43:10+00:00,NazrinNya,Update servers_v7.json (#8908),1
275c3ec163ee6236511e0b23d57eca155d77b3ef,2023-08-09 17:05:26+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
f1172d45ebd71026ebb0843e5d637383ded2dcd7,2023-08-09 17:05:19+00:00,Anuken,"Pathfinding bugfixes / Logic dialog hiding ""unfixed""",5
87e79913c50bf832065d6f647531ee39fe68446f,2023-08-09 16:36:43+00:00,Zerenta,"Aegires Nerf (#8899)

* Update EnergyFieldAbility.java

Nerfs aegires. hard. 3x less healing (3% to 1%)

* Update UnitTypes.java

segments better.
reload 6 frames to 4 frames
damage 25 to 30

* Update EnergyFieldAbility.java

Ty balam

* Update UnitTypes.java

Ty balam! :D

* Update UnitTypes.java

Thanks balam :D

* Add EnergyFieldAbility.sameTypeHealMult

* Apply to aegires

Repair amount to other units is now 1.5% (50% of pre nerf)
Repair amount to aegires is now 0.75% (25% of pre nerf)

---------

Co-authored-by: BalaM314 <71201189+BalaM314@users.noreply.github.com>",2
1656d788d3e4daf6942c567c72c78d187faf3bf1,2023-08-08 23:48:04+00:00,Hahaa13,Update servers_v7.json (#8905),1
19f34c14a07c71db56f94b3e262c09c34961cea5,2023-08-08 13:29:20+00:00,Anuken,Fixed #8904,2
3157ff8cea2990011824b77c1570661db5a0543a,2023-08-07 16:53:19+00:00,Anuken,Fixed #8903,2
21fe8217d0119e46b937dbfd8fb81503d578cee1,2023-08-05 17:29:21+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
b7d707e8ba0772e3aedbd7837b8b92ad42614f5e,2023-08-05 17:29:15+00:00,Anuken,Do not allow various negative rule values,1
db96f2ef392fb6d055c7b6765444993f81e1edbf,2023-08-05 05:57:13+00:00,Zerenta,"Update UnitTypes.java (#8895)

precept buff lmao",1
4b38f667e759921a5ccd13088216fe562252d20e,2023-08-04 21:43:21+00:00,Anuken,Ignore wave version,1
d5eeadab300e5fafb57b95f8f27dc5eedc79a29b,2023-08-04 14:59:43+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
bc42b5a91ed6c7a03adf07377eac61602ea40db6,2023-08-04 14:59:33+00:00,Anuken,Fixed #8893,3
13745bfd99b36ad20f9f2fc616979365f2633996,2023-08-04 14:35:13+00:00,stacktrace-error,"ConsumeLiquidsDynamic (#8892)

* ConsumeLiquidsDynamic

* imports didn't optimize

* wording

* nevermind, no idea",2
5e18e08bdff52701de152d324653ae03785ba66e,2023-08-03 06:56:38+00:00,Anuken,Fixed #8890,1
6970a20f2643db724173cab4188822fb985902da,2023-08-03 02:16:44+00:00,Anuken,Merge remote-tracking branch 'origin/master',34
bd6c6524e6264f06cf86d258801341d169aea718,2023-08-03 02:16:39+00:00,Anuken,WIP logic sync instruction,2
e9bf56e88caae2c78e40d40c0ae4bef973532d68,2023-08-03 02:16:39+00:00,unknown,Automatic bundle update,34
6bf5e8ae1e58d6ef9c170e4662b6d4a1c1120caf,2023-08-03 02:15:44+00:00,Anuken,WIP logic particle effect instruction,19
660c38db43d60dd96974d2d3ff42314820dd177b,2023-08-03 01:20:05+00:00,Anuken,Fixed #8887,1
2a76d25dfae1b1f7bc2a192b82caee970ded0293,2023-08-02 13:39:34+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
7b9dfb97211355c0dc677f97c34f0627bf835edb,2023-08-02 13:39:27+00:00,Anuken,Fixed #8884,1
bd0592a54c05e9743bef26f7b4d625a301bcbcd4,2023-08-01 20:11:22+00:00,Slotterleet,"SunMesh support for JSON planets (#8882)

* Single-color SunMesh support

* This should work now

* No more crap code",1
12b6604143449fe0192f004a781a09048afad8f3,2023-08-01 15:52:23+00:00,Idonotus,"Render the selected planets solar system (#8875)

* Solar systems render based on the selected planet

* Remove unnecessary setter

* Compatibility",2
e3d3167b13ed014eead058a5dfab23febcf919af,2023-08-01 05:18:54+00:00,Anuken,Merge remote-tracking branch 'origin/master',4
2ed8bdb2bc0e83c63278ca1ddec1cd5278bf2751,2023-08-01 05:18:47+00:00,Anuken,Fixed #8871,1
a9a454dd6171e6b33c4c4128b0b1eef1f379a65f,2023-07-31 21:15:12+00:00,karlo292,Update servers_v7.json (#8879),1
496d6978d0dc75ebf4510b6f9f221d7bca2805c8,2023-07-31 19:50:46+00:00,tech3mi,"Update servers_v7.json (#8847)

Co-authored-by: Anuken <arnukren@gmail.com>",0
e4bc6e21a4ffc2747e6393d4ac605021b7beaf09,2023-07-31 17:48:41+00:00,siede2010,-127 ~ 128 to 0 ~ 255 entityTypeID (#8874),2
c4069792917c9babb313fbef24d75732ae7ad359,2023-07-31 16:18:30+00:00,XaskyZ,Update servers_v7.json (#8873),1
b3508aa7c2e863057cbe2ad35689b4edd1610523,2023-07-31 15:09:08+00:00,tech3mi,"Update servers_v7.json (#8872)

Added Attack&Defend and Sandbox servers but they havent got community",1
5207baea96505ecbec9f85746c4755ff15237c34,2023-07-31 05:45:00+00:00,Hahaa13,Update servers_v7.json (#8869),1
52d7a1e0e4b7c02347a9defff8c9f55028bdbf09,2023-07-30 23:37:40+00:00,abcxyzDustry,"Update servers_v7.json (#8866)

re-add server abcxyz",1
117169c1d354f938e924dd2014fe53cade2b653a,2023-07-30 17:28:47+00:00,Darkness6030,Update StatusEffects.java (#8867),1
cd461b133c68721acab233de765c92995632aa26,2023-07-30 01:57:06+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
59dd3a9e34a4fc113645fb31f1d4314a1c9b0e86,2023-07-30 01:57:01+00:00,Anuken,Fixed #8864,2
3d0541084be62e7890a3e6177335be63803e3737,2023-07-29 17:29:21+00:00,MEEPofFaith,Weird creation things (#8860),1
7d35c1ec7b6a87dbf2c109094fc01a9bc8ed17c7,2023-07-29 16:16:15+00:00,XaskyZ,Update servers_v7.json (#8862),1
07c7fd7dec8fc3f10ff0cf32544885eb7fa24884,2023-07-29 16:10:27+00:00,Anuken,More empty floor bugfixes,2
66787294013763e79aa6bb64fcd1c6d34d86ab8b,2023-07-29 15:17:55+00:00,Anuken,Added sensor for shields,3
09d00b30e9031c90f4f1080706b922e3f34e482f,2023-07-29 13:51:58+00:00,Anuken,Fixed incorrect consumption rate in booster stats,7
f3656d24d4e16f2c6f6d00a9a021a2e2a4efb87f,2023-07-29 04:22:08+00:00,Anuken,Merge remote-tracking branch 'origin/master',2
1968da9409d4106e37260b169db5dd72a7c1d6c6,2023-07-29 04:22:01+00:00,Anuken,Fixed #8861,1
0d8c07d00769f694fcb8f8b4ab9d6b893884ce2b,2023-07-29 03:55:20+00:00,MEEPofFaith,"Bullet despawn unit shenanigans (#8859)

* Proper despawn unit direction

* Despawn unit chance

* Merge if statements",1
0e833005481d6abd263a468d14e4637e58be3d6c,2023-07-28 20:42:28+00:00,osp54,ToxoFlame attack server (#8858),1
ba9e39d7a4f93270a9d61f33cbb6f0fcdb383710,2023-07-28 13:07:50+00:00,Anuken,Fixed #8856,1
d4111b8e768f4bf78f4390e89e8c013f36ba5843,2023-07-28 03:40:48+00:00,Anuken,Fixed #8854,1
2bae95d2a86c3619767f753de0a7a33c4654b023,2023-07-27 19:48:41+00:00,Anuken,Merge remote-tracking branch 'origin/master',1
69377bab3ff7b96fc9a6b98405290523b7c36375,2023-07-27 19:48:32+00:00,Anuken,Fixed #8849,2
2fc69c4f6449c3148e4b53cf762c8b56a98880eb,2023-07-26 14:42:12+00:00,tech3mi,Update servers_v7.json (#8846),1
dae23c7fe62bb12b42f3169018ebefc018b45e0d,2023-07-26 14:31:24+00:00,Anuken,Merge remote-tracking branch 'origin/master',4
7850e61672b2c63b849fa7823b8a04029e651599,2023-07-26 14:31:18+00:00,Anuken,Misc bugfixes,2
24c01f97d3757d4a26fd69b902da91bcd62ef2ec,2023-07-26 13:59:30+00:00,Taras4k,Rename my server and change ips (#8845),1
a92bce2c1469f35acbb9802a17158f11b3573565,2023-07-26 05:44:20+00:00,BalaM314,"Expose NetServer currentlyKicking for plugin access (#8817)

* Expose NetServer currentlyKicking for plugin access

* Move code around

* Un-final

* currentlyKicking no longer needs a wrapper array",1
e5ded1f2ddf5efb9db03891cad74a333db28efba,2023-07-26 01:47:46+00:00,MEEPofFaith,"Allow fluid type configuration for ConsumeCoolant (#8841)

* Allow fluid type configuration for ConsumeCoolant

* Methods",2
dc8783d4a6fa8e2c09e804b93aae01ae084c4f8b,2023-07-26 01:10:21+00:00,Anuken,Legacy blocks must not be logic constants,1
0ef525565072d865feb685dd305db0408180d9ad,2023-07-26 01:04:47+00:00,Anuken,Fixed #8840,1
a922932a56cabe3a63c3c87c875f41193a0330d9,2023-07-25 16:14:22+00:00,Anuken,???,1
3fd5f52545b80c0ae4d2e3d03af8279504b29e41,2023-07-25 16:14:15+00:00,Anuken,Fixed #8837,1
f976a294ce90e7ad99b67d9d5238d4effc6dc255,2023-07-25 15:08:14+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
6f725d320baa057c62accaca7cf13fff6bdc0f94,2023-07-25 15:08:08+00:00,Anuken,Fixed #8838,2
51b974f10e481ae8c07f94557ec25566cfd6849a,2023-07-25 14:05:07+00:00,StalkerBaran,Update servers_v7.json (#8836),1
447e07420e8ce1703c9e06cd428e8be784ce5562,2023-07-24 04:19:22+00:00,KhanhLamVirual,"Update servers_v7.json (#8828)

I want to add a new vndustry server",1
dbbcf4b1685cdf4b5039f350feda8febd44a5720,2023-07-23 20:32:47+00:00,Lime712,"German Translation (#8761)

* Update bundle_de.properties

English description in German bundle

* Update bundle_de.properties

* Update bundle_de.properties

* Update bundle_de.properties",1
f3dd031d0ea4f27fc967f3e3e8492c2c73168da9,2023-07-23 20:31:00+00:00,J0anJosep,Update bundle_ca.properties (#8823),1
4998abfe01b3b8389e7da8853338ba07a469edfd,2023-07-23 20:30:49+00:00,Anuken,Merge remote-tracking branch 'origin/master',5
636ce4ca94c494c720da2009fb288b63eb2e615c,2023-07-23 20:30:44+00:00,Anuken,Better implementation of #8810,2
bfdd7ecc3af821a50a471f4abeea049e167bfb44,2023-07-23 20:28:50+00:00,Mythril382,the camper (#8806),1
28372b0f473e04fd17318d8cfaf5c726ae21b97c,2023-07-23 20:27:46+00:00,nowords123,"added new phoenix server (#8801)

Hi, I'm words an admin from phoenix
I added a new phoenix server under the ip

phoenix-network.dev:2023",1
b4e03b46f6d81dfaaa954e14868d77455b603ff7,2023-07-23 20:27:11+00:00,MEEPofFaith,"Destroy bullet team (#8792)

* Option for destroy bullet to be on the block's team

* Random direction

* h",2
16949f1e691b33eddfa4286aac69e6da0d7f7821,2023-07-23 20:26:35+00:00,Lanark53,toxoflame server (#8790),1
b272008a907712ac387fa3fc72cfb5235c1839be,2023-07-23 20:26:17+00:00,Darkness6030,Update EntityGroup.java (#8802),1
cc8d2b6a0c071c171396b1d6e12b9c479c9f64fa,2023-07-23 20:24:47+00:00,NazrinNya,Update servers_v7.json (#8825),1
10fe6b9007caad34558ced1ce811c9e2af72e542,2023-07-23 20:07:53+00:00,Anuken,Fixed #8830,1
ce43af9091025f563d47a9fe48e461fa7dde55cc,2023-07-23 19:59:19+00:00,Anuken,Fixed #8827,1
788fa66a91e82180d6f0f802f2c3a9d9c4681968,2023-07-23 19:56:36+00:00,Anuken,Fixed #8819,2
fedad1e0d080f8deab983e2f44915200ae28ecb1,2023-07-23 19:49:12+00:00,Anuken,Fixed #8813,1
a14149c95266e4c2a92eec73e7e1e4f46a2a01c9,2023-07-23 19:45:48+00:00,Anuken,Fixed #8807,1
053afcace953d7123cf5cb558afb597bc90e5942,2023-07-23 19:43:04+00:00,Anuken,Fixed #8795,2
e097346a73e91e923890fe113209ceb389b7b8b1,2023-07-23 19:36:34+00:00,Anuken,Fixed #8794,1
4076f095736ac087211b98b16fa550f76697ce14,2023-07-23 19:22:52+00:00,Anuken,Fixed #8789,1
e78fb11c480b168a34b03b9be4bea9db14551992,2023-07-23 19:19:31+00:00,Anuken,Merge remote-tracking branch 'origin/master',3
135874b922c995de70f50c708a396c18de22b90d,2023-07-23 19:19:21+00:00,Anuken,Fixed #8787,5
09aa68fdb2fbe3262f9f7ec3adedd3f8d0d519bd,2023-07-22 05:03:36+00:00,Epowerj,"Merge pull request #8805 from SSTentacleSS/patch-17

Update servers_v7.json",1
dd5037d9d2ff3097e92bb4b22d6525c389435f7b,2023-07-22 04:43:35+00:00,SSTentacleSS,Update servers_v7.json,1
418d533c3cf241a57be3995aa95391192b9aea43,2023-07-21 03:56:29+00:00,Epowerj,"Merge pull request #8800 from TheRadioactiveBanana/patch-6

Removal of dead ips and slight ip change",1
37e138858b7a3c660173826b6a310b23e181e5ff,2023-07-18 22:34:19+00:00,Epowerj,"Merge pull request #8824 from thedimas3007/patch-8

Update servers_v7.json",1
b6a195cc802a61f2e7209b57723655d36ade4b27,2023-07-18 20:32:34+00:00,thedimas3007,Update servers_v7.json,1
4b4033e9e78a07c45f9046a27d53fc4bbe225d12,2023-07-08 19:49:10+00:00,SSTentacleSS,Update servers_v7.json,1
383d8b89e70a1640bd280116be17dacb99b851bc,2023-07-07 11:05:33+00:00,TheRadioactiveBanana,Forgot an ip,1
778d92b816505eb77ad23c6f2240336aeec89ec5,2023-07-07 11:00:03+00:00,TheRadioactiveBanana,"Removal of dead ips and slight ip change

Also Eradicationdustry -> Eradication Mindustry because it sounds better",1
93daa7a5dcc3fac9e5f40c3375e9f57ae4720ff4,2023-07-05 17:20:48+00:00,Epowerj,"Merge pull request #8796 from Def-Try/patch-1

Darkdustry IP change",1
f88654cdc195996cc2c5f55edffb4092219e2ea1,2023-07-05 08:52:58+00:00,Def-Try,Update servers_v7.json,1
3e5898fff18729dc6f13455359ef751b3024d411,2023-07-02 15:06:55+00:00,Anuken,Disabled team switch outside of sandbox/PvP,1
be96ddf463ae8fbec2043c60a3b0b31f6247d174,2023-07-01 14:56:59+00:00,FourGamingStudio,"Four Family (#8785)

add server.",1
20a3107b3f93590b991b09f78b9e3c97e43b8a4f,2023-07-01 13:21:53+00:00,stacktrace-error,"add sides to HoverPart (#8784)

* add sides to HoverPart

* weird elude",1
05874ad3e2ed65b3188237ccc932df3022822bd0,2023-07-01 02:51:14+00:00,Anuken,Fixed pathfinding not being able to attack towards solid blocks,1
