number,state,contributor,created_at,closed_at,title,labels
8207,closed,Bismarck131,2023-01-22 19:54:36+00:00,2023-01-23 03:58:19+00:00,Units error,['bug']
8202,closed,LeahLuong,2023-01-22 09:39:03+00:00,2023-01-22 13:59:41+00:00,Widdershins,['bug']
8200,closed,1000i100,2023-01-20 20:01:53+00:00,2023-01-20 20:08:28+00:00,Multi items Surge Router lock/stuck,['bug']
8196,closed,FoolzRulez,2023-01-18 23:49:40+00:00,2023-01-19 05:03:28+00:00,user ui category icon did not update on new category unlocked,['unlabeled']
8195,closed,lvdo,2023-01-18 13:21:30+00:00,2023-01-18 13:37:19+00:00,"""Mindustry.app"" is damaged and can't be opened.",['bug']
8194,closed,FredyJabe,2023-01-18 08:21:38+00:00,2023-01-18 13:40:20+00:00,Modding AttributeCrafter ignores itemCapacity,['bug']
8193,closed,Doommenensbs,2023-01-17 19:15:27+00:00,2023-01-17 23:43:11+00:00,Issues with map editor settings,['unlabeled']
8192,closed,Darkness6030,2023-01-17 15:53:51+00:00,2023-01-17 23:50:52+00:00,PvP pausing bug,['bug']
8191,closed,J0anJosep,2023-01-17 12:55:30+00:00,2023-01-17 23:45:08+00:00,Add Catalan as available language on Steam,['bug']
8188,closed,overdramaticpanromantic,2023-01-16 23:47:48+00:00,2023-01-17 04:11:28+00:00,Ground Zero impossible,['bug']
8187,closed,willis936,2023-01-16 20:14:28+00:00,2023-01-16 20:28:51+00:00,Heat router rounding issue,['bug']
8185,closed,nrombes,2023-01-15 21:25:44+00:00,2023-01-16 16:06:46+00:00,Crash upon entering map,['unlabeled']
8184,closed,qcrist,2023-01-15 19:33:22+00:00,2023-01-15 20:19:21+00:00,Descync in multiplayer - cannot research,['bug']
8180,closed,knightnibor,2023-01-14 19:27:21+00:00,2023-01-14 19:36:58+00:00,Main menu gpu leak(?),['bug']
8178,closed,SemGame02,2023-01-14 09:35:24+00:00,2023-01-14 14:53:47+00:00,Serpulo and Erekir broken maps,['bug']
8177,closed,nanmenyangde,2023-01-14 00:27:39+00:00,2023-01-14 00:34:55+00:00,build towers work without nitrogen when being suppressed,['bug']
8174,closed,Agzam-Ar,2023-01-13 14:01:57+00:00,2023-01-13 14:25:03+00:00,v141 | Sandbox on Survival after playing in Sandbox,['bug']
8173,closed,overdramaticpanromantic,2023-01-13 12:42:25+00:00,2023-01-13 14:32:23+00:00,"Erekir campaign completely unplayable (Lake, Aegis, Stronghold, Marsh, Origin, and Siege are all broken)",['bug']
8172,closed,TraktorHead,2023-01-13 11:05:35+00:00,2023-01-13 14:25:24+00:00,Zombie Poly,['bug']
8170,closed,SoMall-dumpling,2023-01-13 04:48:26+00:00,2023-01-13 14:31:22+00:00,Sublimate is blocked by ally buildings,['bug']
8169,closed,Vect0r0,2023-01-13 03:04:19+00:00,2023-01-13 03:54:15+00:00,Spanish bundle issue,['bug']
8168,closed,Stone-Dog-Millionaire,2023-01-12 21:43:10+00:00,2023-01-12 22:02:04+00:00,Electric Heater Info Text?,['bug']
8166,closed,Kieaer,2023-01-12 19:40:53+00:00,2023-01-12 19:44:11+00:00,Wrong many text colors,['bug']
8165,closed,nrombes,2023-01-12 18:42:37+00:00,2023-01-12 19:42:45+00:00,Crash with Steam Build 141 and New Horizon,['unlabeled']
8164,closed,FrostStormwind,2023-01-12 18:41:03+00:00,2023-01-12 19:38:28+00:00,Cannot complete sector lake on erekir due to map bug,['bug']
8163,closed,Agzam-Ar,2023-01-12 18:27:31+00:00,2023-01-12 19:33:43+00:00,v141 | Erekir buildings on Serpulo after playing on Erekir ,['bug']
8162,closed,Kieaer,2023-01-12 18:25:03+00:00,2023-01-12 19:31:04+00:00,Game crash when multiplayer server joined,['bug']
8161,closed,Kieaer,2023-01-12 18:23:28+00:00,2023-01-12 19:31:03+00:00,Game crash when enter multiplayer server list,['bug']
8159,closed,Larofeticus,2023-01-12 04:07:12+00:00,2023-01-12 13:37:00+00:00,Map objective filled shape ignores rotate field,['bug']
8157,closed,Kokoutsou,2023-01-11 17:27:47+00:00,2023-01-12 00:56:13+00:00,campagne erekir,['unlabeled']
8153,closed,MinRi2,2023-01-11 14:14:46+00:00,2023-01-11 14:23:34+00:00,UnitRadar always return @unit,['bug']
8152,closed,MinRi2,2023-01-11 09:57:52+00:00,2023-01-11 13:40:39+00:00,UnitRadar always return @unit.,['bug']
8149,closed,Larofeticus,2023-01-11 03:01:39+00:00,2023-01-11 13:52:47+00:00,Exploit possible on Peaks campaign map,['bug']
8148,closed,stacktrace-error,2023-01-10 19:38:31+00:00,2023-01-11 00:05:39+00:00,"*Some* java mod icons only show in browser, not in mod list",['bug']
8144,closed,LeahLuong,2023-01-10 05:58:24+00:00,2023-01-10 13:43:46+00:00,Overblasts Aren't Airdriven?!,['bug']
8141,closed,MaxSMokeSkaarj,2023-01-10 02:49:45+00:00,2023-01-10 02:56:33+00:00,SMoke of Anarchy is not avaible from globallist,['bug']
8132,closed,Gabarittv,2023-01-08 11:59:39+00:00,2023-01-08 15:19:55+00:00,Game crashes when trying to enter a co-op game in the main menu,['unlabeled']
8131,closed,not-camo,2023-01-08 09:34:09+00:00,2023-01-08 15:24:58+00:00,Objective Screen Crash,['bug']
8126,closed,Kieaer,2023-01-07 17:35:22+00:00,2023-01-07 17:44:22+00:00,(old bug bump),['bug']
8125,closed,Sam11870,2023-01-07 13:21:16+00:00,2023-01-07 16:52:00+00:00,In world 154 you get obliterated by troops in the first wave,['unlabeled']
8123,closed,Mahzy88,2023-01-06 20:18:49+00:00,2023-01-07 16:52:36+00:00,malformd input,['unlabeled']
8122,closed,Yannik0,2023-01-06 19:16:15+00:00,2023-01-07 16:52:43+00:00,Mouse position gets stuck,['unlabeled']
8120,closed,novellus,2023-01-05 23:05:28+00:00,2023-01-07 16:53:24+00:00,Sound does not function,['bug']
8119,closed,Enomine88,2023-01-03 21:01:51+00:00,2023-01-07 18:16:02+00:00,Sector 180 on Serpulo has no waves,['bug']
8117,closed,Pasu4,2023-01-03 08:37:05+00:00,2023-01-07 19:47:16+00:00,Liquid puddles disappear when syncing in multiplayer,['bug']
8116,closed,Cyrex242,2023-01-03 07:49:35+00:00,2023-01-07 18:48:42+00:00,No sound on bluetooth headphones,['unlabeled']
8115,closed,LeahLuong,2023-01-03 05:45:48+00:00,2023-01-07 18:16:50+00:00,Possible Error w/ Bldg. Production Values,['bug']
8114,closed,VETARUK,2023-01-02 20:16:04+00:00,2023-01-07 17:25:43+00:00, Mindustry has crashed. How unfortunate.,['bug']
8111,closed,muesli4,2023-01-02 03:48:10+00:00,2023-01-07 17:45:44+00:00,Keybinding keys do not match the keyboard layout,['bug']
8110,closed,Sasuke99o9,2023-01-02 02:25:34+00:00,2023-01-07 17:04:45+00:00,my console doesn't work,['bug']
8107,closed,Prestonthegod0,2022-12-31 22:41:12+00:00,2023-01-07 17:25:51+00:00,Hard,['bug']
8105,closed,SSTentacleSS,2022-12-30 21:54:41+00:00,2023-01-07 17:08:06+00:00,Is it possible to speed up Mods loading process?,['bug']
8104,closed,romanin-rf,2022-12-30 16:22:29+00:00,2023-01-07 17:11:56+00:00,Serious bug: Clients and server crashes,['bug']
8103,closed,chrysn,2022-12-30 15:25:40+00:00,2023-01-07 17:25:24+00:00,Map and wave state are not saved atomically,['unlabeled']
8102,closed,Xasmedy,2022-12-30 12:40:10+00:00,2023-01-07 17:22:07+00:00,Some players not being able to connect to a set of servers.,['bug']
8100,closed,Phoenixwolf1245,2022-12-30 03:56:50+00:00,2023-01-07 17:25:57+00:00,Android it's on the latest and aren't you on the Discord server so you can see the bug for yourself,['bug']
8099,closed,CNWww533,2022-12-30 02:34:04+00:00,2023-01-07 17:25:36+00:00,cant open game,['bug']
8098,closed,vince2010091,2022-12-29 22:34:14+00:00,2023-01-07 17:07:02+00:00,[crash report] mindustry.gen.Building.acceptPayload,['unlabeled']
8095,closed,Stone-Dog-Millionaire,2022-12-29 18:49:07+00:00,2023-01-07 19:06:00+00:00,"[Steam] minor issue: ""Roboticist"" achievement affected by addition of Erekir units in 7.0",['bug']
8094,closed,traincrisis,2022-12-29 12:37:48+00:00,2023-01-07 17:31:36+00:00,"How to make flag be true when objective ends in editor? (Question, written as bug because cant use discord)",['bug']
8093,closed,VladisS-Vostok2000,2022-12-28 19:34:37+00:00,2023-01-07 17:15:52+00:00,"""Jump always"" hides its variables but must not have",['bug']
8092,closed,Agzam-Ar,2022-12-27 18:22:43+00:00,2023-01-07 17:07:01+00:00,Mindustry has crashed | NullPointerException,['bug']
8091,closed,traincrisis,2022-12-26 18:20:48+00:00,2023-01-07 17:39:27+00:00,Canʼt build anything on ancient caldera map when planet is set to Erekir,['bug']
8088,closed,azureplanet,2022-12-26 09:08:22+00:00,2022-12-26 09:17:44+00:00,"anuken,hello!",['bug']
8086,closed,CheshireC4t,2022-12-26 05:22:29+00:00,2023-01-07 17:15:41+00:00,Invalid Character in Editor > World Processor > Cutscene,['bug']
8084,closed,Zeekza,2022-12-25 05:38:31+00:00,2023-01-07 19:26:28+00:00,Heat routers don't update surrounding blocks immediately when rotated if outputs are reflected back,['bug']
8080,closed,lyelik237,2022-12-22 06:46:50+00:00,2023-01-07 17:12:44+00:00,"Hello, after the update, when I left to mine the kinetic alloy for the night in the morning, the soybean base was destroyed, but before the update, I captured the crash of 078 and now it shows in the technology tree that I captured the sector, but I can’t get to it. help solve the problem if possible. thank you in advance.",['unlabeled']
8078,closed,00001H,2022-12-22 02:37:28+00:00,2023-01-07 17:08:48+00:00,Annoying Typo,['bug']
8076,closed,Voiddrax,2022-12-21 11:59:35+00:00,2023-01-07 17:14:26+00:00,When i open the m9d browser it shows error took too  long to connect to the browser ive uninstalled the game 4 times but nothing is changing ,['unlabeled']
8075,closed,Plazma909,2022-12-20 05:18:24+00:00,2023-01-07 16:30:49+00:00,High Tier tanks dealing damage not based on unit damage.,['bug']
8073,closed,Eliviastoregame,2022-12-19 16:20:05+00:00,2023-01-07 17:12:28+00:00,The IA is bugged,['bug']
8072,closed,Eliviastoregame,2022-12-19 16:09:56+00:00,2023-01-07 17:39:39+00:00,IA sur e,['unlabeled']
8071,closed,vlad2674,2022-12-19 13:22:07+00:00,2023-01-07 17:10:13+00:00,Aegis level,['unlabeled']
8069,closed,Vognezir,2022-12-18 11:03:29+00:00,2023-01-07 17:11:40+00:00,Bug with stores and tank,['bug']
8068,closed,Guyyyyyyyy,2022-12-18 08:20:55+00:00,2023-01-07 17:09:00+00:00,Mod browser is not working ,['unlabeled']
8066,closed,Guyyyyyyyy,2022-12-17 14:25:56+00:00,2022-12-18 08:18:00+00:00,Help i am in much pain my mod browser is not working ,['unlabeled']
8065,closed,Agzam-Ar,2022-12-17 13:53:01+00:00,2023-01-07 17:15:41+00:00,❗ NullPointerException at  mindustry.entities.bullet.BulletType.lambda$updateHoming,['bug']
8062,closed,Legomonster33,2022-12-16 04:06:46+00:00,2023-01-07 19:08:04+00:00,Shielded wall doesnt accept power after being picked up and placed back down,['bug']
8061,closed,miiichael,2022-12-16 03:53:41+00:00,2022-12-16 03:57:23+00:00,Need to build Payload Mass Driver but it's not unlocked yet!,['bug']
8060,closed,matkoniecz,2022-12-15 20:31:41+00:00,2023-01-07 18:44:37+00:00,Confusing results of playing campaign online - ahead of local state,['bug']
8052,closed,Goontnt,2022-12-10 20:52:49+00:00,2023-01-07 17:16:18+00:00,Core upgrades can be shifted by 1 tile on Erekir,['bug']
8051,closed,GreeningSiren,2022-12-10 19:05:24+00:00,2022-12-10 20:00:32+00:00,When i try to run the server on my windows pc it gives me the error 'The system cannot find the file C:\ProgramData\Oracle\Java\javapath\java.exe.' now i may be stupid but i think these paths are for linux?,['bug']
8050,closed,LixieWulf,2022-12-10 17:48:02+00:00,2023-01-07 23:47:52+00:00,strange error with JSON parser causes canGameOver problems,['bug']
8049,closed,Serzhmmm,2022-12-10 17:43:01+00:00,2022-12-10 22:46:21+00:00,Can't land in sector 210,['unlabeled']
8048,closed,Serzhmmm,2022-12-10 13:42:58+00:00,2023-01-07 17:16:12+00:00,"Sector 47, Too much enemies",['bug']
8047,closed,Serzhmmm,2022-12-10 13:41:29+00:00,2022-12-10 22:46:47+00:00,Bug on Serpulo sector 47,['bug']
8046,closed,sandXI,2022-12-10 00:11:44+00:00,2023-01-07 17:16:32+00:00,What happen in sectors 229 ??? (playing on android),['bug']
8044,closed,awaMATRIXxN1,2022-12-09 11:03:36+00:00,2023-01-07 17:20:47+00:00,Local host bug,['bug']
8043,closed,Garen7,2022-12-09 03:38:11+00:00,2023-01-07 17:19:57+00:00,Titans can only hit one building at a time,['bug']
8042,closed,CallMeDutch2141,2022-12-08 23:17:58+00:00,2023-01-07 18:53:09+00:00,Where sand in sector 219,['unlabeled']
8036,closed,westnordost,2022-12-07 19:46:25+00:00,2023-01-07 18:59:10+00:00,Multiplayer: No units visible on client if server is connected via several network interfaces,['bug']
8031,closed,renebrucknerjnr,2022-12-06 14:19:25+00:00,2022-12-08 06:10:05+00:00,*Map/World Border Glitched.*,['bug']
8030,closed,Skyhero011,2022-12-06 10:07:56+00:00,2023-01-07 17:26:55+00:00,데이터 가져오기가 안됨,['unlabeled']
8028,closed,Priyantha-IT21021534,2022-12-06 09:52:33+00:00,2023-01-07 17:22:19+00:00,Surge alloy unlocked before (Nitrogen!?) in Erekir,['bug']
8026,closed,Maxime90Rigaud,2022-12-05 10:38:24+00:00,2023-01-07 18:55:42+00:00,iOS word document from Files opens mindustry if installed,['bug']
8025,closed,AzmeurYahigai,2022-12-04 15:03:01+00:00,2023-01-07 20:07:59+00:00,Logic code scrolls up on cancel editing value,['bug']
8024,closed,NazarikCH,2022-12-04 08:40:13+00:00,2023-01-07 17:16:47+00:00,Auto path don't worok,['bug']
8022,closed,Gab304,2022-12-03 23:04:49+00:00,2023-01-07 17:17:01+00:00,Sync of Data,['unlabeled']
8016,closed,LeahLuong,2022-12-02 06:49:47+00:00,2023-01-07 17:20:38+00:00,Frequent Crashes on My Ancient Android,['bug']
8015,closed,hortiSquash,2022-12-02 03:06:59+00:00,2023-01-07 19:54:19+00:00,V7 bridges display bug + fix,['bug']
8014,closed,Splarkszter,2022-12-01 20:06:08+00:00,2023-01-07 17:31:21+00:00,Borderless Fullscreen not working as intended,['bug']
8013,closed,Sussy919,2022-12-01 13:44:05+00:00,2023-01-07 17:34:53+00:00,oh no,['bug']
8012,closed,Industrial15,2022-12-01 10:52:39+00:00,2023-01-07 17:28:26+00:00,Bug with poly/mega (RU),['bug']
8011,closed,haseln,2022-11-30 22:06:12+00:00,2023-01-07 18:42:50+00:00,Unexpected conduit bridge placement,['bug']
8010,closed,Jammo2000,2022-11-29 23:56:52+00:00,2023-01-07 18:46:19+00:00,Guardians Don't Show Up,['bug']
8008,closed,luiges90,2022-11-29 11:55:24+00:00,2023-01-07 19:10:44+00:00,Sand boulders replaced by Sand walls when applying the transforrm twice,['unlabeled']
8007,closed,mrendleman,2022-11-29 02:18:08+00:00,2023-01-07 17:30:21+00:00,"Multiplayer campaign Erekir - Repeated crashing, sometimes minutes apart",['bug']
8005,closed,Ishakkkk,2022-11-28 06:59:25+00:00,2022-11-28 16:29:21+00:00,Mindustry campaign bug,['bug']
8001,closed,Nkknkknkk,2022-11-27 18:40:39+00:00,2023-01-07 17:30:29+00:00,Kanyon haritasına girilmiyor.atlas yerine göletçik haritasına bağlanıyor,['bug']
8000,closed,Theguywithsomesoup,2022-11-27 15:21:03+00:00,2023-01-07 17:35:01+00:00,the lake is broken (nvm fixed itself),['unlabeled']
7999,closed,ErPyrex,2022-11-27 00:15:28+00:00,2023-01-07 17:35:53+00:00,OpenGL error when opening the game even with the latest available OpenGL update higher than 2.1,['bug']
7998,closed,Stone-Dog-Millionaire,2022-11-26 21:31:18+00:00,2023-01-07 17:52:59+00:00,"Erekir Campaign level ""Intersect"" — ""Walk Around"" Exploit with Merui mech units",['bug']
7997,closed,Ultrakekskanone,2022-11-26 12:44:31+00:00,2023-01-07 17:51:57+00:00,Enemy turrets have infinite ammo,['bug']
7996,closed,Shadow3276,2022-11-25 18:58:39+00:00,2023-01-07 19:00:05+00:00,Launch Pad menu icon and build texture don't match the new Launch Pad texture,['bug']
7995,closed,rafcioxx,2022-11-25 17:23:08+00:00,2023-01-07 17:31:57+00:00,Game crashes on steam instantly on start up,['bug']
7994,closed,PWDSerialgamer07,2022-11-25 16:41:39+00:00,2023-01-07 17:32:56+00:00,Can't update on map,['bug']
7986,closed,JasonP-01,2022-11-23 12:40:30+00:00,2023-01-07 17:32:22+00:00,No Unit Cap Bug,['bug']
7983,closed,IlSashalI,2022-11-22 18:01:17+00:00,2023-01-07 17:32:14+00:00,Ы,['unlabeled']
7982,closed,IlSashalI,2022-11-22 17:56:07+00:00,2023-01-07 17:32:11+00:00,Я нашёл баг. Иногда при заходе в сектор камера появляется не над ядром а далеко за приделами карты. Очень далеко. Приходится минуту в режиме паузы лететь обратно чтобы начать играть. В мультиплеере этот баг тоже встречается ,['unlabeled']
7979,closed,Keifwer,2022-11-22 11:58:16+00:00,2022-12-04 07:56:35+00:00,Error multiplayer game,['unlabeled']
7978,closed,Quezler,2022-11-22 09:58:51+00:00,2023-01-07 17:37:40+00:00,Powerlines being drawn to since rebuilt enemy buildings visible through the fog of war,['unlabeled']
7975,closed,Voldzz,2022-11-21 22:34:27+00:00,2023-01-07 17:52:15+00:00,Extraction Outpost won't capture?,['bug']
7970,closed,DushaDuh,2022-11-21 12:35:21+00:00,2023-01-07 19:00:27+00:00,Показан блок меди вместо бериллия в обучающей подсказке,['unlabeled']
7967,closed,meohent41zhead,2022-11-20 23:26:07+00:00,2022-11-30 21:55:20+00:00,Mod bug,['bug']
7965,closed,Rusomati,2022-11-20 10:37:07+00:00,2023-01-07 17:37:54+00:00,Zooming keybinds do not work everywhere,['bug']
7964,closed,GFX993,2022-11-20 09:09:37+00:00,2023-01-07 17:18:17+00:00,Crash first gameplay,['unlabeled']
7963,closed,mathiasbader,2022-11-20 05:52:32+00:00,2023-01-07 17:18:51+00:00,Switching to Windows and back to the game brakes the game,['bug']
7962,closed,Bell2U,2022-11-20 04:41:33+00:00,2023-01-07 19:01:35+00:00,Cannot open the game,['bug']
7961,closed,Chocolate-road,2022-11-20 03:28:58+00:00,2023-01-07 17:23:17+00:00,Basin lower half bug,['bug']
7959,closed,Xiao-yux,2022-11-20 00:17:34+00:00,2022-12-08 05:23:28+00:00,崩溃了,['bug']
7958,closed,L0615T1C5-216AC-9437,2022-11-20 00:03:43+00:00,2023-01-07 19:05:50+00:00,Ability to placed banned blocks on map,['bug']
7955,closed,rylid-umil,2022-11-19 16:13:10+00:00,2023-01-07 17:38:29+00:00,opening map bug and sector genrate crash,['bug']
7952,closed,Pointifix,2022-11-19 06:29:01+00:00,2023-01-07 16:27:18+00:00,ArrayIndexOutOfBoundsException in Pathfinder,['bug']
7951,closed,gamemaster235,2022-11-19 06:10:17+00:00,2023-01-07 17:19:27+00:00,Erekir tech tree bug,['bug']
7949,closed,Raptor2213,2022-11-18 20:59:27+00:00,2022-12-02 00:16:47+00:00,Opening Tech Tree can permanently lock maps,['bug']
7948,closed,Shadow3276,2022-11-18 17:12:22+00:00,2023-01-07 19:12:06+00:00,"missing ""d"" ""Buildings Deconstructe"" in the Sector Lost screen",['bug']
7946,closed,kacperwyczawski,2022-11-18 14:29:27+00:00,2023-01-07 17:39:15+00:00,Hint from Serpulo showing on Erekir,['bug']
7945,closed,rayinfinite,2022-11-18 13:14:41+00:00,2023-01-07 17:39:50+00:00,Ravine sector in Erekir cannot launch,['unlabeled']
7944,closed,Glino-MES,2022-11-18 10:32:51+00:00,2023-01-07 19:18:10+00:00,Map Area rule in custom game disables all buildings outside of the area,['bug']
7943,closed,mdtrooper,2022-11-18 09:53:26+00:00,2023-01-07 17:40:22+00:00,Tech tree (erekir) has red node between Tungsten and Surge Alloy ,['bug']
7941,closed,Machine047,2022-11-18 01:42:10+00:00,2023-01-07 17:40:31+00:00,Sector error (bug),['unlabeled']
7940,closed,RedMatrix1,2022-11-17 23:31:05+00:00,2023-01-07 17:34:36+00:00,Target editor does not save targets,['bug']
7939,closed,pixelv999,2022-11-17 21:27:41+00:00,2023-01-07 17:34:12+00:00,"Cant trigger an achievement ""browser"" ",['bug']
7938,closed,Khanx,2022-11-17 19:24:04+00:00,2022-11-18 10:50:49+00:00,Campaign: Cannot launch core to sector because does not detect resources,['bug']
7936,closed,Kieaer,2022-11-17 11:32:38+00:00,2023-01-07 17:44:50+00:00,No enemy cores but not gameover,['bug']
7932,closed,TheOnlyCool1,2022-11-16 23:53:32+00:00,2023-01-07 17:04:40+00:00,Steam Where's The Manual Achievement granted for logic processor instead of micro-processor,['bug']
7931,closed,rissson,2022-11-16 22:31:22+00:00,2023-01-07 17:29:20+00:00,Reconstruction can be deducted in the fog of war due to duct items showing as moving,['bug']
