path,size,extension
core/assets-raw/sprites/blocks/environment/ice-snow2.png,536,png
core/assets-raw/sprites/blocks/environment/ice-snow3.png,430,png
core/assets-raw/sprites/blocks/environment/ice-wall-large.png,526,png
core/assets-raw/sprites/blocks/environment/ice-wall1.png,255,png
core/assets-raw/sprites/blocks/environment/ice-wall2.png,268,png
core/assets-raw/sprites/blocks/environment/ice1.png,239,png
core/assets-raw/sprites/blocks/environment/ice2.png,230,png
core/assets-raw/sprites/blocks/environment/ice3.png,228,png
core/assets-raw/sprites/blocks/environment/magmarock1.png,327,png
core/assets-raw/sprites/blocks/environment/magmarock2.png,337,png
core/assets-raw/sprites/blocks/environment/magmarock3.png,315,png
core/assets-raw/sprites/blocks/environment/metal-floor-2.png,161,png
core/assets-raw/sprites/blocks/environment/metal-floor-3.png,235,png
core/assets-raw/sprites/blocks/environment/metal-floor-4.png,369,png
core/assets-raw/sprites/blocks/environment/metal-floor-5.png,232,png
core/assets-raw/sprites/blocks/environment/metal-floor-damaged1.png,231,png
core/assets-raw/sprites/blocks/environment/metal-floor-damaged2.png,228,png
core/assets-raw/sprites/blocks/environment/metal-floor-damaged3.png,227,png
core/assets-raw/sprites/blocks/environment/metal-floor.png,254,png
core/assets-raw/sprites/blocks/environment/molten-slag.png,1299,png
core/assets-raw/sprites/blocks/environment/moss1.png,219,png
core/assets-raw/sprites/blocks/environment/moss2.png,212,png
core/assets-raw/sprites/blocks/environment/moss3.png,207,png
core/assets-raw/sprites/blocks/environment/mud1.png,1957,png
core/assets-raw/sprites/blocks/environment/mud2.png,1919,png
core/assets-raw/sprites/blocks/environment/mud3.png,1967,png
core/assets-raw/sprites/blocks/environment/ore-beryllium1.png,301,png
core/assets-raw/sprites/blocks/environment/ore-beryllium2.png,328,png
core/assets-raw/sprites/blocks/environment/ore-beryllium3.png,273,png
core/assets-raw/sprites/blocks/environment/ore-coal1.png,332,png
core/assets-raw/sprites/blocks/environment/ore-coal2.png,325,png
core/assets-raw/sprites/blocks/environment/ore-coal3.png,297,png
core/assets-raw/sprites/blocks/environment/ore-copper1.png,328,png
core/assets-raw/sprites/blocks/environment/ore-copper2.png,341,png
core/assets-raw/sprites/blocks/environment/ore-copper3.png,322,png
core/assets-raw/sprites/blocks/environment/ore-crystal-thorium1.png,226,png
core/assets-raw/sprites/blocks/environment/ore-crystal-thorium2.png,339,png
core/assets-raw/sprites/blocks/environment/ore-crystal-thorium3.png,312,png
core/assets-raw/sprites/blocks/environment/ore-lead1.png,297,png
core/assets-raw/sprites/blocks/environment/ore-lead2.png,284,png
core/assets-raw/sprites/blocks/environment/ore-lead3.png,291,png
core/assets-raw/sprites/blocks/environment/ore-scrap1.png,316,png
core/assets-raw/sprites/blocks/environment/ore-scrap2.png,317,png
core/assets-raw/sprites/blocks/environment/ore-scrap3.png,298,png
core/assets-raw/sprites/blocks/environment/ore-thorium1.png,277,png
core/assets-raw/sprites/blocks/environment/ore-thorium2.png,269,png
core/assets-raw/sprites/blocks/environment/ore-thorium3.png,283,png
core/assets-raw/sprites/blocks/environment/ore-titanium1.png,370,png
core/assets-raw/sprites/blocks/environment/ore-titanium2.png,349,png
core/assets-raw/sprites/blocks/environment/ore-titanium3.png,279,png
core/assets-raw/sprites/blocks/environment/ore-tungsten1.png,310,png
core/assets-raw/sprites/blocks/environment/ore-tungsten2.png,275,png
core/assets-raw/sprites/blocks/environment/ore-tungsten3.png,296,png
core/assets-raw/sprites/blocks/environment/ore-wall-beryllium1.png,346,png
core/assets-raw/sprites/blocks/environment/ore-wall-beryllium2.png,294,png
core/assets-raw/sprites/blocks/environment/ore-wall-beryllium3.png,296,png
core/assets-raw/sprites/blocks/environment/ore-wall-thorium1.png,277,png
core/assets-raw/sprites/blocks/environment/ore-wall-thorium2.png,300,png
core/assets-raw/sprites/blocks/environment/ore-wall-thorium3.png,324,png
core/assets-raw/sprites/blocks/environment/ore-wall-tungsten1.png,399,png
core/assets-raw/sprites/blocks/environment/ore-wall-tungsten2.png,327,png
core/assets-raw/sprites/blocks/environment/ore-wall-tungsten3.png,331,png
core/assets-raw/sprites/blocks/environment/pack.json,165,json
core/assets-raw/sprites/blocks/environment/pebbles1.png,222,png
core/assets-raw/sprites/blocks/environment/pebbles2.png,257,png
core/assets-raw/sprites/blocks/environment/pebbles3.png,244,png
core/assets-raw/sprites/blocks/environment/pine.png,688,png
core/assets-raw/sprites/blocks/environment/pooled-cryofluid.png,1335,png
core/assets-raw/sprites/blocks/environment/red-diamond-wall1.png,722,png
core/assets-raw/sprites/blocks/environment/red-diamond-wall2.png,699,png
core/assets-raw/sprites/blocks/environment/red-diamond-wall3.png,708,png
core/assets-raw/sprites/blocks/environment/red-ice-wall-large.png,807,png
core/assets-raw/sprites/blocks/environment/red-ice-wall1.png,384,png
core/assets-raw/sprites/blocks/environment/red-ice-wall2.png,384,png
core/assets-raw/sprites/blocks/environment/red-ice1.png,302,png
core/assets-raw/sprites/blocks/environment/red-ice2.png,285,png
core/assets-raw/sprites/blocks/environment/red-ice3.png,288,png
core/assets-raw/sprites/blocks/environment/red-stone-vent1.png,1628,png
core/assets-raw/sprites/blocks/environment/red-stone-vent2.png,1563,png
core/assets-raw/sprites/blocks/environment/red-stone-wall-large.png,955,png
core/assets-raw/sprites/blocks/environment/red-stone-wall1.png,373,png
core/assets-raw/sprites/blocks/environment/red-stone-wall2.png,345,png
core/assets-raw/sprites/blocks/environment/red-stone-wall3.png,349,png
core/assets-raw/sprites/blocks/environment/red-stone1.png,298,png
core/assets-raw/sprites/blocks/environment/red-stone2.png,261,png
core/assets-raw/sprites/blocks/environment/red-stone3.png,218,png
core/assets-raw/sprites/blocks/environment/red-stone4.png,251,png
core/assets-raw/sprites/blocks/environment/redmat1.png,239,png
core/assets-raw/sprites/blocks/environment/redmat2.png,280,png
core/assets-raw/sprites/blocks/environment/redmat3.png,209,png
core/assets-raw/sprites/blocks/environment/regolith-wall-large.png,1017,png
core/assets-raw/sprites/blocks/environment/regolith-wall1.png,404,png
core/assets-raw/sprites/blocks/environment/regolith-wall2.png,397,png
core/assets-raw/sprites/blocks/environment/regolith1.png,205,png
core/assets-raw/sprites/blocks/environment/regolith2.png,298,png
core/assets-raw/sprites/blocks/environment/regolith3.png,242,png
core/assets-raw/sprites/blocks/environment/rhyolite-crater1.png,759,png
core/assets-raw/sprites/blocks/environment/rhyolite-crater2.png,728,png
core/assets-raw/sprites/blocks/environment/rhyolite-crater3.png,750,png
core/assets-raw/sprites/blocks/environment/rhyolite-vent1.png,1502,png
core/assets-raw/sprites/blocks/environment/rhyolite-vent2.png,1523,png
core/assets-raw/sprites/blocks/environment/rhyolite-wall-large.png,1055,png
core/assets-raw/sprites/blocks/environment/rhyolite-wall1.png,408,png
core/assets-raw/sprites/blocks/environment/rhyolite-wall2.png,414,png
core/assets-raw/sprites/blocks/environment/rhyolite1.png,706,png
core/assets-raw/sprites/blocks/environment/rhyolite2.png,650,png
core/assets-raw/sprites/blocks/environment/rhyolite3.png,687,png
core/assets-raw/sprites/blocks/environment/rough-rhyolite1.png,247,png
core/assets-raw/sprites/blocks/environment/rough-rhyolite2.png,223,png
core/assets-raw/sprites/blocks/environment/rough-rhyolite3.png,221,png
core/assets-raw/sprites/blocks/environment/rough-rhyolite4.png,267,png
core/assets-raw/sprites/blocks/environment/salt-wall-large.png,499,png
core/assets-raw/sprites/blocks/environment/salt-wall1.png,260,png
core/assets-raw/sprites/blocks/environment/salt-wall2.png,261,png
core/assets-raw/sprites/blocks/environment/salt.png,243,png
core/assets-raw/sprites/blocks/environment/sand-floor1.png,237,png
core/assets-raw/sprites/blocks/environment/sand-floor2.png,215,png
core/assets-raw/sprites/blocks/environment/sand-floor3.png,194,png
core/assets-raw/sprites/blocks/environment/sand-wall-large.png,671,png
core/assets-raw/sprites/blocks/environment/sand-wall1.png,291,png
core/assets-raw/sprites/blocks/environment/sand-wall2.png,268,png
core/assets-raw/sprites/blocks/environment/sand-water.png,382,png
core/assets-raw/sprites/blocks/environment/shale-wall-large.png,496,png
core/assets-raw/sprites/blocks/environment/shale-wall1.png,252,png
core/assets-raw/sprites/blocks/environment/shale-wall2.png,238,png
core/assets-raw/sprites/blocks/environment/shale1.png,220,png
core/assets-raw/sprites/blocks/environment/shale2.png,227,png
core/assets-raw/sprites/blocks/environment/shale3.png,213,png
core/assets-raw/sprites/blocks/environment/shallow-water.png,291,png
core/assets-raw/sprites/blocks/environment/shrubs-large.png,509,png
core/assets-raw/sprites/blocks/environment/shrubs1.png,287,png
core/assets-raw/sprites/blocks/environment/shrubs2.png,291,png
core/assets-raw/sprites/blocks/environment/snow-pine.png,694,png
core/assets-raw/sprites/blocks/environment/snow-wall-large.png,471,png
core/assets-raw/sprites/blocks/environment/snow-wall1.png,264,png
core/assets-raw/sprites/blocks/environment/snow-wall2.png,247,png
core/assets-raw/sprites/blocks/environment/snow1.png,210,png
core/assets-raw/sprites/blocks/environment/snow2.png,195,png
core/assets-raw/sprites/blocks/environment/snow3.png,198,png
core/assets-raw/sprites/blocks/environment/space.png,120,png
core/assets-raw/sprites/blocks/environment/spawn.png,343,png
core/assets-raw/sprites/blocks/environment/spore-moss1.png,259,png
core/assets-raw/sprites/blocks/environment/spore-moss2.png,247,png
core/assets-raw/sprites/blocks/environment/spore-moss3.png,253,png
core/assets-raw/sprites/blocks/environment/spore-pine.png,649,png
core/assets-raw/sprites/blocks/environment/spore-wall-large.png,489,png
core/assets-raw/sprites/blocks/environment/spore-wall1.png,267,png
core/assets-raw/sprites/blocks/environment/spore-wall2.png,213,png
core/assets-raw/sprites/blocks/environment/stone-wall-large.png,390,png
core/assets-raw/sprites/blocks/environment/stone-wall1.png,215,png
core/assets-raw/sprites/blocks/environment/stone-wall2.png,211,png
core/assets-raw/sprites/blocks/environment/stone1.png,179,png
core/assets-raw/sprites/blocks/environment/stone2.png,182,png
core/assets-raw/sprites/blocks/environment/stone3.png,184,png
core/assets-raw/sprites/blocks/environment/tainted-water.png,290,png
core/assets-raw/sprites/blocks/environment/tar.png,121,png
core/assets-raw/sprites/blocks/environment/tendrils1.png,239,png
core/assets-raw/sprites/blocks/environment/tendrils2.png,245,png
core/assets-raw/sprites/blocks/environment/tendrils3.png,244,png
core/assets-raw/sprites/blocks/environment/yellow-stone-plates1.png,307,png
core/assets-raw/sprites/blocks/environment/yellow-stone-plates2.png,285,png
core/assets-raw/sprites/blocks/environment/yellow-stone-plates3.png,296,png
core/assets-raw/sprites/blocks/environment/yellow-stone-vent1.png,1620,png
core/assets-raw/sprites/blocks/environment/yellow-stone-vent2.png,1526,png
core/assets-raw/sprites/blocks/environment/yellow-stone-wall-large.png,717,png
core/assets-raw/sprites/blocks/environment/yellow-stone-wall1.png,366,png
core/assets-raw/sprites/blocks/environment/yellow-stone-wall2.png,336,png
core/assets-raw/sprites/blocks/environment/yellow-stone1.png,222,png
core/assets-raw/sprites/blocks/environment/yellow-stone2.png,276,png
core/assets-raw/sprites/blocks/environment/yellow-stone3.png,215,png
core/assets-raw/sprites/blocks/environment/yellowcoral-center.png,159,png
core/assets-raw/sprites/blocks/environment/yellowcoral.png,539,png
core/assets-raw/sprites/blocks/extra/block-border.png,146,png
core/assets-raw/sprites/blocks/extra/block-middle.png,107,png
core/assets-raw/sprites/blocks/extra/block-select.png,158,png
core/assets-raw/sprites/blocks/extra/place-arrow.png,540,png
core/assets-raw/sprites/blocks/fire/fire0.png,1193,png
core/assets-raw/sprites/blocks/fire/fire1.png,1200,png
core/assets-raw/sprites/blocks/fire/fire10.png,1111,png
core/assets-raw/sprites/blocks/fire/fire11.png,1131,png
core/assets-raw/sprites/blocks/fire/fire12.png,1138,png
core/assets-raw/sprites/blocks/fire/fire13.png,1195,png
core/assets-raw/sprites/blocks/fire/fire14.png,1217,png
core/assets-raw/sprites/blocks/fire/fire15.png,1227,png
core/assets-raw/sprites/blocks/fire/fire16.png,1236,png
core/assets-raw/sprites/blocks/fire/fire17.png,1244,png
core/assets-raw/sprites/blocks/fire/fire18.png,1249,png
core/assets-raw/sprites/blocks/fire/fire19.png,1310,png
core/assets-raw/sprites/blocks/fire/fire2.png,1178,png
core/assets-raw/sprites/blocks/fire/fire20.png,1317,png
core/assets-raw/sprites/blocks/fire/fire21.png,1337,png
core/assets-raw/sprites/blocks/fire/fire22.png,1356,png
core/assets-raw/sprites/blocks/fire/fire23.png,1348,png
core/assets-raw/sprites/blocks/fire/fire24.png,1331,png
core/assets-raw/sprites/blocks/fire/fire25.png,1351,png
core/assets-raw/sprites/blocks/fire/fire26.png,1322,png
core/assets-raw/sprites/blocks/fire/fire27.png,1281,png
core/assets-raw/sprites/blocks/fire/fire28.png,1291,png
core/assets-raw/sprites/blocks/fire/fire29.png,1318,png
core/assets-raw/sprites/blocks/fire/fire3.png,1112,png
core/assets-raw/sprites/blocks/fire/fire30.png,1355,png
core/assets-raw/sprites/blocks/fire/fire31.png,1270,png
core/assets-raw/sprites/blocks/fire/fire32.png,1320,png
core/assets-raw/sprites/blocks/fire/fire33.png,1370,png
core/assets-raw/sprites/blocks/fire/fire34.png,1297,png
core/assets-raw/sprites/blocks/fire/fire35.png,1237,png
core/assets-raw/sprites/blocks/fire/fire36.png,1239,png
core/assets-raw/sprites/blocks/fire/fire37.png,1221,png
core/assets-raw/sprites/blocks/fire/fire38.png,1230,png
core/assets-raw/sprites/blocks/fire/fire39.png,1225,png
core/assets-raw/sprites/blocks/fire/fire4.png,1089,png
core/assets-raw/sprites/blocks/fire/fire5.png,1126,png
core/assets-raw/sprites/blocks/fire/fire6.png,1125,png
core/assets-raw/sprites/blocks/fire/fire7.png,1116,png
core/assets-raw/sprites/blocks/fire/fire8.png,1109,png
core/assets-raw/sprites/blocks/fire/fire9.png,1145,png
core/assets-raw/sprites/blocks/liquid/bridge-conduit-arrow.png,128,png
core/assets-raw/sprites/blocks/liquid/bridge-conduit-bridge.png,123,png
core/assets-raw/sprites/blocks/liquid/bridge-conduit-end.png,148,png
core/assets-raw/sprites/blocks/liquid/bridge-conduit.png,296,png
core/assets-raw/sprites/blocks/liquid/fluid.png,98,png
core/assets-raw/sprites/blocks/liquid/impulse-pump-liquid.png,274,png
core/assets-raw/sprites/blocks/liquid/impulse-pump.png,1212,png
core/assets-raw/sprites/blocks/liquid/liquid-container-bottom.png,222,png
core/assets-raw/sprites/blocks/liquid/liquid-container.png,1085,png
core/assets-raw/sprites/blocks/liquid/liquid-junction.png,273,png
core/assets-raw/sprites/blocks/liquid/liquid-overflow-gate-top.png,163,png
core/assets-raw/sprites/blocks/liquid/liquid-overflow-gate.png,204,png
core/assets-raw/sprites/blocks/liquid/liquid-router-bottom.png,121,png
core/assets-raw/sprites/blocks/liquid/liquid-router.png,429,png
core/assets-raw/sprites/blocks/liquid/liquid-tank-bottom.png,306,png
core/assets-raw/sprites/blocks/liquid/liquid-tank.png,1733,png
core/assets-raw/sprites/blocks/liquid/mechanical-pump-liquid.png,274,png
core/assets-raw/sprites/blocks/liquid/mechanical-pump.png,357,png
core/assets-raw/sprites/blocks/liquid/phase-conduit-arrow.png,128,png
core/assets-raw/sprites/blocks/liquid/phase-conduit-bridge.png,122,png
core/assets-raw/sprites/blocks/liquid/phase-conduit.png,248,png
core/assets-raw/sprites/blocks/liquid/reinforced-bridge-conduit-arrow.png,132,png
core/assets-raw/sprites/blocks/liquid/reinforced-bridge-conduit-bottom.png,170,png
core/assets-raw/sprites/blocks/liquid/reinforced-bridge-conduit-bridge-liquid.png,111,png
