number,state,contributor,created_at,closed_at,title,labels,resolution_time
7922,closed,quantum-brokengrammar,2022-11-15 04:54:22+00:00,2023-01-07 17:04:01+00:00,world message can be destroyed,['bug'],1284.1608333333334
7919,closed,mdtrooper,2022-11-14 11:55:20+00:00,2023-01-07 16:57:52+00:00,keybind settings does not support key combination (in spanish keyboard [ is alt gr + ` ),['bug'],1301.0422222222223
7916,closed,Potato-Da-Potata,2022-11-14 05:58:03+00:00,2023-01-07 17:53:57+00:00,cannot swap to other windows in mac,['bug'],1307.9316666666666
7914,closed,Redoneter593,2022-11-14 04:32:21+00:00,2023-01-07 16:57:16+00:00,"beam node & beam tower blocks don't show up in menu while using ""edit in game"" function; beam link block doesn't show up in menu while playing a save (outside the map editor)",['bug'],1308.4152777777779
7912,closed,Spavys,2022-11-13 20:55:48+00:00,2023-01-07 16:55:07+00:00,bro the 7.0 isnt letting me research anything it doesnt say any material it just says ???,['unlabeled'],1315.9886111111111
7910,closed,radistmorse,2022-11-13 17:36:23+00:00,2023-01-07 16:54:56+00:00,"minimize on start, unable to restore. possible egpu problem.",['bug'],1319.3091666666667
7909,closed,IFM321,2022-11-13 16:03:13+00:00,2022-11-13 16:04:40+00:00,game crashed,['bug'],0.024166666666666666
7908,closed,Yo0o0o,2022-11-13 13:27:31+00:00,2022-11-13 14:42:24+00:00,block status not correctly reflecting liquid satisfaction,['bug'],1.2480555555555555
7906,closed,Garen7,2022-11-13 06:14:44+00:00,2022-11-13 14:57:13+00:00,setting the rally for a large number of factories will cause a rate limit,['bug'],8.708055555555555
7902,closed,Larofeticus,2022-11-12 20:58:16+00:00,2022-11-13 14:35:59+00:00,java.lang.classcastexception from drop payload code,['bug'],17.628611111111113
7900,closed,adamlolgaming,2022-11-12 17:29:17+00:00,2022-11-13 14:14:30+00:00,surge on 175 thorium on stained mountains.,['bug'],20.753611111111113
7898,closed,DraLUSAD,2022-11-12 17:18:51+00:00,2022-11-13 14:26:15+00:00,"monos constantly mining the same ore, even though i have a max core amount",['bug'],21.123333333333335
7896,closed,Olweant,2022-11-12 15:30:28+00:00,2022-11-13 14:13:54+00:00,auto-aim bullets problem on erekir ,['bug'],22.72388888888889
7895,closed,falkanson,2022-11-12 14:42:29+00:00,2022-11-13 14:13:03+00:00,novas not correctly pathfinding with rts controlls,['bug'],23.509444444444444
7894,closed,TheRadioactiveBanana,2022-11-12 14:17:58+00:00,2022-11-13 14:22:47+00:00,getting kicked from a server for spamming in chat when antispam is false and packetlimit is not exceeded (and pardon does not unban you),['bug'],24.080277777777777
7893,closed,Darkness6030,2022-11-12 13:18:14+00:00,2022-11-13 14:35:58+00:00,server crash,['bug'],25.295555555555556
7892,closed,AbdullahAlaa237,2022-11-12 12:04:09+00:00,2022-11-13 14:10:32+00:00,"android/ build 140.3
when i run the game it expects the loading screen and when i exit it and then open it again it tells me there was a problem because of the mods and the mods are disabled",['bug'],26.10638888888889
7890,closed,Yo0o0o,2022-11-12 09:21:18+00:00,2022-11-13 14:10:26+00:00,inconsistent direction markers on bridges,['unlabeled'],28.81888888888889
7887,closed,Buddermario7,2022-11-12 03:34:17+00:00,2022-11-13 14:49:50+00:00,i unlocked tungsten for no reason when using a melter,['bug'],35.259166666666665
7886,closed,jvaler1,2022-11-12 02:32:32+00:00,2022-11-13 14:15:57+00:00,obs causing mindustry to crash.,['bug'],35.72361111111111
7884,closed,Bamnaman,2022-11-11 22:35:50+00:00,2022-11-13 14:53:21+00:00,"erekir ""the onset"" bug",['bug'],40.29194444444445
7882,closed,Larofeticus,2022-11-11 21:14:04+00:00,2022-11-11 21:16:53+00:00,rts controlling an army causes that interacting too quickly message,['bug'],0.04694444444444444
7881,closed,cd1213,2022-11-11 20:02:52+00:00,2022-11-11 20:07:09+00:00,ship not spawning on erekir sandbox,['bug'],0.07138888888888889
7874,closed,Dark-Diamond,2022-11-11 16:47:37+00:00,2022-11-11 18:32:54+00:00,duplication of players,['bug'],1.7547222222222223
7866,closed,LibreBulb,2022-11-11 06:23:27+00:00,2022-11-11 10:33:49+00:00,ios mindustry sounds stop when game is interrupted by a call or timer,['bug'],4.172777777777778
7863,closed,squi2rel,2022-11-11 04:05:48+00:00,2022-11-11 04:08:03+00:00,creating power out of nothing,['bug'],0.0375
7852,closed,laserman367,2022-11-09 11:55:01+00:00,2022-11-09 13:31:22+00:00,heat rounding issue(?) with slag heaters,['bug'],1.6058333333333332
7851,closed,laserman367,2022-11-09 11:44:20+00:00,2022-11-09 13:30:10+00:00,distributed erekir map replaced with a played version,['bug'],1.7638888888888888
7846,closed,Ilia1232,2022-11-08 12:04:48+00:00,2022-11-08 13:57:13+00:00,i have a proposal for an interplanetary accelerator in general listen ,['unlabeled'],1.8736111111111111
7845,closed,Ilia1232,2022-11-08 12:02:56+00:00,2022-11-08 13:57:13+00:00,"i have a proposal for an interplanetary accelerator. in general, listen ",['unlabeled'],1.9047222222222222
7841,closed,Mechanicalfish,2022-11-07 19:54:29+00:00,2022-11-07 20:07:39+00:00,water spills instead of boiling in erekir enviorment.,['bug'],0.21944444444444444
7839,closed,Pirojok3000,2022-11-07 15:41:45+00:00,2022-11-07 16:27:14+00:00,serpulo coastline bug,['bug'],0.7580555555555556
7837,closed,BUSH48228,2022-11-07 12:56:53+00:00,2022-11-07 13:43:29+00:00,liquid icons are stretched when shown as ammo,['unlabeled'],0.7766666666666666
7836,closed,pschichtel,2022-11-06 22:52:08+00:00,2022-11-06 22:59:26+00:00,server command `admin add <uuid>` does not work for offline players,['bug'],0.12166666666666667
7835,closed,xalexalex,2022-11-06 14:06:59+00:00,2022-11-06 14:08:34+00:00,erekir: assembler module works even without being provided power,['bug'],0.02638888888888889
7830,closed,BUSH48228,2022-11-05 18:19:37+00:00,2022-11-05 18:56:51+00:00,a slight mistake in the ukrainian translation ,['unlabeled'],0.6205555555555555
7829,closed,BUSH48228,2022-11-05 18:08:42+00:00,2022-11-05 19:04:00+00:00,"""planet items"" menu in the tech tree slides up",['unlabeled'],0.9216666666666666
7828,closed,haltalt,2022-11-05 14:42:06+00:00,2022-11-05 14:54:05+00:00,half-built blocks not being destroyed on core destruction.,['bug'],0.19972222222222222
7827,closed,Sector171,2022-11-05 12:27:03+00:00,2022-11-05 12:36:17+00:00,another targeting issue,['bug'],0.15388888888888888
7826,closed,haltalt,2022-11-05 12:08:41+00:00,2022-11-05 12:56:47+00:00,erekir pipes bug.,['bug'],0.8016666666666666
7823,closed,Larofeticus,2022-11-04 20:57:19+00:00,2022-11-04 21:49:51+00:00,idle units no longer auto fire on enemy cores in range.,['bug'],0.8755555555555555
7821,closed,TheAirBlow,2022-11-04 20:39:33+00:00,2022-11-04 21:28:37+00:00,crashes when i try to join sector,['bug'],0.8177777777777778
7819,closed,Larofeticus,2022-11-04 16:33:09+00:00,2022-11-04 16:55:30+00:00,fog of war isn't finished.,['bug'],0.3725
7818,closed,Sector171,2022-11-04 15:13:49+00:00,2022-11-04 15:23:12+00:00,erekir-campaign-sector siege- planet view resources show no thorium,['bug'],0.15638888888888888
7817,closed,ghost,2022-11-04 13:31:22+00:00,2022-11-04 13:48:28+00:00,material source not working anymore - addition to issue #7816,['bug'],0.285
7816,closed,ghost,2022-11-04 13:07:33+00:00,2022-11-04 13:09:09+00:00,material dropper not working anymore,['unlabeled'],0.02666666666666667
7815,closed,DanUnderscore,2022-11-04 11:30:39+00:00,2022-11-04 12:59:36+00:00,screen issue on mobile,['bug'],1.4825
7813,closed,overdramaticpanromantic,2022-11-04 01:58:40+00:00,2022-11-04 02:33:25+00:00,sublimate bought weed from the gas station (sublimates look odd on payload conveyors),['bug'],0.5791666666666667
7812,closed,OM3GA6400,2022-11-04 01:51:53+00:00,2022-11-04 02:33:35+00:00,addition,['bug'],0.695
7811,closed,Bottinator22,2022-11-03 23:02:09+00:00,2022-11-03 23:16:06+00:00,serpulo completion achievement failing to function,['bug'],0.2325
7808,closed,TretinV3,2022-11-03 17:32:01+00:00,2022-11-03 18:17:38+00:00,unable to find certification path | mac,['bug'],0.7602777777777778
7805,closed,czmalio291,2022-11-03 10:42:25+00:00,2022-11-03 12:42:06+00:00,crash on main memu,['bug'],1.9947222222222223
7804,closed,Sector171,2022-11-03 09:52:38+00:00,2022-11-03 12:57:20+00:00,units & turrets are not attacking enemy's structures automatically,['bug'],3.078333333333333
7803,closed,24110802,2022-11-03 06:50:23+00:00,2022-11-03 12:45:19+00:00,transport visuals,['bug'],5.915555555555556
7801,closed,Slotterleet,2022-11-02 10:29:53+00:00,2022-11-02 12:37:19+00:00,can't become hackerman,['bug'],2.1238888888888887
7798,closed,Mannshoch,2022-11-01 18:48:01+00:00,2022-11-01 20:25:08+00:00,my main bot stuck and disappeared,['bug'],1.618611111111111
7797,closed,vencorduser,2022-11-01 18:09:54+00:00,2022-11-01 20:24:41+00:00,research not unlocking,['bug'],2.2463888888888888
7795,closed,Garen7,2022-11-01 10:21:47+00:00,2022-11-01 11:52:27+00:00,radar breaks when dropped in fog of war,['bug'],1.511111111111111
7793,closed,Sh1penfire,2022-11-01 07:22:22+00:00,2022-11-01 11:53:50+00:00,blackout triggers upon launching world,['bug'],4.524444444444445
7792,closed,Larofeticus,2022-11-01 07:04:04+00:00,2022-11-01 07:38:16+00:00,upgrading server to v140 network i/o error when client joins.,['bug'],0.57
7791,closed,Jackson11500,2022-11-01 03:13:49+00:00,2022-11-01 05:45:08+00:00,assembler drone get stuck at border,['bug'],2.5219444444444443
7790,closed,BUSH48228,2022-10-31 22:53:47+00:00,2022-11-01 05:59:03+00:00,pc controls pop up in tutorial messages on mobile ,['unlabeled'],7.087777777777778
7789,closed,Animedesd,2022-10-31 18:01:40+00:00,2022-10-31 21:01:36+00:00,"bug""inv waves""",['unlabeled'],2.9988888888888887
7782,closed,nanmenyangde,2022-10-29 10:21:26+00:00,2022-10-29 13:12:40+00:00,useless range for lustre,['bug'],2.8538888888888887
7779,closed,Jotunheim12,2022-10-28 07:04:54+00:00,2022-10-28 14:43:44+00:00,crash on launch ,['unlabeled'],7.647222222222222
7772,closed,Madelyn-of-Hell,2022-10-27 02:46:03+00:00,2022-10-27 12:16:40+00:00,game crash on poly repair action,['bug'],9.510277777777778
7770,closed,markomitranic,2022-10-26 11:20:33+00:00,2022-10-26 12:12:31+00:00,app store version doesn't work on macos,['bug'],0.8661111111111112
7769,closed,Bamnaman,2022-10-26 00:19:14+00:00,2022-10-26 02:57:31+00:00,bug report,['unlabeled'],2.6380555555555554
7768,closed,Mechanicalfish,2022-10-25 19:43:55+00:00,2022-10-25 20:13:41+00:00,enemy units stay alive in factories after sector capture,['bug'],0.4961111111111111
7764,closed,CREAsTIVE,2022-10-25 13:19:13+00:00,2022-10-25 14:02:48+00:00,could not find com.github.anuken.mindustry:core:v139.,['bug'],0.7263888888888889
7761,closed,Funny132,2022-10-25 05:07:24+00:00,2022-10-25 12:10:40+00:00,units require ammo cannot be turned off if it was already on,['bug'],7.054444444444444
7760,closed,nanmenyangde,2022-10-24 15:36:57+00:00,2022-10-24 16:50:37+00:00,crushdamage doesn't work on the server,['bug'],1.2277777777777779
7758,closed,MuMingWYH,2022-10-24 05:16:52+00:00,2022-10-24 12:07:08+00:00,issues related to serpulo t4 air support unit (quad),['bug'],6.837777777777778
7757,closed,Lolypopiwi,2022-10-23 20:16:39+00:00,2022-10-23 20:28:38+00:00,a mod crashes my game and i cant delete the mod,['bug'],0.19972222222222222
7756,closed,Johngi5,2022-10-23 16:57:02+00:00,2022-10-23 17:00:26+00:00,fog in the basin map does not recede when ships brought near,['bug'],0.056666666666666664
7755,closed,MuMingWYH,2022-10-23 15:11:14+00:00,2022-10-23 15:25:08+00:00,issue related to serpulo t4 naval support unit (aegires),['bug'],0.23166666666666666
7754,closed,UnderSampled,2022-10-23 14:43:25+00:00,2022-10-23 15:18:02+00:00,died before being able to finish the tutorial,['bug'],0.5769444444444445
7753,closed,noverd,2022-10-23 06:01:57+00:00,2022-10-23 09:08:38+00:00,caused by: java.lang.indexoutofboundsexception: index can't be >= size: 1 >= 1,['bug'],3.111388888888889
7752,closed,ericewing,2022-10-23 04:11:12+00:00,2022-10-23 12:43:23+00:00,null pointer crash on windswept islands map.  occurs when enemy aircraft engage my base,['bug'],8.536388888888888
7750,closed,Rajarshi393,2022-10-22 14:18:41+00:00,2022-10-22 14:53:29+00:00,scathe range,['bug'],0.58
7749,closed,Endless7777,2022-10-22 06:45:32+00:00,2022-10-22 12:09:21+00:00,potential bug found-research related,['bug'],5.396944444444444
7748,closed,t1k2y,2022-10-22 03:27:55+00:00,2022-10-22 03:42:27+00:00,poly doesn't assist building once unselected in command mode,['unlabeled'],0.24222222222222223
7747,closed,Kibiandkimi,2022-10-22 03:10:32+00:00,2022-10-22 03:18:10+00:00,less heat than expcet,['bug'],0.1272222222222222
7743,closed,AxoCat,2022-10-20 16:08:04+00:00,2022-10-20 16:15:17+00:00,startup crash,['bug'],0.12027777777777778
7740,closed,XenoForce,2022-10-20 05:28:55+00:00,2022-10-20 12:57:57+00:00,unable to remove my mods from the published list that is used by the in-game mod-browser,['bug'],7.483888888888889
7739,closed,woodjecket,2022-10-19 12:04:02+00:00,2022-10-19 12:10:39+00:00,unable to set the default core of new planet,['bug'],0.11027777777777778
7738,closed,woodjecket,2022-10-18 11:54:58+00:00,2022-10-18 13:26:58+00:00,json planet unable to be associated with the right techtree,['bug'],1.5333333333333334
7737,closed,SocksThePirate,2022-10-17 09:06:50+00:00,2022-10-17 12:06:03+00:00,full screen glitch?,['unlabeled'],2.9869444444444446
7735,closed,EpicPuppy613,2022-10-17 00:14:11+00:00,2022-10-17 01:51:45+00:00,incorrect notation for unit size,['bug'],1.626111111111111
7734,closed,LixieWulf,2022-10-16 23:08:12+00:00,2022-10-17 01:44:00+00:00,random wave generator doesnt add tier 5 units ,['bug'],2.5966666666666667
7733,closed,LixieWulf,2022-10-16 22:28:29+00:00,2022-10-17 01:47:35+00:00,um,['bug'],3.3183333333333334
7732,closed,Xarond12,2022-10-16 16:26:56+00:00,2022-10-16 16:35:38+00:00,buildvisibility i think bug,['bug'],0.145
7731,closed,Xarond12,2022-10-16 14:55:43+00:00,2022-10-16 15:49:55+00:00,buildvisibility admin,['bug'],0.9033333333333333
7728,closed,LixieWulf,2022-10-16 09:45:00+00:00,2022-10-16 12:44:22+00:00,hey its the same issue again,['bug'],2.9894444444444446
7725,closed,letharion,2022-10-15 20:53:09+00:00,2022-10-15 22:02:27+00:00,"stronghold goes to captured, then back to enemies escalating, before being captured again",['bug'],1.155
7724,closed,Karyl256,2022-10-15 20:24:00+00:00,2022-10-15 21:56:53+00:00,used save file from 138.1 then updated game to 139.0 and later to be 23382 and this happened,['bug'],1.5480555555555555
7723,closed,saroqe,2022-10-15 20:09:37+00:00,2022-10-15 21:58:36+00:00,trouble opening v139,['bug'],1.8163888888888888
7722,closed,Slotterleet,2022-10-15 19:22:27+00:00,2022-10-15 21:58:11+00:00,sector generate doesn't show cliffs properly,['bug'],2.5955555555555554
7721,closed,Milkah59,2022-10-15 13:10:32+00:00,2022-10-15 13:44:50+00:00,all map under attack,['unlabeled'],0.5716666666666667
7720,closed,ghost,2022-10-15 11:19:48+00:00,2022-10-15 13:05:11+00:00,"i was modding and made 2 items and sprites and when i loaded the mod it was always crashing even after there was only 1 content file after deleting stuff it was still crashing i am in 139 beta build and i'm on android

",['bug'],1.756388888888889
7719,closed,Karyl256,2022-10-15 10:46:52+00:00,2022-10-15 13:41:59+00:00,canvas window dont fit whole on 20:9 phone when flipped,['bug'],2.9186111111111113
7718,closed,Catchears,2022-10-15 07:37:01+00:00,2022-10-15 13:44:21+00:00,bundle entry not used / part of tutorial not shown,['bug'],6.122222222222222
7717,closed,Redmountain0,2022-10-15 02:06:09+00:00,2022-10-15 02:17:19+00:00,mod update doesn't apply directly,['bug'],0.18611111111111112
7716,closed,throwitthefuckaway,2022-10-15 01:55:48+00:00,2022-10-15 02:00:51+00:00,shared tech trees,['bug'],0.08416666666666667
7715,closed,Dr-Turtle,2022-10-14 19:26:18+00:00,2022-10-14 19:28:10+00:00,conveyor throughput limited by fps,['bug'],0.03111111111111111
7714,closed,Ivan452s,2022-10-14 19:11:14+00:00,2022-10-14 19:22:35+00:00,broken ui.,['unlabeled'],0.18916666666666668
7713,closed,LixieWulf,2022-10-14 15:32:53+00:00,2022-10-14 15:54:43+00:00,meshes can only be parsed as parts of planets,['bug'],0.3638888888888889
7712,closed,kapzduke,2022-10-14 10:48:31+00:00,2022-10-14 11:06:42+00:00,game stuck at loading screen,['bug'],0.3030555555555556
7710,closed,LixieWulf,2022-10-14 06:04:20+00:00,2022-10-14 11:00:36+00:00,modded turret construct blocks,['bug'],4.937777777777778
7708,closed,mercury19,2022-10-14 02:47:37+00:00,2022-10-14 11:05:39+00:00,missing vent on seige campaign map?,['bug'],8.300555555555556
7707,closed,SmirkyCat,2022-10-14 01:08:57+00:00,2022-10-14 01:49:52+00:00,the basin is bugged :(,['bug'],0.6819444444444445
7705,closed,Urkikk,2022-10-13 18:42:30+00:00,2022-10-13 20:53:39+00:00,newly switched repair role on poly doesn't work properly when damaged structure is already within range and not already facing at it.,['bug'],2.1858333333333335
7700,closed,linsui,2022-10-12 12:56:14+00:00,2022-10-12 13:57:56+00:00,f-droid wrong version name,['bug'],1.0283333333333333
7699,closed,Redmountain0,2022-10-12 11:55:47+00:00,2022-10-12 11:56:51+00:00,game crashes in ingame editor,['bug'],0.017777777777777778
7697,closed,Arya1234343,2022-10-12 01:26:35+00:00,2022-10-12 01:29:41+00:00,crashes every time i try to start it. no idea what these errors are.,['unlabeled'],0.051666666666666666
7696,closed,somebody4269,2022-10-11 18:15:01+00:00,2022-10-11 18:26:23+00:00,game crashed,['bug'],0.18944444444444444
7695,closed,EnglishDotpl,2022-10-11 15:32:30+00:00,2022-10-11 15:41:15+00:00,logic displays not functioning,['unlabeled'],0.14583333333333334
7692,closed,Lamby777,2022-10-11 01:34:06+00:00,2022-10-11 01:42:37+00:00,"logic-bound units stuck surrounded by other units prioritizing player ""move"" command",['bug'],0.14194444444444446
7691,closed,SmirkyCat,2022-10-10 23:43:11+00:00,2022-10-10 23:49:58+00:00,erekir the split uncompletable,['bug'],0.11305555555555556
7690,closed,LixieWulf,2022-10-10 23:07:21+00:00,2022-10-10 23:23:23+00:00,bullet inaccuracy doesnt work,['bug'],0.26722222222222225
7689,closed,Darkness6030,2022-10-10 14:10:16+00:00,2022-10-10 14:46:39+00:00,colors in menu header,['bug'],0.6063888888888889
