number,state,created_at,closed_at,title
5564,closed,2021-07-11 03:23:36+00:00,2021-07-12 16:36:55+00:00,Move slider values to the right of the slider
5563,closed,2021-07-11 00:41:07+00:00,2021-07-13 14:42:12+00:00,Multi output crafter
5556,closed,2021-07-09 09:06:36+00:00,2021-07-10 12:39:23+00:00,Add 3.5 .pl server to 7.0 serverlist
5547,closed,2021-07-06 11:43:49+00:00,2021-07-06 12:48:11+00:00,Server crashes when a RuntimeException is unhandled in a server-side command
5546,closed,2021-07-05 19:39:38+00:00,2021-07-05 19:51:54+00:00,"Compress PNGs, saving ~6.8MB"
5544,closed,2021-07-05 12:39:37+00:00,2021-07-06 01:18:09+00:00,Remove deconstructThreshold
5537,closed,2021-07-03 22:24:05+00:00,2021-10-12 22:39:09+00:00,Translation update on description
5525,closed,2021-07-02 10:34:52+00:00,2021-08-01 10:50:13+00:00,Updated TR Bundle - same as commit: ec59cb602cfe980bf4697399218647e1e2e11baa
5522,closed,2021-07-01 17:55:24+00:00,2021-07-04 03:51:59+00:00,Update servers_v6.json
5520,closed,2021-07-01 13:01:10+00:00,2021-08-16 21:59:30+00:00,Spore Rebalance
5517,closed,2021-06-30 15:54:34+00:00,2021-07-01 02:19:42+00:00,"merge whitelisted, whitelist-add, and whitelist-remove"
5493,closed,2021-06-27 20:25:50+00:00,2021-06-28 06:06:50+00:00,thedimas v7 server
5475,closed,2021-06-25 22:07:01+00:00,2021-06-26 14:22:31+00:00,Swap mode and mapname
5460,closed,2021-06-25 09:03:48+00:00,2021-06-25 18:45:50+00:00,Add mindurka to v7 list
5459,closed,2021-06-25 08:39:53+00:00,2021-06-25 13:22:19+00:00,V7 mod api limit
5458,closed,2021-06-25 00:49:56+00:00,2021-09-22 10:27:22+00:00,Update bundle_es.properties
5450,closed,2021-06-23 14:26:27+00:00,2021-06-23 14:49:03+00:00,json moment
5442,closed,2021-06-21 15:33:53+00:00,2021-06-21 16:32:32+00:00,MELTdown
5428,closed,2021-06-16 20:07:13+00:00,2021-06-17 05:41:03+00:00,Make Impact Reactor explosion effects not hardcoded
5416,closed,2021-06-12 18:13:12+00:00,2021-06-17 09:06:17+00:00,Update bundle_ko.properties
5409,closed,2021-06-10 12:53:01+00:00,2021-06-10 13:56:43+00:00,Revert servers moving
5403,closed,2021-06-09 16:26:19+00:00,2021-06-09 17:05:11+00:00,[RU] Punctuation fix
5402,closed,2021-06-09 02:03:18+00:00,2021-06-09 02:08:17+00:00,allow javascript access to all java mods
5396,closed,2021-06-08 10:17:11+00:00,2021-06-17 08:31:33+00:00,[KO]line matching
5391,closed,2021-06-07 09:04:20+00:00,2022-10-05 18:35:53+00:00,[RU] Translation of new V7 blocks
5388,closed,2021-06-06 17:18:52+00:00,2021-10-10 18:04:27+00:00,Add RCR BE Server
5387,closed,2021-06-06 17:15:26+00:00,2021-10-10 16:37:13+00:00,chat prefix/suffix prototype
5382,closed,2021-06-06 16:15:44+00:00,2021-06-06 16:24:54+00:00,"segment is a turret, so is parallax"
5363,closed,2021-06-05 02:21:17+00:00,2021-06-05 02:24:43+00:00,Update bundle_zh_TW.properties
5355,closed,2021-06-04 14:28:37+00:00,2021-06-04 14:31:13+00:00,CatchUp
5353,closed,2021-06-04 12:40:24+00:00,2021-06-26 09:15:37+00:00,Instruction address display
5350,closed,2021-06-04 07:43:11+00:00,2022-06-08 15:28:31+00:00,7.0 in zh-cn
5346,closed,2021-06-04 00:32:12+00:00,2021-06-04 01:11:07+00:00,Cultivator buff v2
5329,closed,2021-06-02 18:52:09+00:00,2021-06-02 18:55:05+00:00,Fix respawn loop
5323,closed,2021-06-01 15:06:28+00:00,2021-06-02 15:12:45+00:00,Add server to global list
5318,closed,2021-05-31 09:42:50+00:00,2021-06-01 06:18:53+00:00,Update servers_v6.json
5314,closed,2021-05-30 08:40:04+00:00,2021-05-30 12:43:48+00:00,Fix BlockUnits saving to the wrong tile
5311,closed,2021-05-29 21:14:46+00:00,2021-10-12 21:49:44+00:00,Small turret changes
5309,closed,2021-05-29 15:23:33+00:00,2021-05-31 16:04:55+00:00,99.9% Culti
5306,closed,2021-05-28 21:28:44+00:00,2021-05-28 22:28:25+00:00,FPS cap begone
5302,closed,2021-05-27 13:50:38+00:00,2021-10-06 02:16:06+00:00,Day & Night Cycle Rule
5298,closed,2021-05-26 21:53:51+00:00,2022-10-04 20:22:52+00:00,Shorten Mass Driver code by pulling some things from `Turret`
5294,closed,2021-05-26 04:49:19+00:00,2021-07-20 21:39:49+00:00,Fuel Based Silicon Crucible
5287,closed,2021-05-24 04:38:30+00:00,2023-06-16 18:24:41+00:00,VI translation fixes and making sense of names
5280,closed,2021-05-21 19:35:37+00:00,2021-06-07 14:48:41+00:00,Remote Menu with callback via MenuOptionChooseEvent
5279,closed,2021-05-20 17:47:48+00:00,2021-05-24 08:30:28+00:00,Delete RCR server
5278,closed,2021-05-20 16:54:52+00:00,2021-05-20 17:04:38+00:00,`BasePowerDraw` is unused.
5276,closed,2021-05-20 06:34:25+00:00,2021-06-26 11:44:05+00:00,Votekick translation (ru)
5266,closed,2021-05-18 03:22:14+00:00,2021-06-07 07:15:38+00:00,Add: Malay(Malaysia) Translation
5264,closed,2021-05-17 18:14:40+00:00,2021-05-17 18:15:38+00:00,Smelter flame size multiplier
5262,closed,2021-05-17 18:02:25+00:00,2021-05-17 18:08:55+00:00,Directional bullet trail
5261,closed,2021-05-17 17:57:59+00:00,2021-05-17 18:05:39+00:00,Bullet Draw Layer
5248,closed,2021-05-15 17:44:35+00:00,2021-05-15 18:29:02+00:00,Kot milk meo w patch 1
5246,closed,2021-05-15 08:37:13+00:00,2021-05-15 08:40:31+00:00,Update bundle_in_ID.properties
5245,closed,2021-05-15 07:12:11+00:00,2021-05-17 04:58:08+00:00,Update servers_v6.json
5236,closed,2021-05-12 20:42:01+00:00,2022-04-05 14:41:46+00:00,Mayor bundle work (Remaster) [bundle_es.properties]
5235,closed,2021-05-11 18:21:05+00:00,2021-05-12 02:32:17+00:00,Revise and Update bundle_es.properties
5232,closed,2021-05-11 02:04:40+00:00,2021-07-20 13:07:06+00:00,`fragChance`
5229,closed,2021-05-10 14:11:42+00:00,2021-05-10 14:35:24+00:00,Smoother boundaries between light sources
5227,closed,2021-05-09 14:28:57+00:00,2021-06-03 22:22:46+00:00,Power node update time
5226,closed,2021-05-09 09:27:10+00:00,2021-06-09 08:00:27+00:00,Revise part of translation
5225,closed,2021-05-09 07:52:30+00:00,2021-05-26 10:34:05+00:00,Fix typo
5224,closed,2021-05-08 23:50:09+00:00,2021-07-20 15:42:29+00:00,Sector import statistics
5220,closed,2021-05-07 19:00:19+00:00,2021-07-20 21:54:50+00:00,Accurate Lancers
5210,closed,2021-05-06 20:11:42+00:00,2021-06-03 22:05:21+00:00,Logic sensor for unit item/payload timer
5208,closed,2021-05-06 17:49:50+00:00,2021-05-06 18:29:33+00:00,Launchpad progress bar
5197,closed,2021-05-04 18:26:08+00:00,2021-05-04 22:28:29+00:00,Move bullet reflecting to `bulletType` so that you can run stuff on reflect.
5196,closed,2021-05-04 07:14:58+00:00,2021-05-04 13:11:07+00:00,"`ammoMultiplier` does nothing for `PowerTurret`s, so don't display it."
5194,closed,2021-05-04 05:32:10+00:00,2021-10-12 21:41:23+00:00,[Translation] Bangla
5189,closed,2021-05-03 17:18:50+00:00,2021-05-03 17:28:41+00:00,Create CODE_OF_CONDUCT.md
5188,closed,2021-05-03 17:06:37+00:00,2021-10-08 22:40:23+00:00,Update Contributors
5186,closed,2021-05-03 09:22:33+00:00,2021-05-03 12:36:07+00:00,Fix a ui bug on desktop
5181,closed,2021-05-02 14:05:31+00:00,2021-05-02 14:24:20+00:00,more servers
5179,closed,2021-05-02 07:30:58+00:00,2021-05-04 05:31:18+00:00,Add Bangla
5178,closed,2021-05-01 21:36:43+00:00,2021-05-01 23:48:39+00:00,Better Item Consuption Display
5174,closed,2021-04-30 06:59:21+00:00,2021-04-30 13:29:09+00:00,Fixes js mods crashing with java 16
5170,closed,2021-04-30 05:48:41+00:00,2021-04-30 13:30:25+00:00,Capability of adding new asynchronous process
5161,closed,2021-04-27 20:28:23+00:00,2021-04-27 20:39:17+00:00,Show quit confirm on exit
5153,closed,2021-04-25 05:15:49+00:00,2021-06-05 00:49:21+00:00,Update TW translations
5145,closed,2021-04-22 22:47:53+00:00,2021-04-22 22:53:08+00:00,Remove force projector damage resistance
5143,closed,2021-04-22 19:03:41+00:00,2021-10-12 21:43:00+00:00,Create bundles_el.properties
5141,closed,2021-04-22 17:20:52+00:00,2021-04-22 17:42:13+00:00,Block Fire Damage Variable
5132,closed,2021-04-20 18:15:35+00:00,2021-05-04 23:04:30+00:00,Merge Shooting Functions to Use Multiple at Once
5121,closed,2021-04-17 17:46:17+00:00,2021-10-12 21:29:33+00:00,Update bundle_ru.properties
5120,closed,2021-04-17 17:35:47+00:00,2021-05-22 21:34:05+00:00,Make MenuRenderer units use Vars.content rather than hardcoded values
5115,closed,2021-04-16 13:21:42+00:00,2021-04-16 13:29:27+00:00,Make some limits public.
5105,closed,2021-04-13 13:29:01+00:00,2022-06-09 14:29:57+00:00,Update bundle_vi.properties
5104,closed,2021-04-13 10:08:18+00:00,2021-07-20 21:38:47+00:00,Delete both EasyPlay and Mindurka due to conflicts
5103,closed,2021-04-13 09:12:00+00:00,2021-04-13 23:09:46+00:00,multi-press shading fix
5102,closed,2021-04-13 03:01:43+00:00,2023-02-09 09:54:59+00:00,[Net] Add support for ipForward
5088,closed,2021-04-09 23:41:35+00:00,2021-04-10 00:22:10+00:00,Cultivator adjustments (buff)
5086,closed,2021-04-09 12:49:12+00:00,2021-04-10 00:22:00+00:00,Increase Surge Swarmer Ammo Multipler
5082,closed,2021-04-08 12:21:56+00:00,2021-04-08 14:06:59+00:00,Boss locator with spore color
5075,closed,2021-04-07 12:31:37+00:00,2021-04-07 14:32:56+00:00,Domain name change
5073,closed,2021-04-06 23:59:27+00:00,2021-10-12 21:40:57+00:00,Moved to fastAA binary
5068,closed,2021-04-06 16:08:02+00:00,2021-09-08 16:07:07+00:00,Allow for block inventory as well as config
5062,closed,2021-04-05 18:23:23+00:00,2021-04-07 14:28:03+00:00,Reduce fire particle count
5061,closed,2021-04-05 14:27:18+00:00,2021-07-20 14:59:57+00:00,do not delete the template
5060,closed,2021-04-05 10:01:58+00:00,2021-06-03 18:45:51+00:00,Big unit light radius
5059,closed,2021-04-05 09:50:14+00:00,2021-04-05 10:21:58+00:00,Fluid networks
5057,closed,2021-04-05 00:38:41+00:00,2022-11-13 06:25:43+00:00,Steam zh-cn update for 6.0 content
5056,closed,2021-04-04 06:36:18+00:00,2022-10-04 20:00:08+00:00,steam zh_CN update
5055,closed,2021-04-04 05:05:22+00:00,2021-06-28 14:50:14+00:00,Killable Wrecks
5052,closed,2021-04-03 13:52:27+00:00,2021-07-20 15:00:58+00:00,Remove MinDurka from the global list
5050,closed,2021-04-03 05:53:29+00:00,2021-07-20 18:12:54+00:00,Bullets shouldn't home on what they've already collided with.
5049,closed,2021-04-03 00:31:49+00:00,2021-04-03 05:00:48+00:00,Add Kotlin Support
5046,closed,2021-04-02 06:39:34+00:00,2021-04-02 13:29:53+00:00,Add core items on mobile
5043,closed,2021-04-01 19:13:31+00:00,2021-04-04 18:26:46+00:00,Add RoomServers to the server list
5041,closed,2021-04-01 09:51:05+00:00,2021-06-29 09:48:43+00:00,Can do Schematics select Edit such kind of operation after dead or while using unit can't build.
5040,closed,2021-04-01 04:19:22+00:00,2021-09-07 20:40:39+00:00,Update bundle_zh_CN.properties
5038,closed,2021-03-31 23:04:02+00:00,2021-04-07 01:31:06+00:00,Time > Seconds
5036,closed,2021-03-31 15:25:06+00:00,2021-06-04 01:39:43+00:00,🌸
5032,closed,2021-03-31 07:54:48+00:00,2022-06-08 15:40:39+00:00,Improved Simplified Chinese translation (zh-CN)
5026,closed,2021-03-30 10:33:21+00:00,2022-06-08 15:26:41+00:00,update zh-CN for editor filters
5023,closed,2021-03-30 07:12:39+00:00,2021-03-30 07:13:04+00:00,add oct shield health
5016,closed,2021-03-29 00:30:38+00:00,2021-05-12 20:38:32+00:00,Mayor bundle work [bundle_es.properties]
5010,closed,2021-03-28 03:19:14+00:00,2022-07-05 22:43:53+00:00,More translations for zh-cn
5009,closed,2021-03-28 01:28:23+00:00,2021-06-27 15:47:44+00:00,Add firstItemNeeded sensor
5004,closed,2021-03-26 23:21:08+00:00,2021-03-26 23:22:17+00:00,Change io domain to new address.
5001,closed,2021-03-26 09:15:07+00:00,2022-03-09 03:22:28+00:00,Update bundle_zh_CN.properties
4998,closed,2021-03-26 04:25:14+00:00,2021-03-26 05:33:44+00:00,The case for an egg turret
4995,closed,2021-03-25 18:48:32+00:00,2022-10-02 13:28:08+00:00,Customizable timescale per team?
4991,closed,2021-03-25 14:35:11+00:00,2021-03-25 20:50:01+00:00,Make shield use the team color
4989,closed,2021-03-25 02:17:54+00:00,2021-03-25 02:19:35+00:00,Make units not shoot when idle
4980,closed,2021-03-23 15:20:12+00:00,2021-03-27 10:42:43+00:00,Update thedimas' hub ip
4977,closed,2021-03-23 08:34:50+00:00,2021-03-26 13:17:48+00:00,Generate dialogue QoL
4976,closed,2021-03-23 00:37:08+00:00,2021-03-23 00:51:23+00:00,"Nerf block lighting, buff illuminator"
4971,closed,2021-03-22 06:43:50+00:00,2021-04-10 15:08:36+00:00,"Split parts of `hit(b, x, y)` into separate methods"
4967,closed,2021-03-20 11:28:43+00:00,2021-03-20 12:40:30+00:00,Remove darkdustry due to lack of moderation
4964,closed,2021-03-19 16:49:46+00:00,2021-03-19 17:04:18+00:00,Fix bridges not connecting when clicked and dragged
4962,closed,2021-03-19 11:00:24+00:00,2021-03-20 08:10:18+00:00,Added TSR Sandbox to serverlist
4961,closed,2021-03-19 07:35:52+00:00,2021-03-23 15:15:37+00:00,Added some thedimas' servers
4958,closed,2021-03-18 21:31:43+00:00,2021-03-18 21:35:51+00:00,Update servers_v6.json
4957,closed,2021-03-18 20:16:02+00:00,2021-03-18 21:13:51+00:00,Update servers_v6.json
4955,closed,2021-03-18 12:45:32+00:00,2021-03-18 13:06:31+00:00,Fix json weather parsing
4951,closed,2021-03-17 23:59:54+00:00,2021-06-04 15:18:32+00:00,Power Source Power Generation Stat
4947,closed,2021-03-17 14:14:56+00:00,2021-06-03 23:13:39+00:00,Add inverse trig functions to logic
4945,closed,2021-03-17 01:52:02+00:00,2021-03-17 02:01:36+00:00,Swap map name and mode params in the host command.
4943,closed,2021-03-16 21:29:01+00:00,2021-03-16 21:40:13+00:00,Remove mindustry.ru from global list
4941,closed,2021-03-16 10:21:46+00:00,2022-06-08 15:40:06+00:00,Update servers_v6.json
4940,closed,2021-03-16 10:05:13+00:00,2021-03-16 10:24:49+00:00,Update servers_v6.json
4938,closed,2021-03-15 22:12:05+00:00,2021-03-15 23:02:31+00:00,chargeMoveFract
4937,closed,2021-03-15 08:52:18+00:00,2021-10-08 22:39:50+00:00,Remove MindustryPlay
4931,closed,2021-03-13 07:31:13+00:00,2021-06-04 15:15:37+00:00,Leg mass for spider units.
4928,closed,2021-03-12 19:06:18+00:00,2022-02-02 21:46:04+00:00,Support for continuous laser weapons with more than 1 beam
4925,closed,2021-03-12 09:25:15+00:00,2021-10-06 02:06:47+00:00,setting zoom key for editor
4923,closed,2021-03-11 18:38:43+00:00,2021-03-11 19:24:40+00:00,Plastanium Conveyor Can Absorb Lasers
4921,closed,2021-03-11 11:45:47+00:00,2021-08-06 23:40:45+00:00,Rally point knockback prototype
4917,closed,2021-03-10 15:29:57+00:00,2021-03-11 03:22:34+00:00,Update servers_v6.json | Pls add me new server to the community server list!
4915,closed,2021-03-10 10:08:31+00:00,2022-06-09 02:58:32+00:00,Desktop: Boost toggle setting
4914,closed,2021-03-10 06:02:44+00:00,2021-03-10 12:55:49+00:00,Can my servers be put in community list pls?
4912,closed,2021-03-10 02:24:03+00:00,2021-07-20 21:59:57+00:00,buff shale
4909,closed,2021-03-09 19:24:15+00:00,2021-08-18 21:04:08+00:00,event for UnitSpawnAbility creating a unit
4895,closed,2021-03-08 05:43:42+00:00,2021-03-08 13:48:20+00:00,Delete
4886,closed,2021-03-07 08:28:31+00:00,2021-07-20 17:59:27+00:00,Display frag bullet stats
4880,closed,2021-03-06 19:23:18+00:00,2021-06-04 15:23:33+00:00,MassDriverBolt shouldn't collide with ground
4876,closed,2021-03-06 14:57:54+00:00,2021-03-06 15:41:07+00:00,fix #4875
4874,closed,2021-03-06 13:02:07+00:00,2021-07-20 14:45:26+00:00,light block placement
4871,closed,2021-03-06 04:05:41+00:00,2021-07-30 07:10:02+00:00,Update zh-CN
4865,closed,2021-03-05 22:40:25+00:00,2021-03-05 22:50:03+00:00,deleting of rally point assets
4864,closed,2021-03-05 22:01:13+00:00,2021-03-14 11:39:10+00:00,Re-Sprite For All Metal Floors
4863,closed,2021-03-05 18:52:29+00:00,2021-03-05 19:02:15+00:00,it's not fair...
4861,closed,2021-03-05 18:20:10+00:00,2021-03-05 19:27:34+00:00,Resprite large launchpad in the same style as small
4859,closed,2021-03-05 16:56:49+00:00,2021-03-05 17:01:55+00:00,Add a server config option
4850,closed,2021-03-04 07:02:00+00:00,2021-05-27 04:39:25+00:00,Knockback Integration with Splash Damage
4849,closed,2021-03-04 02:52:39+00:00,2021-03-04 14:32:11+00:00,Disable unitLand Effect For Metal Floors
4843,closed,2021-03-03 08:08:26+00:00,2021-03-10 21:40:38+00:00,PowerTurret shootType stats
4842,closed,2021-03-02 16:48:55+00:00,2021-03-02 17:20:03+00:00,"Build and test gradle in parallel, uses multiple cores so it goes significantly faster"
4839,closed,2021-03-02 09:48:04+00:00,2021-06-04 15:27:01+00:00,"Payload units spawn units on crash, but the spawned units will have reduced health."
4836,closed,2021-03-02 01:47:09+00:00,2021-03-02 14:26:21+00:00,Processors should have priority
4835,closed,2021-03-02 00:09:33+00:00,2021-03-08 18:38:14+00:00,Update servers_v6.json
4823,closed,2021-03-01 04:44:05+00:00,2021-05-27 04:39:29+00:00,Block Ammo Multiplier
4822,closed,2021-03-01 01:35:27+00:00,2021-03-05 15:18:25+00:00,Update servers_v6.json
4821,closed,2021-02-28 23:19:29+00:00,2021-09-09 18:16:43+00:00,Boosted Range Visuals
4820,closed,2021-02-28 21:25:19+00:00,2022-06-08 15:26:27+00:00,Color power lasers depending on battery drain
4814,closed,2021-02-28 00:23:26+00:00,2021-02-28 19:49:51+00:00,Make other things use modulo
4808,closed,2021-02-27 14:01:38+00:00,2021-02-27 14:43:11+00:00,Avoid drawing potential links for contacting blocks
4804,closed,2021-02-27 04:22:34+00:00,2021-03-01 17:11:46+00:00,Change to overdrive sprite to help color blind people
4799,closed,2021-02-26 16:21:57+00:00,2021-10-06 02:08:05+00:00,Update servers_v6.json
4787,closed,2021-02-25 08:54:27+00:00,2021-10-10 18:11:44+00:00,Make unit weapon recoil work similarly to heat
4782,closed,2021-02-24 20:30:54+00:00,2021-06-04 15:19:27+00:00,Fix Loadout Issue
4777,closed,2021-02-24 19:10:52+00:00,2021-02-24 19:57:25+00:00,Make `BuildPlan.placeable` ignore rotation
4771,closed,2021-02-23 22:36:48+00:00,2021-02-23 23:52:01+00:00,fix up some pump things
4769,closed,2021-02-23 20:06:22+00:00,2021-02-24 14:53:05+00:00,Don't heal target's that don't need healing.
4767,closed,2021-02-23 16:58:00+00:00,2021-02-23 17:54:46+00:00,Add Power Laser Build
4763,closed,2021-02-23 09:12:40+00:00,2021-07-20 22:00:36+00:00,Add IPv6 of routerchain
4758,closed,2021-02-23 01:51:55+00:00,2021-04-07 13:26:38+00:00,Update servers_v6.json
4754,closed,2021-02-22 07:07:38+00:00,2021-03-05 16:12:48+00:00,Prevent tick-perfect factory chains from halting impact reactors
4749,closed,2021-02-21 06:32:17+00:00,2021-02-21 08:33:39+00:00,rcr.ru
4745,closed,2021-02-20 13:09:43+00:00,2021-03-06 04:05:48+00:00,update zh-CN up to 158e23b
4741,closed,2021-02-20 05:42:30+00:00,2021-02-23 14:51:44+00:00,Units should not be able to shoot when reloadMultiplier = 0
4730,closed,2021-02-19 03:22:16+00:00,2021-02-19 12:01:36+00:00,unit capacity typo
4728,closed,2021-02-18 21:08:22+00:00,2021-03-12 17:18:20+00:00,Added servers to list
4723,closed,2021-02-18 10:43:52+00:00,2021-02-18 18:12:43+00:00,Make content parser's parsers public
4698,closed,2021-02-16 15:23:11+00:00,2021-02-16 16:14:06+00:00,Fix a typo
4691,closed,2021-02-16 01:19:23+00:00,2021-02-23 19:14:21+00:00,send mindustry to brazil is back
4675,closed,2021-02-14 12:17:40+00:00,2021-02-14 12:21:34+00:00,Adding a Unlisted Server on ALEX
4674,closed,2021-02-14 10:43:31+00:00,2021-02-14 13:53:02+00:00,ClassEntry[] -> Seq<ClassEntry>
4673,closed,2021-02-14 10:00:04+00:00,2021-02-15 18:15:20+00:00,Add server list
4668,closed,2021-02-13 15:21:20+00:00,2021-02-15 15:48:12+00:00,Update servers_v6.json
4663,closed,2021-02-12 12:53:44+00:00,2021-07-20 14:37:46+00:00,change light color config to 0-255
4661,closed,2021-02-12 12:23:01+00:00,2022-07-05 22:44:16+00:00,Update bundle_vi.properties
4652,closed,2021-02-10 20:21:21+00:00,2021-02-10 20:25:05+00:00,fix brackets
4648,closed,2021-02-10 12:28:49+00:00,2021-02-10 18:35:41+00:00,add heat&broken sensor for force projector
4647,closed,2021-02-10 08:40:25+00:00,2021-03-05 16:25:34+00:00,friendly attacker range
4637,closed,2021-02-08 22:42:32+00:00,2021-07-20 21:37:27+00:00,60 * 60 > Time.toMinutes 2: Electric Boogaloo
