number,state,created_at,merged_at,closed_at,title,time_to_merge
7044,closed,2022-06-18 21:37:46+00:00,2022-06-19 19:10:40+00:00,2022-06-19 19:10:40+00:00,"Name updates, block name changes and some corrections.",21.548333333333332
7043,closed,2022-06-18 16:02:46+00:00,2022-06-18 16:56:56+00:00,2022-06-18 16:56:56+00:00,TR Translate,0.9027777777777778
7042,closed,2022-06-18 11:18:18+00:00,2022-06-18 14:15:56+00:00,2022-06-18 14:15:56+00:00,Update bundle_uk_UA.properties,2.9605555555555556
7038,closed,2022-06-18 05:05:49+00:00,2022-06-18 12:34:12+00:00,2022-06-18 12:34:12+00:00,PR bugfix,7.473055555555556
7036,closed,2022-06-17 23:29:36+00:00,2022-06-22 18:19:07+00:00,2022-06-22 18:19:07+00:00,Update bundle_zh_CN.properties by lastcommanded and so on,114.82527777777777
7034,closed,2022-06-17 11:11:47+00:00,2022-07-02 14:26:08+00:00,2022-07-02 14:26:08+00:00,[ES] update bundle_es.properties,363.2391666666667
7027,closed,2022-06-16 13:17:09+00:00,2022-06-16 13:26:54+00:00,2022-06-16 13:26:54+00:00,Fix Missing WallCrafter StatUnit,0.1625
7023,closed,2022-06-15 14:11:15+00:00,2022-06-15 14:25:11+00:00,2022-06-15 14:25:11+00:00,make UnitAssembler affected by rules.unitBuildSpeed,0.23222222222222222
7021,closed,2022-06-15 08:06:53+00:00,2022-06-15 11:35:34+00:00,2022-06-15 11:35:34+00:00,Make unit plan UI pretty,3.4780555555555557
7019,closed,2022-06-15 06:32:40+00:00,2022-06-15 11:34:58+00:00,2022-06-15 11:34:58+00:00,non-suppressable blocks shouldn't be heal suppressed,5.038333333333333
7018,closed,2022-06-15 05:27:32+00:00,2022-06-15 11:35:44+00:00,2022-06-15 11:35:44+00:00,Make OverdriveBuild fields public like in MendBuild,6.136666666666667
7017,closed,2022-06-15 01:16:00+00:00,2022-06-15 02:40:22+00:00,2022-06-15 02:40:22+00:00,Update bundle_zh_CN.properties by rules.solarmultiplier,1.406111111111111
7016,closed,2022-06-14 10:36:05+00:00,2022-06-17 22:19:17+00:00,2022-06-17 22:19:17+00:00,More info on unit control responsibility,83.72
7015,closed,2022-06-14 04:18:36+00:00,2022-06-14 12:18:42+00:00,2022-06-14 12:18:42+00:00,[ID] Bundle updates,8.001666666666667
7013,closed,2022-06-13 15:16:20+00:00,2022-06-14 01:09:07+00:00,2022-06-14 01:09:08+00:00,Add a solar panel output multiplier,9.879722222222222
7012,closed,2022-06-13 13:48:50+00:00,2022-06-14 00:49:13+00:00,2022-06-14 00:49:13+00:00,Add Vars.state.rules.possessionAllowed,11.006388888888889
7010,closed,2022-06-13 11:04:49+00:00,2022-06-13 12:30:53+00:00,2022-06-13 12:30:53+00:00,bugfix,1.4344444444444444
7009,closed,2022-06-13 01:22:58+00:00,2022-06-13 02:47:08+00:00,2022-06-13 02:47:08+00:00,format infinities,1.4027777777777777
7006,closed,2022-06-12 07:11:36+00:00,2022-06-12 13:12:34+00:00,2022-06-12 13:12:34+00:00,Address update,6.016111111111111
7005,closed,2022-06-12 02:33:06+00:00,2022-06-17 02:36:03+00:00,2022-06-17 02:36:03+00:00,ShapePart hollow + stroke + strokeTo,120.04916666666666
7004,closed,2022-06-11 18:16:59+00:00,2022-06-14 14:26:32+00:00,2022-06-14 14:26:32+00:00,Update,68.15916666666666
7003,closed,2022-06-11 06:00:27+00:00,2022-06-11 12:17:29+00:00,2022-06-11 12:17:30+00:00,Come back to v6,6.283888888888889
7001,closed,2022-06-10 13:41:58+00:00,2022-06-11 12:17:10+00:00,2022-06-11 12:17:10+00:00,Update bundle_zh_CN.properties again,22.586666666666666
7000,closed,2022-06-09 23:08:08+00:00,2022-06-10 02:23:33+00:00,2022-06-10 02:23:33+00:00,Update servers_v6.json,3.2569444444444446
6994,closed,2022-06-08 17:30:55+00:00,2022-06-08 17:35:45+00:00,2022-06-08 17:35:45+00:00,OmegaHub BE Server,0.08055555555555556
6992,closed,2022-06-08 12:38:04+00:00,2022-06-14 12:27:53+00:00,2022-06-14 12:27:53+00:00,(update bundle_fil.properties) when will anuken merge this lol,143.83027777777778
6991,closed,2022-06-08 12:36:10+00:00,2022-06-08 15:17:17+00:00,2022-06-08 15:17:17+00:00,"update pl server address, put into server category",2.685277777777778
6989,closed,2022-06-08 05:23:37+00:00,2022-06-08 12:58:53+00:00,2022-06-08 12:58:53+00:00,drawCracks and createRubble,7.587777777777778
6988,closed,2022-06-08 04:46:48+00:00,2022-06-08 12:50:20+00:00,2022-06-08 12:50:21+00:00,Fix #6949,8.05888888888889
6986,closed,2022-06-07 16:24:43+00:00,2022-06-08 15:17:24+00:00,2022-06-08 15:17:24+00:00,OmegaHub Port Change,22.878055555555555
6982,closed,2022-06-06 17:36:33+00:00,2022-07-03 14:37:58+00:00,2022-07-03 14:37:58+00:00,Add support for SRV records,645.0236111111111
6971,closed,2022-06-03 15:39:04+00:00,2022-06-10 02:23:47+00:00,2022-06-10 02:23:47+00:00,Add another host of tendhost,154.74527777777777
6962,closed,2022-06-02 11:03:08+00:00,2022-06-08 15:20:03+00:00,2022-06-08 15:20:03+00:00,meowland comeback,148.28194444444443
6957,closed,2022-06-02 01:00:02+00:00,2022-07-05 22:41:13+00:00,2022-07-05 22:41:13+00:00,Underflow duct,813.6863888888889
6947,closed,2022-05-30 03:57:03+00:00,2022-06-08 13:13:12+00:00,2022-06-08 13:13:12+00:00,Charge Progress,225.26916666666668
6946,closed,2022-05-30 02:20:38+00:00,2022-06-08 12:42:17+00:00,2022-06-08 12:42:17+00:00,Wrap Immunities in unit stats,226.36083333333335
6945,closed,2022-05-28 22:27:59+00:00,2022-06-08 12:40:16+00:00,2022-06-08 12:40:17+00:00,Fixed #6935,254.20472222222222
6942,closed,2022-05-28 06:06:47+00:00,2022-06-08 12:28:15+00:00,2022-06-08 12:28:15+00:00,Fix inconsistent power bar name,270.35777777777776
6938,closed,2022-05-26 12:53:53+00:00,2022-06-08 15:18:37+00:00,2022-06-08 15:18:37+00:00,new createdustry IP,314.4122222222222
6936,closed,2022-05-26 05:40:14+00:00,2022-06-08 12:24:22+00:00,2022-06-08 12:24:23+00:00,No more free core upgrades,318.73555555555555
6932,closed,2022-05-24 14:29:52+00:00,2022-06-08 12:26:08+00:00,2022-06-08 12:26:08+00:00,Fix crash in RtsAi,357.9377777777778
6931,closed,2022-05-24 13:55:01+00:00,2022-06-08 12:24:43+00:00,2022-06-08 12:24:43+00:00,Fix sublimate crashes when Team.infiniteResources is true,358.495
6929,closed,2022-05-23 17:23:57+00:00,2022-06-09 16:38:19+00:00,2022-06-09 16:38:19+00:00,4x4 map grid aaaaaa,407.2394444444444
6927,closed,2022-05-23 12:38:22+00:00,2022-06-08 15:18:49+00:00,2022-06-08 15:18:49+00:00,thai translation for v7,386.6741666666667
6925,closed,2022-05-23 02:50:19+00:00,2022-06-08 13:20:35+00:00,2022-06-08 13:20:35+00:00,so i made a slag heater,394.50444444444446
6924,closed,2022-05-22 16:25:10+00:00,2022-06-08 12:57:42+00:00,2022-06-08 12:57:42+00:00,reconstructor -> refabricator,404.5422222222222
6918,closed,2022-05-22 00:17:28+00:00,2022-06-08 12:24:55+00:00,2022-06-08 12:24:55+00:00,"A build ""weapon"" is not a weapon",420.12416666666667
6916,closed,2022-05-21 05:31:57+00:00,2022-06-08 13:02:40+00:00,2022-06-08 13:02:40+00:00,Generates building keybindings per planet,439.51194444444445
6915,closed,2022-05-21 04:32:17+00:00,2022-06-08 12:41:17+00:00,2022-06-08 12:41:17+00:00,Make CrawlUnit jsonable,440.15
6914,closed,2022-05-21 02:08:52+00:00,2022-06-08 15:19:31+00:00,2022-06-08 15:19:31+00:00,Update servers_be.json,445.1775
6913,closed,2022-05-20 22:40:01+00:00,2022-06-08 13:03:38+00:00,2022-06-08 13:03:38+00:00,Stats for New Blocks,446.3936111111111
6911,closed,2022-05-20 00:51:59+00:00,2022-06-08 12:25:04+00:00,2022-06-08 12:25:04+00:00,Fix ci on forks,467.5513888888889
6907,closed,2022-05-19 13:39:35+00:00,2022-06-08 12:41:32+00:00,2022-06-08 12:41:32+00:00,wrong variable in `RegenProjector`,479.0325
6905,closed,2022-05-19 03:48:32+00:00,2022-06-08 15:23:20+00:00,2022-06-08 15:23:20+00:00,`getCategories()`,491.58
6904,closed,2022-05-18 17:38:12+00:00,2022-06-09 12:47:30+00:00,2022-06-09 12:47:30+00:00,Update Xpdustry servers,523.155
6902,closed,2022-05-18 06:53:36+00:00,2022-06-08 13:17:30+00:00,2022-06-08 13:17:30+00:00,`canWithdraw()` + changes to `displayable()`,510.3983333333333
6881,closed,2022-05-14 23:50:47+00:00,2022-06-08 15:21:07+00:00,2022-06-08 15:21:07+00:00,Update servers_v6.json,591.5055555555556
6880,closed,2022-05-14 21:57:17+00:00,2022-06-08 12:40:38+00:00,2022-06-08 12:40:38+00:00,Misleading description fix - Spectre does not fire armor piercing bullets,590.7225
6879,closed,2022-05-14 21:47:58+00:00,2022-11-06 19:28:59+00:00,2022-11-06 19:28:59+00:00,Allow heat region to produce light,4221.6836111111115
6877,closed,2022-05-14 15:47:52+00:00,2022-06-09 18:30:43+00:00,2022-06-09 18:30:43+00:00,Update zh-TW bundle translations,626.7141666666666
6873,closed,2022-05-13 22:16:27+00:00,2022-06-08 13:05:13+00:00,2022-06-08 13:05:13+00:00,Add Reinforced Surge Wall Names,614.8127777777778
6869,closed,2022-05-13 14:05:26+00:00,2022-07-15 03:33:26+00:00,2022-07-15 03:33:26+00:00,german erekir & v7 translation,1501.4666666666667
6868,closed,2022-05-13 11:01:27+00:00,2022-06-16 19:37:19+00:00,2022-06-16 19:37:19+00:00,[ES] bundle_es.properties quality fixes,824.5977777777778
6866,closed,2022-05-13 10:51:06+00:00,2022-06-08 13:22:35+00:00,2022-06-08 13:22:35+00:00,Update contributors,626.5247222222222
6860,closed,2022-05-13 04:09:43+00:00,2022-06-08 13:22:46+00:00,2022-06-08 13:22:46+00:00,tank.,633.2175
6856,closed,2022-05-12 16:43:18+00:00,2022-06-08 15:38:23+00:00,2022-06-08 15:38:23+00:00,Update contributors,646.9180555555556
6855,closed,2022-05-12 15:43:48+00:00,2022-07-22 17:59:32+00:00,2022-07-22 17:59:32+00:00,Adding Block: Heat Source,1706.2622222222221
6854,closed,2022-05-12 15:37:02+00:00,2022-05-12 15:40:11+00:00,2022-05-12 15:40:11+00:00,Fix burstdrill lastDrillSpeed,0.0525
6853,closed,2022-05-12 14:48:59+00:00,2022-06-09 18:33:08+00:00,2022-06-09 18:33:08+00:00,Update pl,675.7358333333333
6851,closed,2022-05-12 14:36:45+00:00,2022-05-12 14:51:03+00:00,2022-05-12 14:51:03+00:00,Update bundle_zh_TW.properties,0.23833333333333334
6849,closed,2022-05-12 14:14:31+00:00,2022-05-12 15:26:43+00:00,2022-05-12 15:26:43+00:00,[RU] Big bundle update,1.2033333333333334
6848,closed,2022-05-12 14:12:04+00:00,2022-06-08 13:08:29+00:00,2022-06-08 13:08:29+00:00,Update bundle_ko.properties,646.9402777777777
6844,closed,2022-05-12 03:45:14+00:00,2022-05-12 04:06:47+00:00,2022-05-12 04:06:48+00:00,Fix bundle_zh_CN.properties,0.3591666666666667
6841,closed,2022-05-12 01:59:06+00:00,2022-05-12 02:03:06+00:00,2022-05-12 02:03:06+00:00,"yes, another omega servers pull request",0.06666666666666667
6840,closed,2022-05-12 01:58:02+00:00,2022-05-12 02:39:50+00:00,2022-05-12 02:39:50+00:00,Unloader fix 4 - New Load Priority,0.6966666666666667
6839,closed,2022-05-12 01:41:51+00:00,2022-05-12 14:06:27+00:00,2022-05-12 14:06:27+00:00,Fix `handleBullet` receiving incorrect angle offset,12.41
6838,closed,2022-05-12 01:41:30+00:00,2022-05-12 01:57:27+00:00,2022-05-12 01:57:27+00:00,Translated everything in bundle_pl.properties,0.2658333333333333
6837,closed,2022-05-12 00:51:23+00:00,2022-06-09 18:30:03+00:00,2022-06-09 18:30:03+00:00,another v7 id_ID bundle update,689.6444444444444
6836,closed,2022-05-12 00:12:32+00:00,2022-05-12 00:13:47+00:00,2022-05-12 00:13:47+00:00,Update contributors,0.020833333333333332
6834,closed,2022-05-11 23:16:33+00:00,2022-05-11 23:27:58+00:00,2022-05-11 23:27:58+00:00,Update bundle_zh_CN.properties the third time,0.19027777777777777
6833,closed,2022-05-11 23:16:27+00:00,2022-05-11 23:27:48+00:00,2022-05-11 23:27:48+00:00,Remove legacy comment,0.18916666666666668
6832,closed,2022-05-11 22:07:55+00:00,2022-05-11 22:43:39+00:00,2022-05-11 22:43:39+00:00,Update .pl in server list,0.5955555555555555
6828,closed,2022-05-11 18:24:25+00:00,2022-05-11 18:28:04+00:00,2022-05-11 18:28:04+00:00,when the buttons are too big to fit in mobile...,0.060833333333333336
6827,closed,2022-05-11 16:58:15+00:00,2022-05-11 18:01:11+00:00,2022-05-11 18:01:11+00:00,A better way to do this,1.048888888888889
6826,closed,2022-05-11 14:52:10+00:00,2022-05-11 18:04:32+00:00,2022-05-11 18:04:32+00:00,Update bundle_es.properties,3.206111111111111
6825,closed,2022-05-11 14:11:51+00:00,2022-05-11 14:14:13+00:00,2022-05-11 14:14:13+00:00,Update bundle_es.properties,0.03944444444444444
6823,closed,2022-05-11 13:12:36+00:00,2022-05-11 14:02:00+00:00,2022-05-11 14:02:00+00:00,[KO] Fix incorrect translations,0.8233333333333334
6819,closed,2022-05-11 09:37:22+00:00,2022-05-11 13:41:53+00:00,2022-05-11 13:41:53+00:00,Fix show wrong output liquid icon,4.075277777777778
6817,closed,2022-05-11 04:58:49+00:00,2022-05-11 21:07:58+00:00,2022-05-11 21:07:58+00:00,Update servers_be.json,16.1525
6812,closed,2022-05-11 01:14:52+00:00,2022-05-11 01:16:32+00:00,2022-05-11 01:16:32+00:00,Translate things from Erekir and some other,0.027777777777777776
6810,closed,2022-05-10 21:59:54+00:00,2022-05-10 22:12:32+00:00,2022-05-10 22:12:32+00:00,Add Omega Servers,0.21055555555555555
6808,closed,2022-05-10 17:47:57+00:00,2022-05-10 20:04:30+00:00,2022-05-10 20:04:30+00:00,BuildTurret infinite resources fix,2.2758333333333334
6802,closed,2022-05-09 23:20:12+00:00,2022-05-10 00:06:23+00:00,2022-05-10 00:06:23+00:00,Update bundle_zh_CN.properties twice,0.7697222222222222
6801,closed,2022-05-09 19:59:28+00:00,2022-05-09 20:52:36+00:00,2022-05-09 20:52:36+00:00,"""speed"" -> ""alpha""",0.8855555555555555
6793,closed,2022-05-09 02:43:03+00:00,2022-05-09 03:50:14+00:00,2022-05-09 03:50:14+00:00,Correct GameOverDialog label position,1.1197222222222223
6791,closed,2022-05-09 00:11:57+00:00,2022-05-09 00:18:02+00:00,2022-05-09 00:18:02+00:00,Minor blockrenderer cleanup,0.10138888888888889
6788,closed,2022-05-08 20:17:34+00:00,2022-05-09 21:06:55+00:00,2022-05-09 21:06:55+00:00,Liquid Output Display,24.8225
6783,closed,2022-05-08 13:07:02+00:00,2022-05-08 13:26:49+00:00,2022-05-08 13:26:49+00:00,GameOverDialog rework,0.32972222222222225
6776,closed,2022-05-08 04:23:53+00:00,2022-05-08 04:27:30+00:00,2022-05-08 04:27:30+00:00,No.,0.06027777777777778
6768,closed,2022-05-07 13:57:29+00:00,2022-05-10 22:58:36+00:00,2022-05-10 22:58:36+00:00,Update bundle_de.properties,81.01861111111111
6767,closed,2022-05-07 12:17:15+00:00,2022-05-07 17:39:42+00:00,2022-05-07 17:39:42+00:00,TR Bundle Update (v7),5.3741666666666665
6763,closed,2022-05-07 07:37:01+00:00,2022-05-10 22:56:56+00:00,2022-05-10 22:56:56+00:00,Update bundle_ko.properties,87.33194444444445
6762,closed,2022-05-07 06:21:38+00:00,2022-05-11 01:07:13+00:00,2022-05-11 01:07:13+00:00,Update bundle_ru.properties,90.75972222222222
6760,closed,2022-05-07 05:31:44+00:00,2022-05-11 01:07:33+00:00,2022-05-11 01:07:33+00:00,Update bundle_ru.properties,91.59694444444445
6759,closed,2022-05-07 03:10:09+00:00,2022-05-09 01:28:21+00:00,2022-05-09 01:28:21+00:00,Update bundle_zh_CN.properties,46.303333333333335
6756,closed,2022-05-06 23:09:09+00:00,2022-05-06 23:13:55+00:00,2022-05-06 23:13:55+00:00,Update servers_v7.json,0.07944444444444444
6754,closed,2022-05-06 16:40:55+00:00,2022-05-07 17:21:04+00:00,2022-05-07 17:21:04+00:00,Updated bundle_zh_TW translations,24.669166666666666
6751,closed,2022-05-05 20:18:27+00:00,2022-05-05 21:28:03+00:00,2022-05-05 21:28:03+00:00,Remove inactive server,1.16
6749,closed,2022-05-04 13:18:10+00:00,2022-05-04 13:33:16+00:00,2022-05-04 13:33:16+00:00,Rapid IP fix,0.25166666666666665
6748,closed,2022-05-03 18:56:25+00:00,2022-05-03 19:44:34+00:00,2022-05-03 19:44:34+00:00,OmegaHub ip change,0.8025
6746,closed,2022-05-03 17:17:07+00:00,2022-05-06 12:58:37+00:00,2022-05-06 12:58:37+00:00,Rename .pl category,67.69166666666666
6744,closed,2022-05-03 12:15:45+00:00,2022-05-03 12:45:43+00:00,2022-05-03 12:45:44+00:00,.pl servers update,0.49944444444444447
6743,closed,2022-05-01 23:59:06+00:00,2022-05-02 00:03:28+00:00,2022-05-02 00:03:28+00:00,Server change list,0.07277777777777777
6742,closed,2022-04-30 16:43:29+00:00,2022-04-30 17:28:28+00:00,2022-04-30 17:28:28+00:00,Add server,0.7497222222222222
6736,closed,2022-04-28 12:58:18+00:00,2022-04-28 13:27:24+00:00,2022-04-28 13:27:24+00:00,update routerchain location,0.485
6735,closed,2022-04-27 15:31:56+00:00,2022-05-01 19:10:03+00:00,2022-05-01 19:10:03+00:00,Update servers_v6.json,99.63527777777777
6731,closed,2022-04-23 12:48:18+00:00,2022-04-23 14:32:39+00:00,2022-04-23 14:32:39+00:00,Update servers_v6.json,1.7391666666666667
6729,closed,2022-04-23 06:48:31+00:00,2022-04-23 14:32:30+00:00,2022-04-23 14:32:30+00:00,Update servers_v7.json,7.733055555555556
6725,closed,2022-04-20 17:58:19+00:00,2022-04-20 18:15:36+00:00,2022-04-20 18:15:36+00:00,Use sprites instead of polygons,0.28805555555555556
6724,closed,2022-04-19 13:12:09+00:00,2022-04-20 14:41:25+00:00,2022-04-20 14:41:25+00:00,Update servers_v7.json,25.48777777777778
6720,closed,2022-04-18 11:15:57+00:00,2022-04-18 13:26:52+00:00,2022-04-18 13:26:52+00:00,[ID] Desolate rift description change,2.1819444444444445
6718,closed,2022-04-18 00:49:58+00:00,2022-04-20 14:33:32+00:00,2022-04-20 14:33:32+00:00,impact reactor fix,61.72611111111111
6716,closed,2022-04-17 18:16:38+00:00,2022-04-20 14:48:13+00:00,2022-04-20 14:48:13+00:00,Updated bundle_cs.properties,68.52638888888889
6713,closed,2022-04-16 15:48:58+00:00,2022-04-25 04:06:41+00:00,2022-04-25 04:06:41+00:00,Update bundle_ko.properties,204.29527777777778
6712,closed,2022-04-16 13:33:39+00:00,2022-04-16 13:38:08+00:00,2022-04-16 13:38:08+00:00,fix da damn 8,0.07472222222222222
6708,closed,2022-04-14 09:23:44+00:00,2022-04-14 16:48:51+00:00,2022-04-14 16:48:51+00:00,Update bundle_de.properties,7.418611111111111
6706,closed,2022-04-12 08:44:35+00:00,2022-04-16 13:27:19+00:00,2022-04-16 13:27:19+00:00,Some fixes in RU bundle,100.71222222222222
6705,closed,2022-04-11 19:29:29+00:00,2022-04-11 19:31:50+00:00,2022-04-11 19:31:50+00:00,Update servers_v6.json,0.03916666666666667
6704,closed,2022-04-11 15:04:59+00:00,2023-06-16 18:27:05+00:00,2023-06-16 18:27:05+00:00,Allow ulocate to output enemy buildings,10347.368333333334
6701,closed,2022-04-08 15:45:35+00:00,2022-04-08 19:56:53+00:00,2022-04-08 19:56:53+00:00,[RU] Update bundle,4.1883333333333335
6699,closed,2022-04-06 04:47:35+00:00,2022-04-06 04:54:14+00:00,2022-04-06 04:54:14+00:00,Cullable LogicCanvas,0.11083333333333334
6698,closed,2022-04-06 03:49:54+00:00,2022-04-06 04:03:16+00:00,2022-04-06 04:03:16+00:00,flabel,0.22277777777777777
6697,closed,2022-04-05 17:02:07+00:00,2022-04-05 18:04:53+00:00,2022-04-05 18:04:53+00:00,commmunityHosts,1.0461111111111112
6696,closed,2022-04-05 08:22:01+00:00,2022-04-05 15:23:24+00:00,2022-04-05 15:23:24+00:00,Add Casing Flipping to ParticleEffect,7.023055555555556
6695,closed,2022-04-04 14:51:41+00:00,2022-04-06 16:15:45+00:00,2022-04-06 16:15:45+00:00,Update bundle_pl.properites,49.40111111111111
6689,closed,2022-04-01 18:58:01+00:00,2022-04-01 19:29:21+00:00,2022-04-01 19:29:21+00:00,Update Contributors,0.5222222222222223
6688,closed,2022-04-01 18:15:13+00:00,2022-04-01 18:21:57+00:00,2022-04-01 18:21:57+00:00,Update bundle_pl.properties,0.11222222222222222
6685,closed,2022-04-01 03:11:12+00:00,2022-04-17 15:23:13+00:00,2022-04-17 15:23:13+00:00,Another in_ID bundles update,396.2002777777778
6684,closed,2022-03-31 17:36:19+00:00,2022-04-17 16:37:36+00:00,2022-04-17 16:37:36+00:00,Change desolate rift description,407.0213888888889
6682,closed,2022-03-31 10:18:01+00:00,2022-03-31 13:14:02+00:00,2022-03-31 13:14:02+00:00,in_ID bundle update,2.933611111111111
6680,closed,2022-03-30 18:23:07+00:00,2022-03-30 18:24:47+00:00,2022-03-30 18:24:47+00:00,Update servers_v6.json,0.027777777777777776
6676,closed,2022-03-30 04:06:25+00:00,2022-03-30 04:28:26+00:00,2022-03-30 04:28:26+00:00,Make closestEnemyCore find the actual closest core,0.36694444444444446
6675,closed,2022-03-29 14:00:31+00:00,2022-03-29 14:17:19+00:00,2022-03-29 14:17:19+00:00,Re-Added Rapid to Omega,0.28
6674,closed,2022-03-29 12:56:25+00:00,2022-03-29 14:17:31+00:00,2022-03-29 14:17:31+00:00,Add `tinylake` server to v7 list,1.3516666666666666
6672,closed,2022-03-28 13:54:14+00:00,2022-03-28 14:09:03+00:00,2022-03-28 14:09:03+00:00,Apply color stripping to player names in console wherever applicable.,0.24694444444444444
6670,closed,2022-03-28 03:09:49+00:00,2022-03-28 18:32:36+00:00,2022-03-28 18:32:36+00:00,Cease node dumbness,15.379722222222222
6662,closed,2022-03-24 11:44:30+00:00,2022-03-24 14:42:44+00:00,2022-03-24 14:42:44+00:00,"Add ""Exiting to reload mods."" logger message",2.9705555555555554
6655,closed,2022-03-22 22:21:15+00:00,2022-03-29 14:18:43+00:00,2022-03-29 14:18:43+00:00,Update servers_v7.json,159.95777777777778
6641,closed,2022-03-16 01:06:53+00:00,2022-03-16 01:26:11+00:00,2022-03-16 01:26:12+00:00,Update to servers_v7.json - New Domain,0.32166666666666666
