sha,date,author,message,files_changed,files_commited,month
ca2b51d4fed26e55bf3b138d85dbc97fb98648e6,2023-03-09 10:25:41+00:00,Anuken,Merge remote-tracking branch 'origin/master',47,"['core/assets/bundles/bundle.properties', 'core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties', 'core/src/mindustry/core/Control.java', 'core/src/mindustry/entities/abilities/ForceFieldAbility.java', 'core/src/mindustry/entities/bullet/BulletType.java', 'core/src/mindustry/mod/ContentParser.java', 'core/src/mindustry/world/blocks/defense/ForceProjector.java', 'core/src/mindustry/world/blocks/production/BeamDrill.java', 'core/src/mindustry/world/blocks/production/BurstDrill.java', 'core/src/mindustry/world/blocks/production/Drill.java', 'core/src/mindustry/world/blocks/storage/CoreBlock.java', 'core/src/mindustry/world/meta/Attribute.java', 'core/src/mindustry/world/meta/StatValues.java', 'servers_v7.json']",2023-03
d07706e039a9d53ac45b5062ee03888182ec5239,2023-03-18 20:14:01+00:00,Anuken,Pathfinder bugfixes,4,"['core/src/mindustry/ai/Pathfinder.java', 'core/src/mindustry/ai/types/BuilderAI.java', 'core/src/mindustry/logic/LAccess.java', 'gradle.properties']",2023-03
0daafc5ff3a51f5fbd046db2f4631083f1c083cc,2023-03-25 15:11:06+00:00,Anuken,Steam kick bugfixes,4,"['core/src/mindustry/ai/Pathfinder.java', 'core/src/mindustry/graphics/InverseKinematics.java', 'core/src/mindustry/net/BeControl.java', 'core/src/mindustry/net/NetConnection.java']",2023-03
e4bef567b5c03d871c68c885ef38cf2ac593732c,2023-03-25 16:42:29+00:00,Anuken,Fixed Steam public lobby hosting / Misc Steam bugfixes,6,"['core/assets/bundles/bundle.properties', 'core/src/mindustry/core/UI.java', 'core/src/mindustry/ui/dialogs/HostDialog.java', 'core/src/mindustry/ui/dialogs/PausedDialog.java', 'core/src/mindustry/ui/dialogs/SettingsMenuDialog.java', 'desktop/src/mindustry/desktop/steam/SNet.java']",2023-03
2553891c254736b9a9f4e81b6ce9097427cd1cf1,2023-03-25 16:43:28+00:00,unknown,Automatic bundle update,34,"['core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties']",2023-03
dfce361afc47a06bfc15257c03b6b15297fec6a4,2023-03-25 17:01:12+00:00,Anuken,Fixed #8423,1,['core/src/mindustry/ai/ControlPathfinder.java'],2023-03
f23d20309557ee85144fc725c9149f033d02251d,2023-03-25 17:01:16+00:00,Anuken,Merge remote-tracking branch 'origin/master',34,"['core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties']",2023-03
4ddb78e8d59ba1d7a1aee0b0ac757d6f04051f21,2023-03-25 17:10:21+00:00,SITUVNgcd,"Add `Events.fire(Trigger.unitCommandChange)` in select/remove unit by type (#8406)

* Added `Events.fire(Trigger.unitCommandChange)` and `boolean fireInRebuildCommand`

Added `Events.fire(Trigger.unitCommandChange)` to **left click - select** and **right click - remove**.
Added `boolean fireInRebuildCommand` to prevent infinite event loop with `rebuildCommand`.

* Remove useless `fireInRebuildCommand` flag.",1,['core/src/mindustry/ui/fragments/PlacementFragment.java'],2023-03
663fa2bd3f40a890e98ba72c26bdbef227f07c76,2023-03-25 17:16:12+00:00,Anuken,Fixed #8399,1,['core/src/mindustry/world/blocks/payloads/PayloadLoader.java'],2023-03
b3241942956f60bbd5771141b4ac668b5a4075db,2023-03-25 17:16:15+00:00,Anuken,Merge remote-tracking branch 'origin/master',1,['core/src/mindustry/ui/fragments/PlacementFragment.java'],2023-03
a8b3350d61e5284bc76e50e9a870a9eec1ff1250,2023-03-25 17:20:04+00:00,Anuken,Fixed #8401,1,['core/src/mindustry/ui/fragments/HudFragment.java'],2023-03
172f47cad6749df570a4db1aef2f14c11309f305,2023-03-25 17:36:45+00:00,Anuken,Fixed #8418,2,"['core/src/mindustry/game/Waves.java', 'core/src/mindustry/ui/fragments/HudFragment.java']",2023-03
5c05c9f1d1b61c05a78646f72786f643802178cd,2023-03-25 17:46:11+00:00,nanmenyangde,Fix memory leak in pools (#8415),1,['core/src/mindustry/entities/Damage.java'],2023-03
ee47d8a20a57d65eff5aa8054d22c44309c43378,2023-03-25 17:46:55+00:00,gorodmi,Allow 0 items (#8389),1,['core/src/mindustry/entities/comp/BuildingComp.java'],2023-03
aec3e178f5a62a30e9c617fd9e2bb7ffd2b47064,2023-03-25 17:47:53+00:00,MEEPofFaith,"Fix armor piercing ignoring status effect health multiplier (#8387)

* Make rawDamage protected

* pierceArmor ignores status effect health multiplier

* This is no longer the case",2,"['core/src/mindustry/entities/bullet/BulletType.java', 'core/src/mindustry/entities/comp/ShieldComp.java']",2023-03
b030a51485d48b76cfd89b07fbec8017fe7f9c24,2023-03-25 17:49:22+00:00,MEEPofFaith,"If it don't collide, don't collide (#8388)",1,['core/src/mindustry/entities/Damage.java'],2023-03
58eef492842daca2149ff214051b3d3df621966d,2023-03-25 17:50:06+00:00,Pasu4,"Scale planet grid to planet radius (#8381)

* Scale planet grid to planet radius

* Fix skewed sector icons on small planets",2,"['core/src/mindustry/graphics/g3d/PlanetRenderer.java', 'core/src/mindustry/ui/dialogs/PlanetDialog.java']",2023-03
4be7cf5c0ee9d0f52658ad213baa21e112a0e7d9,2023-03-25 17:50:25+00:00,Darkness6030,"Call.textInput (#8355)

* Update Menus.java

* Update EventType.java

* Update UI.java

* WHY

* WHY x2

* fix

* :skull:",3,"['core/src/mindustry/core/UI.java', 'core/src/mindustry/game/EventType.java', 'core/src/mindustry/ui/Menus.java']",2023-03
90f7bbae65555f9a2870bd8ed8dcac475a7524a1,2023-03-25 17:51:43+00:00,MEEPofFaith,Make an interface for blocks that spawn tethered units (#8395),2,"['core/src/mindustry/world/blocks/UnitTetherBlock.java', 'core/src/mindustry/world/blocks/units/UnitCargoLoader.java']",2023-03
355f33b0a48dcead5bb38fd6528e932df62fdf4e,2023-03-25 17:52:04+00:00,phoskee,"Update bundle_it.properties (#8411)

Fixed errors
Translated some sentences",1,['core/assets/bundles/bundle_it.properties'],2023-03
08f63122ba1356e3290f4de88d52c8b49b063ab9,2023-03-25 17:55:26+00:00,BalaM314,"Set controller after setting spawnedByCore (fix UnitChangeEvent) (#8428)

* CoreBlock.playerSpawn: Set spawnedByCore first
* The call to unit.controller() calls player.unit(unit)
* That function fires UnitChangeEvent
* The unit in UnitChangeEvent has spawnedByCore incorrectly set to false
* This caused me to waste an hour of my life while making a plugin

* Might as well improve code readability",1,['core/src/mindustry/world/blocks/storage/CoreBlock.java'],2023-03
09a9b6833129367105bbc83e3b0e4ae9a74d49fc,2023-03-25 17:56:48+00:00,thedimas3007,[thedimas] Use IP instead of domain (#8393),1,['servers_v7.json'],2023-03
b88422b17e678fea35c4f3ce68fdcd065b1f9dd2,2023-03-25 17:57:11+00:00,TheRadioactiveBanana,Add eradication mindustry HexPvP && Hub server (#8380),1,['servers_v7.json'],2023-03
23a2596e298395fbd48aef2fe2d75ef56c83bbf3,2023-03-25 17:57:20+00:00,Brandons404,added pvp server to fish (#8413),1,['servers_v7.json'],2023-03
30cd6a7de6ef4ed5b31583e5bb0aaaa380a9ab1d,2023-03-25 17:57:50+00:00,Suportik-GFX,Update servers_v7.json (#8421),1,['servers_v7.json'],2023-03
0ccbe68a65fb26214201b8e69790ca02a34501cc,2023-03-25 17:58:10+00:00,HamzaGSopp,"new server v7 (#8426)

new server Tamazia",1,['servers_v7.json'],2023-03
9c3ddc398cc7728b5bedc8187d5986977603c6e2,2023-03-25 18:00:08+00:00,MEEPofFaith,"Battery Graphical Updates (#8323)

* Battery Graphical Updates

* Add the vanilla fields back

* Add back topRegion and depricate it",3,"['core/src/mindustry/mod/ClassMap.java', 'core/src/mindustry/world/blocks/power/Battery.java', 'core/src/mindustry/world/draw/DrawPower.java']",2023-03
0122b735a04058b76eca561092bdc32d05edfdc0,2023-03-25 18:06:14+00:00,MEEPofFaith,Pierce damage decay (#8416),2,"['core/src/mindustry/entities/bullet/BulletType.java', 'core/src/mindustry/entities/bullet/RailBulletType.java']",2023-03
47a2afd294306e21d39409ff296d071cd6a37f30,2023-03-25 18:24:09+00:00,MEEPofFaith,"More specific ui scaling options (#8356)

Increments of 5 instead of 25",1,['core/src/mindustry/ui/dialogs/SettingsMenuDialog.java'],2023-03
da4371baf83e2cd7b244c6effda7a95d7a791728,2023-03-25 18:26:46+00:00,Anuken,Removed pointless CRC check,1,['core/src/mindustry/core/NetServer.java'],2023-03
deb814ce58569dc4f6b8ce9730b46864ef090b59,2023-03-25 18:26:50+00:00,Anuken,Merge remote-tracking branch 'origin/master',3,"['core/src/mindustry/entities/bullet/BulletType.java', 'core/src/mindustry/entities/bullet/RailBulletType.java', 'core/src/mindustry/ui/dialogs/SettingsMenuDialog.java']",2023-03
f6a8c7509d45352e7f71ed0f9ce57caf9fa40208,2023-03-25 18:31:14+00:00,MEEPofFaith,"Include int[] in readObject/writeObject (#8400)

* Include int[] in readObject/writeObject

* The almighty Object[]

* Order",1,['core/src/mindustry/io/TypeIO.java'],2023-03
6b936aa7f6afb3aeed50a8c72fd3ce6d11fa8e10,2023-03-26 02:45:07+00:00,MEEPofFaith,"Better Ammo Stats Display (#8429)

* Cleaner ammo stats based on unit factory recipe stats

* Display suppression in bullet stats

Also reword from ""regen"" to ""repair"" to more accurately convey that build towers are affected as well.

* PointLaserBulletTypes don't display damage in dps

* Display preview region instead of region

* autoFixed",3,"['core/assets/bundles/bundle.properties', 'core/src/mindustry/entities/bullet/PointLaserBulletType.java', 'core/src/mindustry/world/meta/StatValues.java']",2023-03
af26e60a4f1ffc9f5bfe6f19675b5060415360aa,2023-03-26 02:45:57+00:00,unknown,Automatic bundle update,34,"['core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties']",2023-03
fcb44e495247787a3d52ae34bf7a206e46ad46e5,2023-03-26 15:53:46+00:00,MEEPofFaith,"Fix frags in frags creating a large empty space (#8430)

* Fix frags in frags creating a large empty space

* Change suppression message

Consistency with status duration

* Too little space between boxes",2,"['core/assets/bundles/bundle.properties', 'core/src/mindustry/world/meta/StatValues.java']",2023-03
0de2c95f6e49a085a93fa63952ace7c64694351b,2023-03-26 18:53:14+00:00,MEEPofFaith,"(Optionally) Scale efficiency of attribute crafters (#8433)

* Scale efficiency of attribute crafters

* Make it optional :D

* Call super",1,['core/src/mindustry/world/blocks/production/AttributeCrafter.java'],2023-03
83a059b2da5a7cc7d22cfc1d9e42aebeea26f924,2023-03-27 02:46:30+00:00,Anuken,Multi-line server list,3,"['core/src/mindustry/ui/dialogs/JoinDialog.java', 'gradle.properties', 'server/src/mindustry/server/ServerControl.java']",2023-03
821569aafb4f7b340d7e0dff1cbf6c54586abc2a,2023-03-27 02:46:35+00:00,Anuken,Merge remote-tracking branch 'origin/master',39,"['core/assets/bundles/bundle.properties', 'core/assets/bundles/bundle_be.properties', 'core/assets/bundles/bundle_bg.properties', 'core/assets/bundles/bundle_ca.properties', 'core/assets/bundles/bundle_cs.properties', 'core/assets/bundles/bundle_da.properties', 'core/assets/bundles/bundle_de.properties', 'core/assets/bundles/bundle_es.properties', 'core/assets/bundles/bundle_et.properties', 'core/assets/bundles/bundle_eu.properties', 'core/assets/bundles/bundle_fi.properties', 'core/assets/bundles/bundle_fil.properties', 'core/assets/bundles/bundle_fr.properties', 'core/assets/bundles/bundle_hu.properties', 'core/assets/bundles/bundle_id_ID.properties', 'core/assets/bundles/bundle_it.properties', 'core/assets/bundles/bundle_ja.properties', 'core/assets/bundles/bundle_ko.properties', 'core/assets/bundles/bundle_lt.properties', 'core/assets/bundles/bundle_nl.properties', 'core/assets/bundles/bundle_nl_BE.properties', 'core/assets/bundles/bundle_pl.properties', 'core/assets/bundles/bundle_pt_BR.properties', 'core/assets/bundles/bundle_pt_PT.properties', 'core/assets/bundles/bundle_ro.properties', 'core/assets/bundles/bundle_ru.properties', 'core/assets/bundles/bundle_sr.properties', 'core/assets/bundles/bundle_sv.properties', 'core/assets/bundles/bundle_th.properties', 'core/assets/bundles/bundle_tk.properties', 'core/assets/bundles/bundle_tr.properties', 'core/assets/bundles/bundle_uk_UA.properties', 'core/assets/bundles/bundle_vi.properties', 'core/assets/bundles/bundle_zh_CN.properties', 'core/assets/bundles/bundle_zh_TW.properties', 'core/src/mindustry/entities/bullet/PointLaserBulletType.java', 'core/src/mindustry/io/TypeIO.java', 'core/src/mindustry/world/blocks/production/AttributeCrafter.java', 'core/src/mindustry/world/meta/StatValues.java']",2023-03
cd7088d241e8349e546c7e57f5eb583f6dde5e0e,2023-03-27 03:17:08+00:00,Anuken,Closes Anuken/Mindustry-Suggestions/issues/4353,1,['core/src/mindustry/ui/dialogs/ContentInfoDialog.java'],2023-03
4db085bd07210c72bdf894ffc25b446be39b8910,2023-03-27 14:07:41+00:00,Anuken,Fixed #8435,1,['core/src/mindustry/ui/dialogs/JoinDialog.java'],2023-03
e36a70749c00507e995ce1c68664ec903cfdba24,2023-03-27 14:19:35+00:00,Anuken,might as well blacklist it in the game too,1,['core/src/mindustry/mod/Mods.java'],2023-03
b81e9424794ca8eccb7008a1f85ab9c2199bdbd3,2023-03-27 14:40:16+00:00,Anuken,Fixed RadialEffect + MultiEffect,1,['core/src/mindustry/entities/effect/RadialEffect.java'],2023-03
d1c506330bce45240a1b49a1b8ac9f2f988219f7,2023-03-28 18:04:07+00:00,Suportik-GFX,"Update servers_v7.json (#8441)

adding one more server under the Exploding Cowards.",1,['servers_v7.json'],2023-03
c59d3d527951087f7797880a678b665b52da119c,2023-03-28 22:04:35+00:00,Volas171,Update servers_v7.json (#8443),1,['servers_v7.json'],2023-03
375837eef53aa4e4b07bf59d7fb2e813a49be01c,2023-03-30 22:26:05+00:00,phinner,"Update Xpdustry servers (#8446)

* Update Xpdustry servers

* Add warning about SRV records

* Remove default port

* And now... Dik is gone too",2,"['SERVERLIST.md', 'servers_v7.json']",2023-03
ac19c3f160883348d8a9b48294d541ff4fa147ba,2023-03-31 01:23:53+00:00,MEEPofFaith,bridgeReplacement for ducts (#8447),1,['core/src/mindustry/world/blocks/distribution/Duct.java'],2023-03
e79a97ed929f4d9d5516e8780f8d8460bacc54bd,2023-03-31 18:21:41+00:00,Xasmedy,"Adding a new menu type. (#8449)

* Added a new type of menu.

* Renamed the methods and fixed buttons not selecting.

* Fixed followUpMenu and menu having different dialogs.

* Applying review changes.
- Refactored the menu dialog instantiation.
- Fixed the single-line else statement.",2,"['core/src/mindustry/core/UI.java', 'core/src/mindustry/ui/Menus.java']",2023-03
