number,state,created_at,merged_at,closed_at,title
6635,closed,2022-03-11 09:35:36+00:00,2022-03-11 14:51:07+00:00,2022-03-11 14:51:07+00:00,update servers_v7.json(new domain)
6632,open,2022-03-09 18:51:01+00:00,,,change misleading comments
6631,closed,2022-03-09 15:31:40+00:00,2022-03-09 16:01:26+00:00,2022-03-09 16:01:26+00:00,removed redundant (and probably also broken) vars
6630,closed,2022-03-09 14:53:54+00:00,2022-03-09 15:01:37+00:00,2022-03-09 15:01:37+00:00,update servers_v6.json
6628,closed,2022-03-09 02:38:39+00:00,,2022-03-09 02:54:24+00:00,don't steal peoples formation units on death
6627,closed,2022-03-07 18:19:36+00:00,,2022-03-07 19:00:03+00:00,for some reason the load world doesn't fire a wle
6626,closed,2022-03-07 09:34:44+00:00,,2022-03-07 15:10:11+00:00,using right names
6624,closed,2022-03-06 19:01:31+00:00,,2022-03-06 19:29:02+00:00,unit frags shouldn't keep velocity
6623,closed,2022-03-06 07:12:08+00:00,,2022-03-06 13:31:28+00:00,improved bullet velocity inheritance
6619,closed,2022-03-04 16:03:58+00:00,2022-03-04 22:20:47+00:00,2022-03-04 22:20:47+00:00,update german translations (bundle_de.properties)
6618,closed,2022-03-04 14:53:49+00:00,2022-03-04 22:20:59+00:00,2022-03-04 22:20:59+00:00,removed some servers from v7 omega for now.
6617,closed,2022-03-04 10:11:03+00:00,,2022-09-02 01:12:42+00:00,update servers_v7.json
6616,closed,2022-03-03 23:51:53+00:00,2022-03-04 02:28:05+00:00,2022-03-04 02:28:05+00:00,fixed phase wall naming in spanish
6615,closed,2022-03-03 11:39:40+00:00,2022-03-03 14:24:29+00:00,2022-03-03 14:24:29+00:00,update bundle_cs.properties to not include vulgar description
6613,closed,2022-03-02 14:46:51+00:00,2022-03-02 15:25:26+00:00,2022-03-02 15:25:26+00:00,update servers_v7.json
6612,closed,2022-03-02 14:14:39+00:00,,2022-10-01 21:44:25+00:00,add `damagesource` and `damageevent`
6611,closed,2022-03-02 10:30:58+00:00,2022-03-02 16:26:38+00:00,2022-03-02 16:26:38+00:00,api: add dropdownevent
6610,closed,2022-03-02 01:08:43+00:00,,2022-03-04 14:24:10+00:00,update servers_v7.json
6609,closed,2022-02-28 19:51:38+00:00,2022-03-01 15:17:33+00:00,2022-03-01 15:17:33+00:00,update 'servers_v6.json' - new spanish server!
6607,closed,2022-02-28 17:26:13+00:00,,2024-04-02 15:55:04+00:00,update bundle_pt_br.properties
6604,closed,2022-02-26 22:15:48+00:00,,2024-04-05 19:24:55+00:00,update bundle_et.properties
6602,closed,2022-02-26 10:22:02+00:00,2022-03-01 15:18:07+00:00,2022-03-01 15:18:07+00:00,update servers_v7.json
6596,closed,2022-02-22 18:18:23+00:00,,2022-10-01 21:47:54+00:00,continuous recoil delta
6595,closed,2022-02-22 16:11:34+00:00,2022-02-22 16:21:56+00:00,2022-02-22 16:21:56+00:00,2r2t's container broke so port change
6593,closed,2022-02-20 22:32:07+00:00,,2022-02-20 22:47:39+00:00,fix warnings
6591,closed,2022-02-20 13:53:35+00:00,2022-02-23 02:40:27+00:00,2022-02-23 02:40:27+00:00,update servers_v6.json - server with new gamemode named sectorized
6590,closed,2022-02-19 01:27:59+00:00,,2022-02-20 15:04:30+00:00,update servers_v7.json
6588,closed,2022-02-18 16:06:40+00:00,2022-02-18 16:12:00+00:00,2022-02-18 16:12:00+00:00,update servers_v7.json [new domain]
6587,closed,2022-02-18 15:43:42+00:00,2022-02-18 15:46:30+00:00,2022-02-18 15:46:30+00:00,updated tsr network server ips
6586,closed,2022-02-18 13:22:58+00:00,,2022-02-19 01:18:16+00:00,update servers_v7.json
6584,closed,2022-02-17 21:39:17+00:00,2022-02-17 22:13:20+00:00,2022-02-17 22:13:20+00:00,change base grab to be like other turret types
6583,closed,2022-02-17 05:59:34+00:00,,2022-02-17 18:17:53+00:00,unhardcode the amount of explosiveness needed
6582,closed,2022-02-17 02:01:35+00:00,,2022-10-01 21:49:42+00:00,add logic lookup id to contentinfodialog.java
6577,closed,2022-02-15 03:27:34+00:00,2022-02-15 04:06:45+00:00,2022-02-15 04:06:45+00:00,change base grab to be like other turret types
6576,closed,2022-02-15 02:19:40+00:00,2022-02-15 02:36:20+00:00,2022-02-15 02:36:20+00:00,apparently navanax shots shrink
6575,closed,2022-02-15 01:47:46+00:00,,2022-02-23 18:12:56+00:00,reorder weapon firing effects & chargeeffect
6574,closed,2022-02-14 19:33:46+00:00,2022-02-14 19:36:12+00:00,2022-02-14 19:36:12+00:00,yh server port change
6572,closed,2022-02-14 05:05:40+00:00,,2022-02-14 06:18:58+00:00,add equals and hashcode for content.java
6571,closed,2022-02-13 09:26:05+00:00,2022-02-13 14:16:37+00:00,2022-02-13 14:16:37+00:00,update servers_v7.json
6570,closed,2022-02-12 04:46:22+00:00,,2022-02-14 19:07:07+00:00,effect added/removed
6568,closed,2022-02-11 21:24:23+00:00,,2022-02-12 14:11:46+00:00,don't attempt to remove `itemcapacity` if there never was `itemcapacity` in the first place.
6566,closed,2022-02-11 00:00:00+00:00,2022-02-11 00:44:30+00:00,2022-02-11 00:44:30+00:00,enable rhino context pre-init
6564,closed,2022-02-09 17:49:40+00:00,2022-02-12 14:25:58+00:00,2022-02-12 14:25:58+00:00,tr bundle fix
6563,closed,2022-02-09 01:28:04+00:00,2022-02-09 01:37:11+00:00,2022-02-09 01:37:11+00:00,new mindustrybr servers and remove old ones
6562,closed,2022-02-08 21:33:51+00:00,2022-02-08 23:02:59+00:00,2022-02-08 23:02:59+00:00,allows for different pixels/area
6561,closed,2022-02-08 19:14:08+00:00,,2022-02-08 19:49:14+00:00,move `poweruse` to `turret` + fix turret power consumption conditions
6559,closed,2022-02-06 01:15:30+00:00,,2022-02-06 01:30:38+00:00,draw cracks underneath items
6558,closed,2022-02-05 22:57:29+00:00,2022-02-05 22:58:36+00:00,2022-02-05 22:58:36+00:00,allow for same-size core upgrades
6557,closed,2022-02-05 20:48:25+00:00,2022-02-05 21:03:32+00:00,2022-02-05 21:03:32+00:00,reset after drawing bullet.
6556,closed,2022-02-05 14:35:53+00:00,2022-02-05 16:14:43+00:00,2022-02-05 16:14:43+00:00,save fires from being colored
6555,closed,2022-02-04 23:35:27+00:00,2022-02-04 23:53:14+00:00,2022-02-04 23:53:14+00:00,do not the overlap.
6554,closed,2022-02-03 10:29:41+00:00,2022-02-03 14:48:34+00:00,2022-02-03 14:48:34+00:00,[xcore] domain
6553,closed,2022-02-03 06:15:57+00:00,2022-02-03 14:48:44+00:00,2022-02-03 14:48:44+00:00,option to not hardcode a bullet's `status` and `despawnhit`
6552,closed,2022-02-02 23:18:31+00:00,2022-02-02 23:38:40+00:00,2022-02-02 23:38:40+00:00,new yeet hosting servers (update server_v6.json)
6551,closed,2022-02-02 21:31:04+00:00,,2022-02-02 21:37:21+00:00,fix npe caused by #5252 when replacing mined tile in minercomp
6549,closed,2022-02-02 09:55:21+00:00,,2022-02-02 14:57:11+00:00,"making ""wave"" aproximated to v7."
6548,closed,2022-02-01 22:23:06+00:00,2022-02-01 22:35:58+00:00,2022-02-01 22:35:58+00:00,omega ip change
6546,closed,2022-02-01 12:02:16+00:00,2022-02-01 14:36:00+00:00,2022-02-01 14:36:00+00:00,changed aa servers to new ip
6545,closed,2022-02-01 05:52:13+00:00,,2022-02-01 18:05:07+00:00,shoot/smoke color
6543,closed,2022-01-31 19:41:54+00:00,2022-01-31 19:42:26+00:00,2022-01-31 19:42:26+00:00,update servers_v6.json
6542,closed,2022-01-31 18:01:39+00:00,,2022-01-31 18:08:51+00:00,add server to global list
6539,closed,2022-01-29 16:07:39+00:00,2022-01-29 16:34:34+00:00,2022-01-29 16:34:34+00:00,playerconnectionconfirmed
6536,closed,2022-01-27 08:58:16+00:00,,2022-06-29 00:34:54+00:00,update bundle_ko.properties
6532,open,2022-01-25 19:11:03+00:00,,,create bundle_he.properties
6531,closed,2022-01-25 15:29:51+00:00,2022-01-25 15:38:38+00:00,2022-01-25 15:38:38+00:00,fix broken powernode point2[] config
6530,closed,2022-01-25 12:48:18+00:00,,2022-06-10 04:41:35+00:00,add 2 server in server.json
6529,closed,2022-01-25 11:52:08+00:00,,2022-01-25 15:06:03+00:00,update servers_v6.json
6528,closed,2022-01-25 11:28:45+00:00,,2022-05-04 12:29:41+00:00,update servers_v6.json
6527,closed,2022-01-25 10:16:20+00:00,2022-01-25 15:05:52+00:00,2022-01-25 15:05:52+00:00,fix cyerce's frag keeping owner velocity
6526,closed,2022-01-24 15:55:41+00:00,2022-01-24 16:05:54+00:00,2022-01-24 16:05:54+00:00,add xpdustry be server
6525,closed,2022-01-24 01:41:02+00:00,2022-02-12 14:26:12+00:00,2022-02-12 14:26:12+00:00,filipino bundle translation
6523,closed,2022-01-23 21:06:15+00:00,2022-01-24 00:34:28+00:00,2022-01-24 00:34:28+00:00,onconfigureclosed
6522,closed,2022-01-23 01:53:01+00:00,,2022-05-05 22:46:24+00:00,remove inactive servers from v6 list
6517,closed,2022-01-22 14:54:37+00:00,2022-01-24 16:03:39+00:00,2022-01-24 16:03:39+00:00,add tendhost to servers
6515,closed,2022-01-22 09:25:07+00:00,,2022-01-22 14:30:03+00:00,it has a **n a m e**
6514,closed,2022-01-22 00:44:58+00:00,2022-01-22 01:07:37+00:00,2022-01-22 01:07:38+00:00,restoring the natural order of things
6513,closed,2022-01-22 00:21:42+00:00,2022-01-22 01:05:48+00:00,2022-01-22 01:05:48+00:00,change my main name in contributors
6512,closed,2022-01-21 21:26:23+00:00,2022-01-21 21:28:11+00:00,2022-01-21 21:28:11+00:00,[xcore] attack ip update
6511,closed,2022-01-21 20:19:07+00:00,,2022-05-11 19:24:38+00:00,ukrainian translation
6510,closed,2022-01-21 18:54:06+00:00,2022-01-21 19:50:32+00:00,2022-01-21 19:50:32+00:00,remove my second server and a v6 server
6509,closed,2022-01-21 16:57:44+00:00,,2022-01-22 02:38:06+00:00,separate the draw z of units and their outlines
6507,closed,2022-01-19 14:27:28+00:00,2022-01-21 14:46:03+00:00,2022-01-21 14:46:03+00:00,the output for `liquidconverter` does not have to equal consumption.
6506,closed,2022-01-19 10:30:01+00:00,2022-01-19 15:42:31+00:00,2022-01-19 15:42:31+00:00,infection backup ip change
6505,closed,2022-01-19 08:49:44+00:00,,2022-10-04 20:02:18+00:00,customizable gameover listener and more
6503,closed,2022-01-17 21:31:43+00:00,2022-01-19 03:26:25+00:00,2022-01-19 03:26:25+00:00,textsetting
6502,closed,2022-01-17 19:51:40+00:00,2022-01-17 19:53:35+00:00,2022-01-17 19:53:35+00:00,evolveye (polish translator of 3.x version)
6501,closed,2022-01-16 20:52:18+00:00,2022-01-16 21:28:23+00:00,2022-01-16 21:28:23+00:00,hungarian server update
6500,closed,2022-01-16 16:10:16+00:00,2022-01-16 19:28:31+00:00,2022-01-16 19:28:31+00:00,[xcore] new server
6498,closed,2022-01-15 15:03:42+00:00,2022-01-15 15:42:14+00:00,2022-01-15 15:42:14+00:00,added castle wars server as a test
6497,closed,2022-01-15 14:29:20+00:00,,2022-01-15 15:03:04+00:00,merged omega and infection tab
6496,closed,2022-01-15 10:09:55+00:00,2022-01-27 19:57:43+00:00,2022-01-27 19:57:43+00:00,preserve conveyors end rotation on placement
6495,closed,2022-01-15 06:00:22+00:00,,2022-06-08 15:30:35+00:00,artillerybullettype is missing some draw stuff
6493,closed,2022-01-14 07:35:04+00:00,,2022-10-01 22:03:33+00:00,"ability to copy name, ip, uuid"
6490,closed,2022-01-13 09:24:00+00:00,,2022-02-03 04:09:46+00:00,more vietnamese translate
6489,closed,2022-01-13 06:32:32+00:00,2022-01-13 20:28:29+00:00,2022-01-13 20:28:29+00:00,tractor beam suction multiplies by timescale twice
6488,closed,2022-01-12 18:39:36+00:00,,2022-02-17 04:10:08+00:00,unit based default controllers
6487,closed,2022-01-12 14:43:40+00:00,2022-01-12 15:00:46+00:00,2022-01-12 15:00:46+00:00,update servers_v6.json
6485,closed,2022-01-11 17:37:50+00:00,2022-01-11 17:57:30+00:00,2022-01-11 17:57:30+00:00,update servers_v6.json
6484,closed,2022-01-11 15:05:44+00:00,2022-01-11 15:16:33+00:00,2022-01-11 15:16:33+00:00,[xcore] domain change
6483,closed,2022-01-11 06:29:15+00:00,2022-01-11 14:29:25+00:00,2022-01-11 14:29:25+00:00,fix ammo of one item transforming into another.
6482,closed,2022-01-10 22:27:07+00:00,2022-01-10 23:13:08+00:00,2022-01-10 23:13:08+00:00,update omega ips
6481,closed,2022-01-09 21:26:57+00:00,2022-01-09 22:00:46+00:00,2022-01-09 22:00:46+00:00,[xcore] update ip
6479,closed,2022-01-09 09:45:41+00:00,2022-01-09 16:37:48+00:00,2022-01-09 16:37:48+00:00,add server to global
6478,closed,2022-01-09 09:32:42+00:00,2022-01-09 15:06:35+00:00,2022-01-09 15:06:35+00:00,meowland cumeback
6477,closed,2022-01-09 01:52:33+00:00,2022-01-09 02:34:12+00:00,2022-01-09 02:34:12+00:00,incorrect nan check reset
6476,closed,2022-01-08 14:25:35+00:00,,2022-10-02 13:08:59+00:00,update servercontrol.java
6475,closed,2022-01-08 09:03:32+00:00,2022-01-08 16:47:29+00:00,2022-01-08 16:47:29+00:00,smoa will come back(update servers_v7.json)
6474,closed,2022-01-08 08:06:49+00:00,2022-01-11 04:38:28+00:00,2022-01-11 04:38:28+00:00,make itementry's item public
6470,closed,2022-01-07 08:09:49+00:00,2022-01-18 02:58:26+00:00,2022-01-18 02:58:26+00:00,update bundle_zh_tw.properties
6469,closed,2022-01-05 15:55:01+00:00,2022-01-06 23:59:41+00:00,2022-01-06 23:59:41+00:00,added crawler hell
6466,closed,2022-01-03 13:10:49+00:00,,2022-01-19 11:39:45+00:00,add servercontrol listener
6465,closed,2022-01-02 05:20:19+00:00,2022-01-02 05:22:19+00:00,2022-01-02 05:22:19+00:00,more info
6464,closed,2022-01-02 03:43:34+00:00,,2022-01-09 12:09:10+00:00,pull request#2 - translated more phrases 
6463,closed,2022-01-02 03:33:41+00:00,,2022-01-09 12:09:07+00:00,update bundle_vi.properties
6459,closed,2021-12-30 16:54:11+00:00,,2021-12-30 18:11:52+00:00,made comment statement
6457,closed,2021-12-30 06:33:33+00:00,2021-12-30 14:36:55+00:00,2021-12-30 14:36:55+00:00,infection port change
6455,closed,2021-12-29 04:54:04+00:00,2021-12-29 14:30:27+00:00,2021-12-29 14:30:27+00:00,added infection server
6454,closed,2021-12-27 20:07:03+00:00,2021-12-29 04:22:02+00:00,2021-12-29 04:22:02+00:00,fix strange behavior of minerai
6452,closed,2021-12-23 20:40:23+00:00,2021-12-24 04:30:46+00:00,2021-12-24 04:30:46+00:00,allow custom input handling in servers
6451,closed,2021-12-23 16:21:01+00:00,2022-10-01 21:48:34+00:00,2022-10-01 21:48:34+00:00,added scroll pane for server menu
6449,closed,2021-12-22 18:03:08+00:00,2021-12-22 19:23:24+00:00,2021-12-22 19:23:24+00:00,properly update map name and gamemode on steam
6448,closed,2021-12-21 17:02:15+00:00,2021-12-21 17:09:52+00:00,2021-12-21 17:09:52+00:00,fix assertion message
6444,closed,2021-12-18 07:24:14+00:00,2021-12-18 13:35:58+00:00,2021-12-18 13:35:58+00:00,end of this nightmare
6443,closed,2021-12-18 06:34:10+00:00,,2022-10-02 16:59:47+00:00,update servers_v7.json
6442,closed,2021-12-17 21:22:01+00:00,2021-12-17 22:13:49+00:00,2021-12-17 22:13:49+00:00,allow setting to be reset through the use of `config key default`
6441,closed,2021-12-17 12:01:18+00:00,,2024-04-02 03:10:29+00:00,update bundle_fi.properties
6440,open,2021-12-17 04:19:20+00:00,,,update servers_v7.json
6439,closed,2021-12-17 00:50:48+00:00,,2021-12-17 00:52:47+00:00,use `entity.consvalid()` in consumer updates
6438,closed,2021-12-17 00:28:42+00:00,,2021-12-17 02:29:04+00:00,don't round amount in liquidstack methods
6435,closed,2021-12-14 02:21:02+00:00,2021-12-14 02:44:10+00:00,2021-12-14 02:44:10+00:00,remove space from persecond and perminute
6434,closed,2021-12-14 02:17:38+00:00,2021-12-14 02:44:54+00:00,2021-12-14 02:44:54+00:00,"check the status, not the bullet"
6433,closed,2021-12-13 18:04:04+00:00,2021-12-13 18:20:30+00:00,2021-12-13 18:20:30+00:00,update bundle_pt_pt.properties so that the portuguese word for settings is right
6432,closed,2021-12-13 16:04:07+00:00,2021-12-13 16:18:54+00:00,2021-12-13 16:18:54+00:00,fixed omega servers on v7
6431,closed,2021-12-12 23:13:51+00:00,2021-12-12 23:15:27+00:00,2021-12-12 23:15:27+00:00,update languagedialog.java
6430,closed,2021-12-12 22:57:34+00:00,2021-12-14 17:52:27+00:00,2021-12-14 17:52:27+00:00,"update missing ""core launch animation skip"" in german translation file (bundle_de)"
6428,open,2021-12-11 21:23:36+00:00,,,stackconveyor block type checking
6426,closed,2021-12-11 12:56:05+00:00,2021-12-11 14:26:39+00:00,2021-12-11 14:26:39+00:00,fixed 2r2t
6425,closed,2021-12-10 15:58:12+00:00,,2021-12-10 16:01:01+00:00,suggestion #3237
6423,closed,2021-12-10 15:39:12+00:00,,2021-12-10 19:57:59+00:00,update() move
6422,closed,2021-12-10 08:54:07+00:00,,2022-10-01 22:04:50+00:00,i've translated this list up to 204.
6420,closed,2021-12-09 14:29:18+00:00,2021-12-09 14:49:12+00:00,2021-12-09 14:49:12+00:00,update omega v7 and v6 ips (serverlist)
6416,closed,2021-12-08 18:42:17+00:00,,2022-10-04 19:35:33+00:00,little impact reactor things
6415,closed,2021-12-08 13:50:33+00:00,,2022-01-11 04:38:15+00:00,splash damage patch
6414,closed,2021-12-08 09:39:50+00:00,2021-12-08 15:01:02+00:00,2021-12-08 15:01:02+00:00,serbian language.
6410,closed,2021-12-08 04:55:24+00:00,2021-12-08 05:02:52+00:00,2021-12-08 05:02:52+00:00,unprivate countore
6409,closed,2021-12-07 07:15:37+00:00,2021-12-08 05:03:11+00:00,2021-12-08 05:03:11+00:00,removes -> destroys
6407,closed,2021-12-05 19:33:21+00:00,2021-12-05 21:00:37+00:00,2021-12-05 21:00:37+00:00,update servers_v6.json
6406,closed,2021-12-05 17:27:57+00:00,2021-12-05 17:39:02+00:00,2021-12-05 17:39:03+00:00,new createdustry ip
6405,closed,2021-12-05 15:43:21+00:00,,2024-01-10 01:53:36+00:00,update bundle_zh_cn.properties
6404,closed,2021-12-05 14:51:26+00:00,,2022-04-11 01:45:17+00:00,message block ui fix
6403,closed,2021-12-05 10:54:39+00:00,,2022-10-04 19:35:48+00:00,scale impact reactor explosion with size
6402,open,2021-12-05 10:39:21+00:00,,,server usid group prototype
6401,closed,2021-12-05 00:32:59+00:00,2021-12-05 01:41:29+00:00,2021-12-05 01:41:29+00:00,fix incorrect return value
6400,closed,2021-12-03 16:29:56+00:00,,2024-03-29 19:09:23+00:00,[tr] slight fix in achievement localization
6399,closed,2021-12-03 11:51:45+00:00,,2022-06-11 15:08:47+00:00,[ko translation] cleanup of some details
6398,closed,2021-12-03 03:24:14+00:00,,2022-04-21 22:41:22+00:00,configurable power source
6397,closed,2021-12-02 20:55:44+00:00,,2021-12-02 21:48:57+00:00,add call.copytext
6396,closed,2021-12-02 20:37:26+00:00,2021-12-02 20:43:32+00:00,2021-12-02 20:43:32+00:00,get by name
6395,closed,2021-12-02 13:14:39+00:00,,2021-12-02 14:43:11+00:00,left-shift to take all items
6393,closed,2021-12-01 15:31:10+00:00,2021-12-03 00:24:45+00:00,2021-12-03 00:24:45+00:00,add v7 servers for alex servers
6392,closed,2021-11-30 09:52:06+00:00,,2022-05-13 08:14:05+00:00,update bundle_zh_cn.properties
6391,closed,2021-11-30 08:25:25+00:00,,2024-04-14 15:17:18+00:00,coloredname in lastaccessed
6390,closed,2021-11-30 01:48:49+00:00,2021-11-30 04:05:36+00:00,2021-11-30 04:05:36+00:00,make `movelightningability` alternating a boolean
6388,closed,2021-11-29 21:04:26+00:00,,2021-11-30 08:08:54+00:00,gameovermessage?
6387,closed,2021-11-29 17:03:43+00:00,2021-11-29 17:23:16+00:00,2021-11-29 17:23:16+00:00,fix a single pixel in fuse's sprite
6386,closed,2021-11-29 11:16:47+00:00,,2021-11-29 14:46:38+00:00,add filters only if necessary
6385,closed,2021-11-29 09:24:22+00:00,2021-11-29 14:46:46+00:00,2021-11-29 14:46:46+00:00,reserved 5000 port for a new gamemode
6384,closed,2021-11-27 08:21:19+00:00,,2022-06-09 18:04:55+00:00,update servers_v6.json
6383,closed,2021-11-26 23:48:55+00:00,2021-11-30 02:15:15+00:00,2021-11-30 02:15:15+00:00,grammar
6380,closed,2021-11-26 17:53:24+00:00,2021-11-26 18:45:27+00:00,2021-11-26 18:45:27+00:00,fix editor camera panning
6377,closed,2021-11-26 05:53:50+00:00,,2022-06-30 16:11:32+00:00,update bundle_th.properties
6376,closed,2021-11-26 03:49:07+00:00,2021-11-26 16:05:50+00:00,2021-11-26 16:05:50+00:00,bluewolf does not want movelightningability to mirror
6375,closed,2021-11-26 02:23:42+00:00,,2021-11-26 06:45:29+00:00,switch to gfm markdown renderer for github pages
6373,closed,2021-11-25 23:45:05+00:00,2022-01-18 04:18:41+00:00,2022-01-18 04:18:41+00:00,update bundle_fr.properties
6371,closed,2021-11-25 20:10:37+00:00,2021-11-25 20:33:22+00:00,2021-11-25 20:33:22+00:00,make updateinunits description actually readable
6368,closed,2021-11-25 02:37:33+00:00,2021-11-25 03:04:17+00:00,2021-11-25 03:04:17+00:00,update cn's available ports for v6
6367,open,2021-11-25 00:13:37+00:00,,,allow to choose the building group for getlink
6365,closed,2021-11-24 13:54:07+00:00,2021-11-24 14:44:48+00:00,2021-11-24 14:44:48+00:00,update servers_v6.json
6363,closed,2021-11-23 06:34:45+00:00,,2021-11-23 12:53:26+00:00,delete my server
6362,open,2021-11-23 00:36:55+00:00,,,allow to sensor building type through flag
6360,closed,2021-11-22 14:40:02+00:00,2021-11-22 15:11:04+00:00,2021-11-22 15:11:04+00:00,enginecolor and enginecolorinner
